cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W7_tile_30_cell_1036,tile_W7_30,W7,7w_6d,7727.0,3096.5,1053.13665,439.35711,1053.13665,439.35711,143,244.0,3,Fibroblast2,0.745150710925737
W7_tile_30_cell_1039,tile_W7_30,W7,7w_6d,9086.0,3554.0,1246.08747,504.31296,1246.08747,504.31296,55,101.0,2,vCTB2,0.438776848795622
W7_tile_30_cell_1071,tile_W7_30,W7,7w_6d,8591.0,3471.0,1175.80737,492.52862,1175.80737,492.52862,80,131.0,0,vCTB2,0.674717025202598
W7_tile_30_cell_1074,tile_W7_30,W7,7w_6d,8035.0,1906.0,1096.86649,270.32992,1096.86649,270.32992,311,743.0,3,Fibroblast2,0.898298851312349
W7_tile_30_cell_1080,tile_W7_30,W7,7w_6d,8365.0,2066.0,1143.71989,293.04672,1143.71989,293.04672,68,99.0,4,Fibroblast2,0.419537792222711
W7_tile_30_cell_1089,tile_W7_30,W7,7w_6d,8645.0,3415.5,1183.47429,484.64873,1183.47429,484.64873,131,204.0,5,vCTB2,0.319734918145046
W7_tile_30_cell_1090,tile_W7_30,W7,7w_6d,7513.0,1969.0,1022.75293,279.27466,1022.75293,279.27466,70,136.0,4,Fibroblast2,0.399290068061087
W7_tile_30_cell_1132,tile_W7_30,W7,7w_6d,7740.0,3315.0,1054.98239,470.37974,1054.98239,470.37974,84,143.0,2,STB,0.613719610903832
W7_tile_30_cell_1133,tile_W7_30,W7,7w_6d,8398.0,3333.0,1148.4052299999998,472.93538,1148.4052299999998,472.93538,195,361.0,3,Fibroblast2,0.924793796196645
W7_tile_30_cell_1140,tile_W7_30,W7,7w_6d,8086.0,3286.0,1104.10747,466.26232,1104.10747,466.26232,369,961.0,9,Hofbauer cells,0.591504629927791
W7_tile_30_cell_1144,tile_W7_30,W7,7w_6d,7888.0,3231.0,1075.99543,458.45342,1075.99543,458.45342,74,118.0,12,Endothelial_cells,0.785595902505752
W7_tile_30_cell_1152,tile_W7_30,W7,7w_6d,8384.0,3087.0,1146.41751,438.0083,1146.41751,438.0083,223,465.0,3,Fibroblast2,0.957457094699854
W7_tile_30_cell_1156,tile_W7_30,W7,7w_6d,7960.0,3090.0,1086.21799,438.43424,1086.21799,438.43424,84,127.0,4,Fibroblast2,0.628542119165832
W7_tile_30_cell_1162,tile_W7_30,W7,7w_6d,7599.0,3080.0,1034.96321,437.01444,1034.96321,437.01444,56,89.0,0,vCTB2,0.708805990193391
W7_tile_30_cell_117,tile_W7_30,W7,7w_6d,8970.0,3476.0,1229.61779,493.23852,1229.61779,493.23852,128,213.0,0,STB,0.395435138943984
W7_tile_30_cell_1173,tile_W7_30,W7,7w_6d,9053.0,3014.0,1241.40213,427.64376,1241.40213,427.64376,250,469.0,8,Endothelial_cells,0.814774585528552
W7_tile_30_cell_1177,tile_W7_30,W7,7w_6d,7438.0,2991.0,1012.10443,424.37822,1012.10443,424.37822,193,358.0,5,STB,0.565638109381406
W7_tile_30_cell_1178,tile_W7_30,W7,7w_6d,8871.0,2983.0,1215.56177,423.24238,1215.56177,423.24238,296,629.0,9,Hofbauer cells,0.564058453465611
W7_tile_30_cell_1181,tile_W7_30,W7,7w_6d,7675.0,2963.0,1045.75369,420.40278,1045.75369,420.40278,237,504.0,3,Fibroblast2,0.84619965528514
W7_tile_30_cell_1187,tile_W7_30,W7,7w_6d,8140.0,2996.0,1111.77439,425.08812,1111.77439,425.08812,260,646.0,3,Fibroblast2,0.8881541467138
W7_tile_30_cell_120,tile_W7_30,W7,7w_6d,8718.0,3457.5,1193.83883,490.61189,1193.83883,490.61189,238,474.0,5,unknown3,0.382503584704425
W7_tile_30_cell_121,tile_W7_30,W7,7w_6d,7872.0,3419.0,1073.72375,485.14566,1073.72375,485.14566,199,355.0,5,vCTBp,0.381170579624528
W7_tile_30_cell_1222,tile_W7_30,W7,7w_6d,8870.0,2740.0,1215.41979,388.74124,1215.41979,388.74124,175,328.0,3,Fibroblast2,0.949620212484298
W7_tile_30_cell_1223,tile_W7_30,W7,7w_6d,9078.0,2757.5,1244.95163,391.22589,1244.95163,391.22589,143,224.0,9,Hofbauer cells,0.798713674660967
W7_tile_30_cell_1231,tile_W7_30,W7,7w_6d,8942.0,2672.0,1225.64235,379.0866,1225.64235,379.0866,138,261.0,9,Hofbauer cells,0.764985420658182
W7_tile_30_cell_1233,tile_W7_30,W7,7w_6d,8077.0,2619.0,1102.82965,371.56166,1102.82965,371.56166,283,644.0,3,Fibroblast2,0.950387917499612
W7_tile_30_cell_1235,tile_W7_30,W7,7w_6d,8639.0,2631.5,1182.62241,373.33641,1182.62241,373.33641,136,294.0,3,Fibroblast2,0.86192287311272
W7_tile_30_cell_1239,tile_W7_30,W7,7w_6d,8574.0,2627.0,1173.39371,372.6975,1173.39371,372.6975,94,211.0,4,Fibroblast2,0.781229516778057
W7_tile_30_cell_1242,tile_W7_30,W7,7w_6d,8872.0,2539.0,1215.70375,360.20326,1215.70375,360.20326,74,104.0,4,Fibroblast2,0.304139522353137
W7_tile_30_cell_1244,tile_W7_30,W7,7w_6d,8514.0,2521.0,1164.87491,357.64762,1164.87491,357.64762,295,770.0,3,Fibroblast2,0.806027543907518
W7_tile_30_cell_1245,tile_W7_30,W7,7w_6d,8838.0,2573.0,1210.87643,365.03058,1210.87643,365.03058,67,111.0,4,Fibroblast2,0.459653657916136
W7_tile_30_cell_1250,tile_W7_30,W7,7w_6d,8779.0,2535.0,1202.4996099999998,359.63534,1202.4996099999998,359.63534,51,80.0,4,Fibroblast2,0.355479040293909
W7_tile_30_cell_1251,tile_W7_30,W7,7w_6d,7586.0,2570.0,1033.11747,364.60464,1033.11747,364.60464,78,113.0,12,EVT2,0.300967749437994
W7_tile_30_cell_1258,tile_W7_30,W7,7w_6d,7469.0,2487.0,1016.50581,352.8203,1016.50581,352.8203,52,85.0,12,Endothelial_cells,0.466540599838257
W7_tile_30_cell_1268,tile_W7_30,W7,7w_6d,8576.0,2377.0,1173.67767,337.2025,1173.67767,337.2025,233,514.0,3,Fibroblast2,0.90060313385743
W7_tile_30_cell_1270,tile_W7_30,W7,7w_6d,7989.0,2397.0,1090.33541,340.0421,1090.33541,340.0421,188,437.0,3,Fibroblast2,0.954257997808089
W7_tile_30_cell_1273,tile_W7_30,W7,7w_6d,8086.0,2318.5,1104.10747,328.89667,1104.10747,328.89667,53,80.0,4,Fibroblast2,0.463579308659521
W7_tile_30_cell_1280,tile_W7_30,W7,7w_6d,8506.5,2304.0,1163.81006,326.83796,1163.81006,326.83796,180,400.0,3,Fibroblast2,0.944567460965291
W7_tile_30_cell_1306,tile_W7_30,W7,7w_6d,8078.0,2206.0,1102.97163,312.92392,1102.97163,312.92392,129,237.0,3,Fibroblast2,0.974739328606434
W7_tile_30_cell_1315,tile_W7_30,W7,7w_6d,8398.0,2087.0,1148.4052299999998,296.0283,1148.4052299999998,296.0283,64,90.0,4,Fibroblast2,0.348288406237727
W7_tile_30_cell_1320,tile_W7_30,W7,7w_6d,8483.0,2101.0,1160.47353,298.01602,1160.47353,298.01602,46,88.0,4,Fibroblast2,0.274574744675015
W7_tile_30_cell_1322,tile_W7_30,W7,7w_6d,8620.0,2074.0,1179.92479,294.18256,1179.92479,294.18256,54,91.0,4,vCTB2,0.289615848479438
W7_tile_30_cell_1323,tile_W7_30,W7,7w_6d,8865.5,1983.0,1214.78088,281.26238,1214.78088,281.26238,71,112.0,9,Hofbauer cells,0.740127692559981
W7_tile_30_cell_1324,tile_W7_30,W7,7w_6d,8752.0,2053.5,1198.66615,291.27197,1198.66615,291.27197,96,208.0,3,Fibroblast2,0.728306334880246
W7_tile_30_cell_148,tile_W7_30,W7,7w_6d,7521.0,3030.0,1023.88877,429.91544,1023.88877,429.91544,157,302.0,5,vCTB2,0.424109347928305
W7_tile_30_cell_149,tile_W7_30,W7,7w_6d,8360.0,2437.0,1143.00999,345.7213,1143.00999,345.7213,69,107.0,4,Fibroblast2,0.379887623184671
W7_tile_30_cell_155,tile_W7_30,W7,7w_6d,7836.0,2287.0,1068.61247,324.4243,1068.61247,324.4243,85,146.0,9,Hofbauer cells,0.500621030035613
W7_tile_30_cell_16,tile_W7_30,W7,7w_6d,8131.0,2692.0,1110.49657,381.9262,1110.49657,381.9262,162,334.0,3,Fibroblast2,0.922447101581922
W7_tile_30_cell_179,tile_W7_30,W7,7w_6d,8365.0,2936.0,1143.71989,416.56932,1143.71989,416.56932,146,282.0,3,Fibroblast2,0.95960626441881
W7_tile_30_cell_194,tile_W7_30,W7,7w_6d,8827.0,1943.0,1209.31465,275.58318,1209.31465,275.58318,80,125.0,9,Hofbauer cells,0.696469558114907
W7_tile_30_cell_204,tile_W7_30,W7,7w_6d,8499.0,3476.5,1162.74521,493.30951,1162.74521,493.30951,218,400.0,5,unknown3,0.362858556949438
W7_tile_30_cell_21,tile_W7_30,W7,7w_6d,8051.0,2265.0,1099.13817,321.30074,1099.13817,321.30074,142,317.0,3,Fibroblast2,0.944733916749069
W7_tile_30_cell_217,tile_W7_30,W7,7w_6d,8817.0,3316.0,1207.89485,470.52172,1207.89485,470.52172,60,82.0,4,vCTB2,0.251935759926189
W7_tile_30_cell_219,tile_W7_30,W7,7w_6d,7390.0,2775.0,1005.28939,393.71054,1005.28939,393.71054,79,102.0,0,vCTB2,0.330199630871451
W7_tile_30_cell_220,tile_W7_30,W7,7w_6d,7668.5,3145.0,1044.83082,446.24314,1044.83082,446.24314,119,200.0,0,vCTB2,0.453866129828356
W7_tile_30_cell_226,tile_W7_30,W7,7w_6d,7863.0,2682.0,1072.44593,380.5064,1072.44593,380.5064,87,163.0,4,Fibroblast2,0.508353475165057
W7_tile_30_cell_229,tile_W7_30,W7,7w_6d,8395.5,3484.0,1148.05028,494.37436,1148.05028,494.37436,129,226.0,5,vCTB2,0.522713662925049
W7_tile_30_cell_240,tile_W7_30,W7,7w_6d,7737.0,3243.0,1054.55645,460.15718,1054.55645,460.15718,160,257.0,5,STB,0.42145639078961
W7_tile_30_cell_242,tile_W7_30,W7,7w_6d,8322.5,1881.0,1137.68574,266.78042,1137.68574,266.78042,95,174.0,4,Fibroblast2,0.555543261464721
W7_tile_30_cell_247,tile_W7_30,W7,7w_6d,8903.0,1927.0,1220.10513,273.3115,1220.10513,273.3115,85,135.0,9,Hofbauer cells,0.6389844729713
W7_tile_30_cell_270,tile_W7_30,W7,7w_6d,8206.0,2403.5,1121.14507,340.96497,1121.14507,340.96497,154,306.0,3,Fibroblast2,0.958481733182493
W7_tile_30_cell_271,tile_W7_30,W7,7w_6d,8699.0,2787.0,1191.14121,395.4143,1191.14121,395.4143,83,141.0,4,Fibroblast2,0.353682953727973
W7_tile_30_cell_278,tile_W7_30,W7,7w_6d,8460.0,3348.0,1157.20799,475.06508,1157.20799,475.06508,191,349.0,3,Fibroblast2,0.93935775193346
W7_tile_30_cell_285,tile_W7_30,W7,7w_6d,9185.0,2771.0,1260.14349,393.14262,1260.14349,393.14262,135,200.0,12,Fibroblast1,0.629979077991538
W7_tile_30_cell_299,tile_W7_30,W7,7w_6d,7806.0,3153.0,1064.35307,447.37898,1064.35307,447.37898,165,273.0,3,Fibroblast2,0.961642733988985
W7_tile_30_cell_310,tile_W7_30,W7,7w_6d,8948.0,3069.0,1226.49423,435.45266,1226.49423,435.45266,85,115.0,8,Fibroblast1,0.517986006706304
W7_tile_30_cell_312,tile_W7_30,W7,7w_6d,8965.0,3613.0,1228.90789,512.6897799999999,1228.90789,512.6897799999999,40,87.0,2,vCTB2,0.401799421943308
W7_tile_30_cell_335,tile_W7_30,W7,7w_6d,8735.0,3318.0,1196.25249,470.80568,1196.25249,470.80568,140,249.0,9,Hofbauer cells,0.772800651099982
W7_tile_30_cell_340,tile_W7_30,W7,7w_6d,8559.5,3393.0,1171.335,481.45418,1171.335,481.45418,135,182.0,0,Fibroblast2,0.474706541396746
W7_tile_30_cell_344,tile_W7_30,W7,7w_6d,8708.0,3226.0,1192.41903,457.74352,1192.41903,457.74352,261,534.0,8,Fibroblast1,0.612667745588596
W7_tile_30_cell_388,tile_W7_30,W7,7w_6d,9113.0,3375.5,1249.92093,478.96953,1249.92093,478.96953,160,240.0,5,STB,0.406750791510158
W7_tile_30_cell_395,tile_W7_30,W7,7w_6d,9088.0,2630.5,1246.37143,373.19443,1246.37143,373.19443,75,108.0,4,Fibroblast2,0.414128522637534
W7_tile_30_cell_424,tile_W7_30,W7,7w_6d,7810.0,3340.0,1064.92099,473.92924,1064.92099,473.92924,162,277.0,5,STB,0.474262702395954
W7_tile_30_cell_425,tile_W7_30,W7,7w_6d,9190.0,3246.5,1260.85339,460.65411,1260.85339,460.65411,101,120.0,0,vCTB2,0.360686372685864
W7_tile_30_cell_444,tile_W7_30,W7,7w_6d,7694.5,2632.5,1048.5223,373.47839,1048.5223,373.47839,154,240.0,8,Fibroblast1,0.674803189345434
W7_tile_30_cell_454,tile_W7_30,W7,7w_6d,8811.0,2435.5,1207.04297,345.50833,1207.04297,345.50833,158,330.0,3,Fibroblast2,0.972129346490202
W7_tile_30_cell_459,tile_W7_30,W7,7w_6d,8745.5,3049.0,1197.74328,432.61306,1197.74328,432.61306,166,284.0,3,Fibroblast2,0.947414493761004
W7_tile_30_cell_460,tile_W7_30,W7,7w_6d,8614.0,2166.5,1179.07291,307.31571,1179.07291,307.31571,58,100.0,4,Fibroblast2,0.279356949237408
W7_tile_30_cell_472,tile_W7_30,W7,7w_6d,8108.0,2525.0,1107.23103,358.21554,1107.23103,358.21554,195,441.0,9,Hofbauer cells,0.766625709553852
W7_tile_30_cell_497,tile_W7_30,W7,7w_6d,7801.0,2310.0,1063.64317,327.68984,1063.64317,327.68984,94,146.0,9,Hofbauer cells,0.836450030275323
W7_tile_30_cell_524,tile_W7_30,W7,7w_6d,8350.0,3024.0,1141.59019,429.06356,1141.59019,429.06356,75,129.0,4,Fibroblast2,0.719490435693569
W7_tile_30_cell_540,tile_W7_30,W7,7w_6d,9165.0,2892.0,1257.30389,410.3222,1257.30389,410.3222,199,291.0,8,Endothelial_cells,0.760805638282152
W7_tile_30_cell_543,tile_W7_30,W7,7w_6d,9047.5,3439.0,1240.62124,487.98526,1240.62124,487.98526,132,220.0,5,vCTB2,0.533193790053746
W7_tile_30_cell_561,tile_W7_30,W7,7w_6d,8456.0,2725.0,1156.64007,386.61154,1156.64007,386.61154,79,120.0,4,Fibroblast2,0.565843278305447
W7_tile_30_cell_565,tile_W7_30,W7,7w_6d,7829.0,3278.0,1067.61861,465.12648,1067.61861,465.12648,94,117.0,8,Fibroblast1,0.472076249805726
W7_tile_30_cell_566,tile_W7_30,W7,7w_6d,7628.0,3211.0,1039.08063,455.61382,1039.08063,455.61382,73,159.0,2,STB,0.383684024959319
W7_tile_30_cell_575,tile_W7_30,W7,7w_6d,9170.5,3094.0,1258.08478,439.00216,1258.08478,439.00216,159,260.0,8,Fibroblast1,0.781009720909728
W7_tile_30_cell_578,tile_W7_30,W7,7w_6d,8269.0,3494.0,1130.08981,495.79416,1130.08981,495.79416,147,225.0,5,vCTB2,0.352281758375626
W7_tile_30_cell_586,tile_W7_30,W7,7w_6d,8329.0,3460.0,1138.60861,490.96684,1138.60861,490.96684,122,170.0,0,vCTB2,0.322288948251199
W7_tile_30_cell_587,tile_W7_30,W7,7w_6d,7800.0,2724.5,1063.50119,386.54055,1063.50119,386.54055,130,236.0,3,Fibroblast2,0.925878656918939
W7_tile_30_cell_593,tile_W7_30,W7,7w_6d,8233.0,2485.0,1124.97853,352.53634,1124.97853,352.53634,123,224.0,3,Fibroblast2,0.908888584546826
W7_tile_30_cell_594,tile_W7_30,W7,7w_6d,8752.5,2711.5,1198.73714,384.69481,1198.73714,384.69481,81,110.0,4,Fibroblast2,0.590870755924119
W7_tile_30_cell_608,tile_W7_30,W7,7w_6d,9077.0,2019.5,1244.80965,286.44465,1244.80965,286.44465,63,96.0,4,Fibroblast2,0.471761235233461
W7_tile_30_cell_609,tile_W7_30,W7,7w_6d,7993.0,2778.5,1090.90333,394.20747,1090.90333,394.20747,63,110.0,4,Fibroblast2,0.493640252095783
W7_tile_30_cell_615,tile_W7_30,W7,7w_6d,8261.0,2430.0,1128.95397,344.72744,1128.95397,344.72744,137,250.0,3,Fibroblast2,0.891364388133559
W7_tile_30_cell_618,tile_W7_30,W7,7w_6d,9194.0,3426.5,1261.42131,486.21051,1261.42131,486.21051,64,132.0,2,vCTB2,0.366268600585447
W7_tile_30_cell_648,tile_W7_30,W7,7w_6d,8865.0,2373.0,1214.70989,336.63458,1214.70989,336.63458,90,159.0,4,Fibroblast2,0.435638082614764
W7_tile_30_cell_674,tile_W7_30,W7,7w_6d,9169.0,3336.0,1257.87181,473.36132,1257.87181,473.36132,83,105.0,0,vCTB2,0.676997541288024
W7_tile_30_cell_688,tile_W7_30,W7,7w_6d,8259.0,3044.0,1128.67001,431.90316,1128.67001,431.90316,106,193.0,3,Fibroblast2,0.767355948452056
W7_tile_30_cell_7,tile_W7_30,W7,7w_6d,7769.0,2649.0,1059.09981,375.82106,1059.09981,375.82106,236,505.0,3,Fibroblast2,0.951673589838881
W7_tile_30_cell_710,tile_W7_30,W7,7w_6d,8750.0,3591.0,1198.38219,509.56622,1198.38219,509.56622,84,179.0,2,STB,0.575520026379298
W7_tile_30_cell_712,tile_W7_30,W7,7w_6d,7441.0,1863.0,1012.53037,264.22478,1012.53037,264.22478,98,127.0,8,Fibroblast1,0.2972476312398
W7_tile_30_cell_715,tile_W7_30,W7,7w_6d,9067.0,3250.0,1243.38985,461.15104,1243.38985,461.15104,79,105.0,4,Fibroblast2,0.451125946355457
W7_tile_30_cell_751,tile_W7_30,W7,7w_6d,8154.0,3467.0,1113.76211,491.9607,1113.76211,491.9607,244,552.0,5,STB,0.359921892696064
W7_tile_30_cell_768,tile_W7_30,W7,7w_6d,7890.0,3113.0,1076.27939,441.69978,1076.27939,441.69978,89,138.0,4,Fibroblast2,0.37903376457886
W7_tile_30_cell_77,tile_W7_30,W7,7w_6d,8135.0,2266.0,1111.06449,321.44272,1111.06449,321.44272,92,173.0,4,Fibroblast2,0.593462537152083
W7_tile_30_cell_775,tile_W7_30,W7,7w_6d,8953.0,3346.0,1227.20413,474.78112,1227.20413,474.78112,123,178.0,8,Fibroblast1,0.883572722503499
W7_tile_30_cell_782,tile_W7_30,W7,7w_6d,7791.0,3240.0,1062.22337,459.73124,1062.22337,459.73124,179,275.0,8,Fibroblast1,0.524670137507182
W7_tile_30_cell_785,tile_W7_30,W7,7w_6d,8332.0,1979.0,1139.03455,280.69446,1139.03455,280.69446,146,280.0,3,Fibroblast2,0.983998354473075
W7_tile_30_cell_788,tile_W7_30,W7,7w_6d,7756.0,1965.5,1057.25407,278.77773,1057.25407,278.77773,252,574.0,3,Fibroblast2,0.86479236560236
W7_tile_30_cell_818,tile_W7_30,W7,7w_6d,8995.0,2953.0,1233.16729,418.98298,1233.16729,418.98298,103,148.0,4,Fibroblast2,0.464560908697375
W7_tile_30_cell_821,tile_W7_30,W7,7w_6d,8480.0,2436.0,1160.04759,345.57932,1160.04759,345.57932,191,359.0,9,Hofbauer cells,0.792614147118508
W7_tile_30_cell_825,tile_W7_30,W7,7w_6d,8890.0,3481.0,1218.25939,493.94842,1218.25939,493.94842,124,203.0,10,STB,0.441127390436599
W7_tile_30_cell_826,tile_W7_30,W7,7w_6d,9124.0,2613.0,1251.48271,370.70978,1251.48271,370.70978,106,153.0,4,Fibroblast2,0.59628917825188
W7_tile_30_cell_839,tile_W7_30,W7,7w_6d,9041.0,1868.0,1239.69837,264.93468,1239.69837,264.93468,71,113.0,4,Fibroblast2,0.398222655108069
W7_tile_30_cell_842,tile_W7_30,W7,7w_6d,7665.5,1994.0,1044.40488,282.82416,1044.40488,282.82416,133,222.0,3,Fibroblast2,0.817002130101588
W7_tile_30_cell_857,tile_W7_30,W7,7w_6d,8829.0,3533.0,1209.59861,501.33138,1209.59861,501.33138,62,98.0,2,vCTB2,0.575462855740434
W7_tile_30_cell_867,tile_W7_30,W7,7w_6d,7765.5,2980.0,1058.60288,422.81644,1058.60288,422.81644,66,102.0,4,Fibroblast2,0.559565893524856
W7_tile_30_cell_871,tile_W7_30,W7,7w_6d,7994.0,3455.0,1091.04531,490.25694,1091.04531,490.25694,317,739.0,5,unknown3,0.407278549014632
W7_tile_30_cell_882,tile_W7_30,W7,7w_6d,7570.0,2662.0,1030.84579,377.6668,1030.84579,377.6668,261,595.0,3,Fibroblast2,0.831896277999637
W7_tile_30_cell_91,tile_W7_30,W7,7w_6d,8850.0,3441.0,1212.58019,488.26922,1212.58019,488.26922,113,157.0,0,vCTB2,0.346471312499975
W7_tile_30_cell_915,tile_W7_30,W7,7w_6d,8409.0,2752.0,1149.96701,390.445,1149.96701,390.445,137,243.0,3,Fibroblast2,0.900879466002523
W7_tile_30_cell_917,tile_W7_30,W7,7w_6d,8829.0,3232.0,1209.59861,458.5954,1209.59861,458.5954,142,227.0,8,Fibroblast2,0.649177830495549
W7_tile_30_cell_92,tile_W7_30,W7,7w_6d,8642.0,3047.0,1183.04835,432.3291,1183.04835,432.3291,305,657.0,9,Fibroblast2,0.722756954065304
W7_tile_30_cell_929,tile_W7_30,W7,7w_6d,7650.0,2646.0,1042.20419,375.39512,1042.20419,375.39512,69,92.0,8,Fibroblast1,0.249678393959977
W7_tile_30_cell_93,tile_W7_30,W7,7w_6d,7710.0,3192.0,1050.72299,452.9162,1050.72299,452.9162,116,159.0,0,Endothelial_cells,0.7112886519729
W7_tile_30_cell_945,tile_W7_30,W7,7w_6d,8692.0,2729.5,1190.14735,387.25045,1190.14735,387.25045,114,184.0,3,Fibroblast2,0.801238645601756
W7_tile_30_cell_965,tile_W7_30,W7,7w_6d,7886.0,3299.0,1075.71147,468.10806,1075.71147,468.10806,178,316.0,12,Endothelial_cells,0.98347145099819
W7_tile_30_cell_984,tile_W7_30,W7,7w_6d,7382.0,2080.0,1004.15355,295.03444,1004.15355,295.03444,81,105.0,8,Fibroblast2,0.297773691129907
W7_tile_30_cell_99,tile_W7_30,W7,7w_6d,8844.5,3110.5,1211.7993,441.34483,1211.7993,441.34483,119,212.0,12,Endothelial_cells,0.856686642562123
W7_tile_31_cell_1000,tile_W7_31,W7,7w_6d,9890.0,2612.0,1360.23939,370.5678,1360.23939,370.5678,59,89.0,4,vCTB2,0.265624367540236
W7_tile_31_cell_1004,tile_W7_31,W7,7w_6d,9701.0,2572.0,1333.40517,364.8886,1333.40517,364.8886,96,147.0,9,Hofbauer cells,0.735900965703091
W7_tile_31_cell_1005,tile_W7_31,W7,7w_6d,9638.0,2546.0,1324.46043,361.19712,1324.46043,361.19712,96,129.0,9,Hofbauer cells,0.286531368419961
W7_tile_31_cell_1016,tile_W7_31,W7,7w_6d,9273.0,2280.0,1272.63773,323.43044,1272.63773,323.43044,82,127.0,4,Fibroblast2,0.321531764816096
W7_tile_31_cell_103,tile_W7_31,W7,7w_6d,9896.0,2240.0,1361.09127,317.75124,1361.09127,317.75124,224,477.0,3,Fibroblast2,0.878762773164763
W7_tile_31_cell_110,tile_W7_31,W7,7w_6d,9346.0,2660.5,1283.00227,377.45383,1283.00227,377.45383,248,476.0,3,Fibroblast2,0.845618170121698
W7_tile_31_cell_120,tile_W7_31,W7,7w_6d,10963.0,2581.0,1512.58393,366.16642,1512.58393,366.16642,145,230.0,5,STB,0.533213278239266
W7_tile_31_cell_121,tile_W7_31,W7,7w_6d,10282.0,2625.5,1415.89555,372.48453,1415.89555,372.48453,128,210.0,5,vCTB2,0.531358688518009
W7_tile_31_cell_127,tile_W7_31,W7,7w_6d,9725.0,2956.0,1336.81269,419.40892,1336.81269,419.40892,183,275.0,5,unknown3,0.35659095083997
W7_tile_31_cell_128,tile_W7_31,W7,7w_6d,10809.5,2182.0,1490.79,309.5164,1490.79,309.5164,255,502.0,3,Fibroblast2,0.867244367297914
W7_tile_31_cell_150,tile_W7_31,W7,7w_6d,10009.0,2357.0,1377.13501,334.3629,1377.13501,334.3629,258,602.0,3,Fibroblast2,0.902940520341044
W7_tile_31_cell_159,tile_W7_31,W7,7w_6d,10615.0,2356.0,1463.17489,334.22092,1463.17489,334.22092,83,125.0,4,Fibroblast2,0.322972297431414
W7_tile_31_cell_190,tile_W7_31,W7,7w_6d,9352.0,3156.0,1283.85415,447.80492,1283.85415,447.80492,70,101.0,0,vCTB2,0.692133021341075
W7_tile_31_cell_194,tile_W7_31,W7,7w_6d,10472.5,2277.0,1442.94274,323.0045,1442.94274,323.0045,129,244.0,9,Hofbauer cells,0.703114453735767
W7_tile_31_cell_195,tile_W7_31,W7,7w_6d,10543.0,2315.0,1452.9523299999998,328.39974,1452.9523299999998,328.39974,223,362.0,9,Fibroblast2,0.507621910206129
W7_tile_31_cell_196,tile_W7_31,W7,7w_6d,10247.0,2581.5,1410.92625,366.23741,1410.92625,366.23741,111,164.0,3,Fibroblast2,0.576568759273135
W7_tile_31_cell_238,tile_W7_31,W7,7w_6d,9650.0,2503.0,1326.16419,355.09198,1326.16419,355.09198,257,484.0,3,Fibroblast2,0.710142551415253
W7_tile_31_cell_254,tile_W7_31,W7,7w_6d,10453.0,2423.0,1440.17413,343.73358,1440.17413,343.73358,154,242.0,5,vCTB2,0.230336371353066
W7_tile_31_cell_316,tile_W7_31,W7,7w_6d,10721.5,2446.0,1478.29576,346.99912,1478.29576,346.99912,228,470.0,5,unknown3,0.374326756045726
W7_tile_31_cell_321,tile_W7_31,W7,7w_6d,9284.0,3287.0,1274.19951,466.4043,1274.19951,466.4043,123,207.0,10,STB,0.425662455669286
W7_tile_31_cell_334,tile_W7_31,W7,7w_6d,9276.0,3154.5,1273.06367,447.59195,1273.06367,447.59195,170,236.0,5,unknown3,0.327038935040045
W7_tile_31_cell_338,tile_W7_31,W7,7w_6d,10029.0,2576.0,1379.97461,365.45652,1379.97461,365.45652,178,324.0,9,Fibroblast1,0.356471133345038
W7_tile_31_cell_342,tile_W7_31,W7,7w_6d,10504.0,2393.0,1447.41511,339.47418,1447.41511,339.47418,91,145.0,0,vCTB2,0.628748718452283
W7_tile_31_cell_360,tile_W7_31,W7,7w_6d,9439.0,2626.0,1296.20641,372.55552,1296.20641,372.55552,84,148.0,4,Fibroblast2,0.493758497230739
W7_tile_31_cell_364,tile_W7_31,W7,7w_6d,10794.0,2453.0,1488.5893099999998,347.99298,1488.5893099999998,347.99298,69,120.0,9,Hofbauer cells,0.78780269409666
W7_tile_31_cell_365,tile_W7_31,W7,7w_6d,10175.0,2617.0,1400.70369,371.2777,1400.70369,371.2777,168,291.0,3,Fibroblast2,0.967711908102194
W7_tile_31_cell_369,tile_W7_31,W7,7w_6d,9548.0,2973.0,1311.68223,421.82258,1311.68223,421.82258,142,206.0,0,Fibroblast2,0.523208531669513
W7_tile_31_cell_383,tile_W7_31,W7,7w_6d,9408.0,3275.0,1291.80503,464.70054,1291.80503,464.70054,58,113.0,2,vCTB2,0.388215630571018
W7_tile_31_cell_396,tile_W7_31,W7,7w_6d,10164.0,2737.5,1399.14191,388.38629,1399.14191,388.38629,241,470.0,5,unknown3,0.32161203011204
W7_tile_31_cell_407,tile_W7_31,W7,7w_6d,10419.0,2604.0,1435.34681,369.43196,1435.34681,369.43196,68,115.0,2,STB,0.27125873423068
W7_tile_31_cell_414,tile_W7_31,W7,7w_6d,10097.0,2642.0,1389.62925,374.8272,1389.62925,374.8272,309,625.0,9,Hofbauer cells,0.650091221383583
W7_tile_31_cell_418,tile_W7_31,W7,7w_6d,10221.0,2462.0,1407.23477,349.2708,1407.23477,349.2708,61,109.0,4,Fibroblast2,0.304767730601562
