cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W9_tile_46_cell_630,tile_W9_46,W9,9w_1d,8524.0,590.0,1209.10168,83.62622,1209.10168,83.62622,96,340.0,7,EVT2,0.349745066047163
W9_tile_46_cell_633,tile_W9_46,W9,9w_1d,8103.5,665.0,1149.39909,94.27472,1149.39909,94.27472,162,470.0,7,EVT2,0.229374519222762
W9_tile_46_cell_636,tile_W9_46,W9,9w_1d,8636.0,512.0,1225.00344,72.55178,1225.00344,72.55178,189,808.0,7,STB,0.439910890111693
W9_tile_46_cell_638,tile_W9_46,W9,9w_1d,8855.5,744.0,1256.16805,105.49114,1256.16805,105.49114,79,156.0,7,EVT2,0.317268210565983
W9_tile_46_cell_639,tile_W9_46,W9,9w_1d,8767.0,791.0,1243.60282,112.1642,1243.60282,112.1642,79,189.0,2,EVT2,0.313977786842682
W9_tile_46_cell_642,tile_W9_46,W9,9w_1d,7487.0,1571.0,1061.86842,222.9086,1061.86842,222.9086,85,97.0,2,vCTB2,0.297419821718396
W9_tile_46_cell_659,tile_W9_46,W9,9w_1d,8943.0,854.0,1268.5913,121.10894,1268.5913,121.10894,174,506.0,7,Fibroblast1,0.250220502055449
W9_tile_46_cell_669,tile_W9_46,W9,9w_1d,7429.0,1637.0,1053.63358,232.27928,1053.63358,232.27928,200,400.0,10,Fibroblast1,0.514471961677089
W9_tile_46_cell_681,tile_W9_46,W9,9w_1d,8351.0,1661.0,1184.53914,235.6868,1184.53914,235.6868,65,83.0,4,vCTB2,0.241966884508371
W9_tile_46_cell_696,tile_W9_46,W9,9w_1d,8832.0,1281.0,1252.83152,181.7344,1252.83152,181.7344,75,88.0,4,Fibroblast2,0.486344491063518
W9_tile_46_cell_699,tile_W9_46,W9,9w_1d,8744.0,1293.0,1240.33728,183.43816,1240.33728,183.43816,74,91.0,4,Fibroblast2,0.306248900460537
W9_tile_46_cell_702,tile_W9_46,W9,9w_1d,8557.0,1214.5,1213.78702,172.29273,1213.78702,172.29273,75,94.0,4,Fibroblast2,0.285738840267021
W9_tile_46_cell_718,tile_W9_46,W9,9w_1d,8965.0,1104.0,1271.71486,156.60394,1271.71486,156.60394,98,133.0,4,Fibroblast2,0.525062625659164
W9_tile_46_cell_726,tile_W9_46,W9,9w_1d,8733.0,1098.0,1238.7755,155.75206,1238.7755,155.75206,158,200.0,3,Fibroblast2,0.561608584698529
W9_tile_46_cell_729,tile_W9_46,W9,9w_1d,7417.0,1064.0,1051.92982,150.92474,1051.92982,150.92474,180,571.0,7,unknown2,0.188621247052733
W9_tile_46_cell_730,tile_W9_46,W9,9w_1d,9041.0,1033.0,1282.50534,146.52336,1282.50534,146.52336,149,242.0,3,Fibroblast2,0.546821492792847
W9_tile_46_cell_733,tile_W9_46,W9,9w_1d,7556.5,1006.0,1071.73603,142.6899,1071.73603,142.6899,92,162.0,7,vCTB2,0.225776650348009
W9_tile_46_cell_734,tile_W9_46,W9,9w_1d,7709.0,975.5,1093.38798,138.35951,1093.38798,138.35951,306,538.0,10,Fibroblast2,0.386596933869432
W9_tile_46_cell_738,tile_W9_46,W9,9w_1d,7632.0,969.5,1082.45552,137.50763,1082.45552,137.50763,148,276.0,10,STB,0.547668765070863
W9_tile_46_cell_742,tile_W9_46,W9,9w_1d,7633.0,893.0,1082.5975,126.64616,1082.5975,126.64616,80,160.0,7,STB,0.321505808441674
W9_tile_46_cell_744,tile_W9_46,W9,9w_1d,8076.0,873.0,1145.49464,123.80656,1145.49464,123.80656,262,397.0,5,maternal macrophages ,0.208358264996072
W9_tile_46_cell_746,tile_W9_46,W9,9w_1d,8842.0,828.0,1254.25132,117.41746,1254.25132,117.41746,163,579.0,7,EVT2,0.309989454247537
W9_tile_46_cell_748,tile_W9_46,W9,9w_1d,7450.0,804.0,1056.61516,114.00994,1056.61516,114.00994,105,245.0,7,STB,0.220516346098307
W9_tile_46_cell_749,tile_W9_46,W9,9w_1d,9117.0,813.0,1293.29582,115.28776,1293.29582,115.28776,200,817.0,7,Fibroblast1,0.251659373120411
W9_tile_46_cell_750,tile_W9_46,W9,9w_1d,7524.0,764.0,1067.12168,108.33074,1067.12168,108.33074,60,185.0,2,vCTB2,0.362688225225385
W9_tile_46_cell_752,tile_W9_46,W9,9w_1d,8937.0,718.0,1267.73942,101.79966,1267.73942,101.79966,155,509.0,7,STB,0.436250520128312
W9_tile_46_cell_753,tile_W9_46,W9,9w_1d,7395.0,718.0,1048.80626,101.79966,1048.80626,101.79966,104,229.0,7,EVT3,0.372136859650709
W9_tile_46_cell_754,tile_W9_46,W9,9w_1d,7425.5,697.5,1053.13665,98.88907,1053.13665,98.88907,61,136.0,2,vCTB2,0.370689209090274
W9_tile_46_cell_757,tile_W9_46,W9,9w_1d,8764.5,692.0,1243.24787,98.10818,1243.24787,98.10818,185,666.0,7,STB,0.486087455358677
W9_tile_46_cell_762,tile_W9_46,W9,9w_1d,7407.0,602.0,1050.51002,85.32997999999999,1050.51002,85.32997999999999,46,123.0,2,vCTB2,0.467155911155785
W9_tile_46_cell_763,tile_W9_46,W9,9w_1d,7500.0,583.0,1063.71416,82.63235999999999,1063.71416,82.63235999999999,76,273.0,2,vCTB2,0.329830412357925
W9_tile_46_cell_764,tile_W9_46,W9,9w_1d,8385.0,561.0,1189.36646,79.5088,1189.36646,79.5088,81,201.0,2,EVT2,0.331916654993691
W9_tile_46_cell_78,tile_W9_46,W9,9w_1d,8869.0,1294.0,1258.08478,183.58014,1258.08478,183.58014,71,85.0,4,Fibroblast2,0.55336358950407
W9_tile_46_cell_82,tile_W9_46,W9,9w_1d,8159.0,583.0,1157.27898,82.63235999999999,1157.27898,82.63235999999999,79,149.0,2,vCTB2,0.237720146740183
W9_tile_46_cell_89,tile_W9_46,W9,9w_1d,7825.0,1692.0,1109.85766,240.08818,1109.85766,240.08818,85,103.0,4,Fibroblast2,0.425606796586283
W9_tile_46_cell_93,tile_W9_46,W9,9w_1d,7438.0,1502.0,1054.9114,213.11198,1054.9114,213.11198,70,109.0,2,vCTB2,0.390084441008662
W9_tile_46_cell_99,tile_W9_46,W9,9w_1d,8512.0,437.0,1207.39792,61.90328,1207.39792,61.90328,136,600.0,7,EVT2,0.20824974464131
W9_tile_47_cell_1,tile_W9_47,W9,9w_1d,9983.0,1059.0,1416.2505,150.21483999999998,1416.2505,150.21483999999998,90,216.0,0,vCTB2,0.613940933278435
W9_tile_47_cell_1001,tile_W9_47,W9,9w_1d,9766.0,1519.0,1385.44084,215.52564,1385.44084,215.52564,126,167.0,8,Fibroblast2,0.576384642892054
W9_tile_47_cell_1013,tile_W9_47,W9,9w_1d,9628.0,1027.0,1365.8476,145.67148,1365.8476,145.67148,91,476.0,7,vCTB2,0.361351613677668
W9_tile_47_cell_1049,tile_W9_47,W9,9w_1d,10698.0,1278.0,1517.7662,181.30846,1517.7662,181.30846,34,94.0,2,vCTB2,0.483069677153894
W9_tile_47_cell_1055,tile_W9_47,W9,9w_1d,10717.0,1341.0,1520.46382,190.2532,1520.46382,190.2532,118,333.0,7,STB,0.362862689424948
W9_tile_47_cell_1070,tile_W9_47,W9,9w_1d,9785.0,1042.0,1388.13846,147.80118,1388.13846,147.80118,47,181.0,2,vCTB2,0.377383061363252
W9_tile_47_cell_1075,tile_W9_47,W9,9w_1d,9404.0,883.0,1334.04408,125.22636,1334.04408,125.22636,32,110.0,2,vCTB2,0.459510938149124
W9_tile_47_cell_1076,tile_W9_47,W9,9w_1d,10883.0,1375.0,1544.0325,195.08052,1544.0325,195.08052,192,832.0,7,Fibroblast1,0.219322822763573
W9_tile_47_cell_1088,tile_W9_47,W9,9w_1d,10401.0,1607.0,1475.59814,228.01988,1475.59814,228.01988,124,263.0,5,vCTB2,0.580332629883862
W9_tile_47_cell_1091,tile_W9_47,W9,9w_1d,9250.0,928.0,1312.17916,131.61545999999998,1312.17916,131.61545999999998,138,537.0,7,STB,0.34911925166518
W9_tile_47_cell_1092,tile_W9_47,W9,9w_1d,9351.0,940.0,1326.51914,133.31922,1326.51914,133.31922,63,205.0,2,vCTB2,0.377369641596352
W9_tile_47_cell_1093,tile_W9_47,W9,9w_1d,9321.0,894.0,1322.25974,126.78814,1322.25974,126.78814,41,127.0,2,vCTB2,0.422675730128668
W9_tile_47_cell_1094,tile_W9_47,W9,9w_1d,9460.0,929.0,1341.99496,131.75744,1341.99496,131.75744,158,1001.0,7,EVT2,0.174542421557842
W9_tile_47_cell_110,tile_W9_47,W9,9w_1d,10183.0,1207.0,1444.6465,171.22788,1444.6465,171.22788,66,95.0,12,vCTB2,0.326457050344485
W9_tile_47_cell_124,tile_W9_47,W9,9w_1d,10157.0,1501.0,1440.95502,212.97,1440.95502,212.97,90,113.0,4,Fibroblast2,0.577157264785763
W9_tile_47_cell_134,tile_W9_47,W9,9w_1d,10267.0,1696.0,1456.57282,240.6561,1456.57282,240.6561,179,307.0,10,maternal macrophages ,0.343493484958898
W9_tile_47_cell_164,tile_W9_47,W9,9w_1d,9708.0,1199.0,1377.206,170.09204,1377.206,170.09204,152,238.0,9,Hofbauer cells,0.606798764524611
W9_tile_47_cell_166,tile_W9_47,W9,9w_1d,10740.0,1299.5,1523.72936,184.36103,1523.72936,184.36103,92,300.0,7,EVT2,0.231166821330202
W9_tile_47_cell_187,tile_W9_47,W9,9w_1d,10193.0,1099.0,1446.0663,155.89404,1446.0663,155.89404,49,178.0,2,vCTB2,0.589961081729632
W9_tile_47_cell_200,tile_W9_47,W9,9w_1d,10649.0,1143.5,1510.80918,162.21215,1510.80918,162.21215,61,194.0,2,vCTB2,0.461269568720166
W9_tile_47_cell_207,tile_W9_47,W9,9w_1d,9245.0,1063.0,1311.4692599999998,150.78276,1311.4692599999998,150.78276,85,108.0,0,vCTB2,0.464212553359466
W9_tile_47_cell_208,tile_W9_47,W9,9w_1d,10424.0,1236.0,1478.86368,175.34529999999998,1478.86368,175.34529999999998,70,140.0,0,vCTB2,0.54476074854988
W9_tile_47_cell_209,tile_W9_47,W9,9w_1d,9258.5,1435.5,1313.38599,203.67031,1313.38599,203.67031,199,288.0,3,Fibroblast2,0.806644089002129
W9_tile_47_cell_212,tile_W9_47,W9,9w_1d,10828.0,1325.0,1536.2236,187.98152,1536.2236,187.98152,58,131.0,2,vCTB2,0.39487481992399
W9_tile_47_cell_214,tile_W9_47,W9,9w_1d,10090.0,1040.0,1431.44236,147.51722,1431.44236,147.51722,71,351.0,2,vCTB2,0.405753346211883
W9_tile_47_cell_219,tile_W9_47,W9,9w_1d,11012.0,1383.0,1562.34792,196.21636,1562.34792,196.21636,111,410.0,7,EVT2,0.298729467342754
W9_tile_47_cell_222,tile_W9_47,W9,9w_1d,10624.5,1235.0,1507.33067,175.20332,1507.33067,175.20332,31,88.0,2,vCTB2,0.459602559301872
W9_tile_47_cell_224,tile_W9_47,W9,9w_1d,10477.0,1191.0,1486.38862,168.9562,1486.38862,168.9562,35,111.0,2,vCTB2,0.392934657399603
W9_tile_47_cell_236,tile_W9_47,W9,9w_1d,10762.0,1273.0,1526.85292,180.59856,1526.85292,180.59856,34,85.0,2,vCTB2,0.475360895210513
W9_tile_47_cell_238,tile_W9_47,W9,9w_1d,10651.0,1253.0,1511.09314,177.75896,1511.09314,177.75896,66,178.0,2,vCTB2,0.36774289239406
W9_tile_47_cell_239,tile_W9_47,W9,9w_1d,11044.0,1209.0,1566.89128,171.51184,1566.89128,171.51184,102,250.0,7,Fibroblast1,0.215871115100783
W9_tile_47_cell_255,tile_W9_47,W9,9w_1d,10520.0,1576.0,1492.4937599999998,223.6185,1492.4937599999998,223.6185,91,396.0,2,EVT2,0.329195135505029
W9_tile_47_cell_267,tile_W9_47,W9,9w_1d,10408.5,1530.0,1476.66299,217.08742,1476.66299,217.08742,119,202.0,5,vCTB2,0.537536359221081
W9_tile_47_cell_280,tile_W9_47,W9,9w_1d,10540.0,1340.0,1495.33336,190.11122,1495.33336,190.11122,68,179.0,2,vCTB2,0.475854016926432
W9_tile_47_cell_286,tile_W9_47,W9,9w_1d,9868.0,1119.5,1399.9228,158.80463,1399.9228,158.80463,73,90.0,12,vCTB2,0.4772906210242
W9_tile_47_cell_288,tile_W9_47,W9,9w_1d,11044.0,1334.0,1566.89128,189.25934,1566.89128,189.25934,45,112.0,2,EVT2,0.409308724837093
W9_tile_47_cell_307,tile_W9_47,W9,9w_1d,10122.0,1505.0,1435.98572,213.53792,1435.98572,213.53792,69,91.0,4,Fibroblast2,0.331505078913564
W9_tile_47_cell_310,tile_W9_47,W9,9w_1d,10910.0,1267.0,1547.86596,179.74668,1547.86596,179.74668,62,193.0,2,vCTB2,0.375391319373734
W9_tile_47_cell_32,tile_W9_47,W9,9w_1d,10587.0,1249.0,1502.00642,177.19104,1502.00642,177.19104,50,131.0,2,vCTB2,0.356291327229717
W9_tile_47_cell_351,tile_W9_47,W9,9w_1d,10467.0,1423.0,1484.96882,201.89556,1484.96882,201.89556,55,118.0,2,vCTB2,0.522449266357052
W9_tile_47_cell_363,tile_W9_47,W9,9w_1d,10365.0,1235.0,1470.48686,175.20332,1470.48686,175.20332,81,153.0,0,vCTB2,0.565216120477694
W9_tile_47_cell_364,tile_W9_47,W9,9w_1d,9783.0,1103.5,1387.8545,156.53295,1387.8545,156.53295,83,162.0,0,vCTB2,0.571519050583988
W9_tile_47_cell_367,tile_W9_47,W9,9w_1d,10297.0,1771.0,1460.83222,251.3046,1460.83222,251.3046,75,241.0,2,vCTB2,0.342596753946257
W9_tile_47_cell_377,tile_W9_47,W9,9w_1d,10975.0,1219.0,1557.09466,172.93164,1557.09466,172.93164,223,945.0,7,STB,0.325999824916391
W9_tile_47_cell_392,tile_W9_47,W9,9w_1d,10775.0,1220.0,1528.69866,173.07362,1528.69866,173.07362,63,248.0,2,vCTB2,0.349764993018976
W9_tile_47_cell_395,tile_W9_47,W9,9w_1d,10370.0,1198.0,1471.19676,169.95006,1471.19676,169.95006,87,239.0,2,vCTB2,0.41463063368274
W9_tile_47_cell_398,tile_W9_47,W9,9w_1d,10243.0,1591.0,1453.1653,225.7482,1453.1653,225.7482,86,107.0,4,Fibroblast2,0.514588678169263
W9_tile_47_cell_412,tile_W9_47,W9,9w_1d,10297.0,1198.5,1460.83222,170.02105,1460.83222,170.02105,70,96.0,0,vCTB2,0.656115625865396
W9_tile_47_cell_415,tile_W9_47,W9,9w_1d,10242.0,1135.0,1453.02332,161.00531999999998,1453.02332,161.00531999999998,207,693.0,10,STB,0.3268318324401
W9_tile_47_cell_416,tile_W9_47,W9,9w_1d,10120.0,1102.0,1435.70176,156.31998,1435.70176,156.31998,50,116.0,0,vCTB2,0.611082493412277
W9_tile_47_cell_42,tile_W9_47,W9,9w_1d,9638.0,1129.0,1367.2674,160.15344,1367.2674,160.15344,113,218.0,0,vCTB2,0.476781811234004
W9_tile_47_cell_425,tile_W9_47,W9,9w_1d,9265.0,1376.0,1314.30886,195.2225,1314.30886,195.2225,123,177.0,8,Fibroblast1,0.409158884779368
W9_tile_47_cell_427,tile_W9_47,W9,9w_1d,10557.0,1304.0,1497.74702,184.99994,1497.74702,184.99994,99,401.0,7,STB,0.300738541682438
W9_tile_47_cell_43,tile_W9_47,W9,9w_1d,9491.0,1288.0,1346.39634,182.72826,1346.39634,182.72826,170,251.0,8,Fibroblast1,0.827624946794463
W9_tile_47_cell_431,tile_W9_47,W9,9w_1d,9469.0,1427.0,1343.27278,202.46348,1343.27278,202.46348,159,221.0,3,Fibroblast2,0.969099846175188
W9_tile_47_cell_453,tile_W9_47,W9,9w_1d,10804.0,1375.0,1532.81608,195.08052,1532.81608,195.08052,71,237.0,2,EVT2,0.314142015432699
W9_tile_47_cell_461,tile_W9_47,W9,9w_1d,9456.0,1137.0,1341.42704,161.28928,1341.42704,161.28928,118,167.0,0,unknown3,0.238417536514137
W9_tile_47_cell_47,tile_W9_47,W9,9w_1d,10321.0,1224.0,1464.23974,173.64154,1464.23974,173.64154,82,109.0,0,vCTB2,0.620566369836687
W9_tile_47_cell_471,tile_W9_47,W9,9w_1d,10440.0,1131.0,1481.13536,160.4374,1481.13536,160.4374,146,624.0,7,STB,0.643612471081072
W9_tile_47_cell_482,tile_W9_47,W9,9w_1d,10020.0,1093.0,1421.50376,155.04216,1421.50376,155.04216,97,222.0,0,vCTB2,0.531531032699418
W9_tile_47_cell_492,tile_W9_47,W9,9w_1d,10773.0,1350.5,1528.4147,191.60201,1528.4147,191.60201,46,134.0,2,vCTB2,0.4139370020288
W9_tile_47_cell_496,tile_W9_47,W9,9w_1d,10202.0,1739.0,1447.34412,246.76124,1447.34412,246.76124,251,496.0,5,unknown3,0.400756453682665
W9_tile_47_cell_50,tile_W9_47,W9,9w_1d,10570.0,1453.0,1499.59276,206.15496,1499.59276,206.15496,57,225.0,2,vCTB2,0.450818463926683
W9_tile_47_cell_505,tile_W9_47,W9,9w_1d,10543.0,1102.0,1495.7593,156.31998,1495.7593,156.31998,161,783.0,7,STB,0.559245710686158
W9_tile_47_cell_511,tile_W9_47,W9,9w_1d,10616.0,1315.0,1506.12384,186.56172,1506.12384,186.56172,58,125.0,2,vCTB2,0.357223903003879
W9_tile_47_cell_514,tile_W9_47,W9,9w_1d,10134.0,1073.0,1437.68948,152.20256,1437.68948,152.20256,107,429.0,7,EVT2,0.301147505960781
W9_tile_47_cell_523,tile_W9_47,W9,9w_1d,9940.0,1670.5,1410.14536,237.03561,1410.14536,237.03561,63,88.0,8,Fibroblast1,0.288486072360247
W9_tile_47_cell_525,tile_W9_47,W9,9w_1d,9916.5,1096.0,1406.80883,155.4681,1406.80883,155.4681,66,88.0,0,vCTB2,0.656281863033442
W9_tile_47_cell_531,tile_W9_47,W9,9w_1d,10474.5,1488.0,1486.03367,211.12426,1486.03367,211.12426,195,484.0,10,STB,0.449740313677425
W9_tile_47_cell_543,tile_W9_47,W9,9w_1d,9515.0,1419.0,1349.80386,201.32764,1349.80386,201.32764,74,91.0,4,vCTB2,0.236100284717987
W9_tile_47_cell_556,tile_W9_47,W9,9w_1d,9665.0,1435.5,1371.10086,203.67031,1371.10086,203.67031,173,246.0,8,Fibroblast1,0.883763722744512
W9_tile_47_cell_565,tile_W9_47,W9,9w_1d,10458.0,1297.0,1483.691,184.00608,1483.691,184.00608,153,356.0,5,vCTB2,0.419019561615093
W9_tile_47_cell_570,tile_W9_47,W9,9w_1d,10089.0,1498.5,1431.30038,212.61505,1431.30038,212.61505,72,94.0,4,EVT2,0.269692307710735
W9_tile_47_cell_585,tile_W9_47,W9,9w_1d,9868.0,1194.0,1399.9228,169.38214,1399.9228,169.38214,106,144.0,8,Fibroblast1,0.870166439734019
W9_tile_47_cell_592,tile_W9_47,W9,9w_1d,9942.0,1025.0,1410.42932,145.38752,1410.42932,145.38752,193,786.0,7,STB,0.410438130558839
W9_tile_47_cell_600,tile_W9_47,W9,9w_1d,9583.0,1209.0,1359.4585,171.51184,1359.4585,171.51184,154,260.0,3,Fibroblast2,0.835645823729467
W9_tile_47_cell_604,tile_W9_47,W9,9w_1d,10381.0,1122.0,1472.75854,159.15958,1472.75854,159.15958,42,111.0,2,vCTB2,0.492483591346621
W9_tile_47_cell_606,tile_W9_47,W9,9w_1d,10852.0,1275.0,1539.63112,180.88252,1539.63112,180.88252,133,536.0,7,STB,0.432742546201911
W9_tile_47_cell_617,tile_W9_47,W9,9w_1d,10693.0,1241.0,1517.0563,176.0552,1517.0563,176.0552,37,82.0,2,vCTB2,0.326287671766906
W9_tile_47_cell_621,tile_W9_47,W9,9w_1d,10178.0,1820.0,1443.9366,258.26162,1443.9366,258.26162,73,161.0,2,vCTB2,0.575084514032156
W9_tile_47_cell_655,tile_W9_47,W9,9w_1d,10569.0,1538.0,1499.45078,218.22326,1499.45078,218.22326,113,603.0,7,EVT2,0.286573091957442
W9_tile_47_cell_661,tile_W9_47,W9,9w_1d,10031.0,1036.0,1423.06554,146.9493,1423.06554,146.9493,82,307.0,2,vCTB2,0.302292314067607
W9_tile_47_cell_670,tile_W9_47,W9,9w_1d,9553.0,951.0,1355.1991,134.881,1355.1991,134.881,66,383.0,2,vCTB2,0.431635348828248
W9_tile_47_cell_676,tile_W9_47,W9,9w_1d,10028.5,1475.0,1422.71059,209.27852,1422.71059,209.27852,84,134.0,9,Hofbauer cells,0.647640979605998
W9_tile_47_cell_678,tile_W9_47,W9,9w_1d,9784.5,1213.0,1388.06747,172.07976,1388.06747,172.07976,160,278.0,12,Endothelial_cells,0.988901617334915
W9_tile_47_cell_719,tile_W9_47,W9,9w_1d,10657.0,1297.0,1511.94502,184.00608,1511.94502,184.00608,64,191.0,2,vCTB2,0.313851993552505
W9_tile_47_cell_721,tile_W9_47,W9,9w_1d,9832.0,1670.0,1394.81152,236.96462,1394.81152,236.96462,218,335.0,3,Fibroblast2,0.825654795086344
W9_tile_47_cell_722,tile_W9_47,W9,9w_1d,9739.0,1013.0,1381.60738,143.68376,1381.60738,143.68376,19,96.0,2,vCTB2,0.567332672050147
W9_tile_47_cell_730,tile_W9_47,W9,9w_1d,9668.0,1058.0,1371.5268,150.07286,1371.5268,150.07286,58,245.0,2,STB,0.357830956175329
W9_tile_47_cell_733,tile_W9_47,W9,9w_1d,10128.0,1202.0,1436.8375999999998,170.51798,1436.8375999999998,170.51798,76,130.0,8,Fibroblast1,0.366699407643708
W9_tile_47_cell_734,tile_W9_47,W9,9w_1d,10259.0,1205.0,1455.43698,170.94392,1455.43698,170.94392,50,83.0,11,vCTB2,0.523817647306226
W9_tile_47_cell_748,tile_W9_47,W9,9w_1d,10476.0,1672.0,1486.2466399999998,237.24858,1486.2466399999998,237.24858,71,310.0,2,vCTB2,0.484730519724021
W9_tile_47_cell_750,tile_W9_47,W9,9w_1d,9958.0,1699.0,1412.701,241.08204,1412.701,241.08204,122,207.0,8,Fibroblast1,0.467226459261745
W9_tile_47_cell_752,tile_W9_47,W9,9w_1d,9947.0,1493.0,1411.13922,211.83416,1411.13922,211.83416,139,193.0,3,Fibroblast2,0.692169207703841
W9_tile_47_cell_753,tile_W9_47,W9,9w_1d,10032.0,1526.0,1423.20752,216.5195,1423.20752,216.5195,104,150.0,8,Fibroblast1,0.792102516134054
W9_tile_47_cell_764,tile_W9_47,W9,9w_1d,10392.0,1744.0,1474.32032,247.47114,1474.32032,247.47114,82,417.0,2,vCTB2,0.348736268347408
W9_tile_47_cell_768,tile_W9_47,W9,9w_1d,10239.0,1806.0,1452.59738,256.2739,1452.59738,256.2739,119,337.0,7,STB,0.34040365781803
W9_tile_47_cell_776,tile_W9_47,W9,9w_1d,10135.0,1138.0,1437.83146,161.43125999999998,1437.83146,161.43125999999998,110,171.0,0,vCTB2,0.658302448751297
W9_tile_47_cell_777,tile_W9_47,W9,9w_1d,10492.0,1351.0,1488.51832,191.673,1488.51832,191.673,64,132.0,0,vCTB2,0.398796634599382
W9_tile_47_cell_790,tile_W9_47,W9,9w_1d,10676.0,1377.0,1514.64264,195.36448,1514.64264,195.36448,165,788.0,7,STB,0.520768553700967
W9_tile_47_cell_803,tile_W9_47,W9,9w_1d,9525.0,981.0,1351.22366,139.1404,1351.22366,139.1404,86,343.0,7,unknown3,0.240391232717899
W9_tile_47_cell_812,tile_W9_47,W9,9w_1d,9325.0,1031.0,1322.82766,146.2394,1322.82766,146.2394,174,372.0,10,STB,0.584384881998372
W9_tile_47_cell_813,tile_W9_47,W9,9w_1d,9574.0,1045.0,1358.18068,148.22712,1358.18068,148.22712,77,428.0,2,vCTB2,0.392475332454915
W9_tile_47_cell_814,tile_W9_47,W9,9w_1d,9407.5,1018.5,1334.54101,144.46465,1334.54101,144.46465,126,336.0,7,STB,0.273610364597603
W9_tile_47_cell_838,tile_W9_47,W9,9w_1d,9696.0,1067.0,1375.50224,151.35067999999998,1375.50224,151.35067999999998,137,576.0,7,STB,0.533762292967135
W9_tile_47_cell_839,tile_W9_47,W9,9w_1d,10469.0,1390.0,1485.25278,197.21022,1485.25278,197.21022,55,117.0,2,vCTB2,0.591052019166932
W9_tile_47_cell_842,tile_W9_47,W9,9w_1d,10608.0,1177.0,1504.988,166.96848,1504.988,166.96848,51,185.0,2,EVT2,0.391452032167203
W9_tile_47_cell_853,tile_W9_47,W9,9w_1d,10556.0,1202.0,1497.60504,170.51798,1497.60504,170.51798,111,287.0,7,STB,0.544270057786975
W9_tile_47_cell_855,tile_W9_47,W9,9w_1d,9465.0,1246.5,1342.70486,176.83608999999998,1342.70486,176.83608999999998,155,232.0,8,Fibroblast1,0.898002577994267
W9_tile_47_cell_866,tile_W9_47,W9,9w_1d,10062.0,1110.5,1427.4669199999998,157.52680999999998,1427.4669199999998,157.52680999999998,61,104.0,0,vCTB2,0.656159020454063
W9_tile_47_cell_871,tile_W9_47,W9,9w_1d,10607.0,1103.0,1504.84602,156.46196,1504.84602,156.46196,30,91.0,2,vCTB2,0.463739377787625
W9_tile_47_cell_884,tile_W9_47,W9,9w_1d,9742.0,1117.0,1382.03332,158.44968,1382.03332,158.44968,94,165.0,0,vCTB2,0.550192656508764
W9_tile_47_cell_888,tile_W9_47,W9,9w_1d,9442.0,1089.0,1339.43932,154.47424,1339.43932,154.47424,131,275.0,7,vCTB2,0.325053891716583
W9_tile_47_cell_89,tile_W9_47,W9,9w_1d,9851.0,1039.0,1397.50914,147.37524,1397.50914,147.37524,202,726.0,7,EVT3,0.473291615317882
W9_tile_47_cell_894,tile_W9_47,W9,9w_1d,10500.0,1618.0,1489.65416,229.58166,1489.65416,229.58166,56,223.0,2,vCTB2,0.507023840751769
W9_tile_47_cell_912,tile_W9_47,W9,9w_1d,10446.0,1566.0,1481.98724,222.1987,1481.98724,222.1987,88,160.0,0,vCTB2,0.621338328130839
W9_tile_47_cell_926,tile_W9_47,W9,9w_1d,11044.5,1298.0,1566.96227,184.14806,1566.96227,184.14806,76,150.0,2,vCTB2,0.306980536776307
W9_tile_47_cell_933,tile_W9_47,W9,9w_1d,10692.0,1178.0,1516.91432,167.11046,1516.91432,167.11046,102,369.0,7,EVT2,0.333131823935022
W9_tile_47_cell_935,tile_W9_47,W9,9w_1d,10335.5,1683.5,1466.29845,238.88135,1466.29845,238.88135,51,92.0,2,vCTB2,0.524835472075275
W9_tile_47_cell_949,tile_W9_47,W9,9w_1d,10546.0,1400.0,1496.18524,198.63002,1496.18524,198.63002,162,711.0,7,STB,0.624175780530842
W9_tile_47_cell_95,tile_W9_47,W9,9w_1d,10207.0,1566.0,1448.05402,222.1987,1448.05402,222.1987,117,155.0,3,Fibroblast2,0.702743026974045
W9_tile_47_cell_960,tile_W9_47,W9,9w_1d,10324.0,1144.0,1464.6656799999998,162.28314,1464.6656799999998,162.28314,82,259.0,2,vCTB2,0.253144801299148
W9_tile_47_cell_990,tile_W9_47,W9,9w_1d,10735.5,1228.5,1523.09045,174.28045,1523.09045,174.28045,53,224.0,2,vCTB2,0.450966089189499
W9_tile_47_cell_996,tile_W9_47,W9,9w_1d,10399.0,1673.0,1475.31418,237.39056,1475.31418,237.39056,243,806.0,10,STB,0.293297069191433
W9_tile_4_cell_102,tile_W9_4,W9,9w_1d,4837.0,13594.0,685.62142,1929.93414,685.62142,1929.93414,80,99.0,0,vCTB2,0.536075798913072
W9_tile_4_cell_13,tile_W9_4,W9,9w_1d,4682.0,13214.0,663.61452,1875.98174,663.61452,1875.98174,88,147.0,4,Hofbauer cells,0.451143854513904
W9_tile_4_cell_134,tile_W9_4,W9,9w_1d,3756.0,14288.0,532.14104,2028.46826,532.14104,2028.46826,174,311.0,5,vCTB2,0.268163687443749
W9_tile_4_cell_137,tile_W9_4,W9,9w_1d,4454.0,14680.0,631.24308,2084.12442,631.24308,2084.12442,98,151.0,0,vCTB2,0.683506047555737
