"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W9_W9_tile_14_cell_220","W9",181,123,"W9",9,"tile_W9_14","W9","9w_1d",15835,9315,2247.11746,1322.40172,2247.11746,1322.40172,123,181,0,"vCTB2",0.349879963586287,9,2247.11746,1322.40172,"vCTB2","vCTB2",0.349879963586287,"vCTB2","author","vCTB2","author",-1.32042522954024,0.246010389467196,-0.632925078609406,0.251302112038959,9.28538950166259,-0.0879906332339075,-0.0801434280717579,NA,9.28538950166259,"Fibroblast","N5","starmap",-2.14772223640374,0.0493433053630062,"vCTB2"
"W9_W9_tile_14_cell_362","W9",109,66,"W9",9,"tile_W9_14","W9","9w_1d",15020,9701,2131.40376,1377.206,2131.40376,1377.206,66,109,0,"vCTB2",0.658300377264209,9,2131.40376,1377.206,"vCTB2","vCTB2",0.658300377264209,"vCTB2","author","vCTB2","author",-1.22908592756702,1.05756530780344,-0.715416285088961,-0.234717933061833,-2.34287870210277,-0.651114366731959,-0.0723734038049362,NA,1.05756530780344,"vCTB","N4","starmap",-2.13213133076274,0.0519883254286757,"vCTB2"
"W9_W9_tile_14_cell_416","W9",89,65,"W9",9,"tile_W9_14","W9","9w_1d",14770,9442,2095.90876,1340.43318,2095.90876,1340.43318,65,89,0,"vCTB2",0.64892624565275,9,2095.90876,1340.43318,"vCTB2","vCTB2",0.64892624565275,"vCTB2","author","vCTB2","author",-1.21779542813487,1.13929714642592,-0.714745122431241,-0.231936790191879,-2.40189292884771,-0.645024162224896,-0.0748115644912638,NA,1.13929714642592,"vCTB","N4","starmap",-2.22939344081798,0.0378511492156147,"vCTB2"
"W9_W9_tile_14_cell_417","W9",138,79,"W9",9,"tile_W9_14","W9","9w_1d",16076.5,9606,2281.40563,1363.7179,2281.40563,1363.7179,79,138,0,"vCTB2",0.698630298832895,9,2281.40563,1363.7179,"vCTB2","vCTB2",0.698630298832895,"vCTB2","author","vCTB2","author",-1.05428139591594,2.34579031099494,-0.513272448246195,-0.227406934899221,-2.79171312388169,-0.675286709648581,-0.0825467111420117,NA,2.34579031099494,"vCTB","N4","starmap",-2.21109731085609,0.0404961692812842,"vCTB2"
"W9_W9_tile_14_cell_487","W9",140,94,"W9",9,"tile_W9_14","W9","9w_1d",15667,9242.5,2223.26482,1312.10817,2223.26482,1312.10817,94,140,0,"vCTB2",0.58716125784514,9,2223.26482,1312.10817,"vCTB2","vCTB2",0.58716125784514,"vCTB2","author","vCTB2","author",-1.47313614164105,1.30055211089463,-0.53809012698392,0.224511374628597,2.20594351533112,-0.313757547932646,-0.0712838417041865,NA,2.20594351533112,"Fibroblast","N5","starmap",-2.35563232687045,0.023257935060197,"vCTB2"
"W9_W9_tile_14_cell_502","W9",123,79,"W9",9,"tile_W9_14","W9","9w_1d",15961,9347,2265.00694,1326.94508,2265.00694,1326.94508,79,123,4,"EVT2",0.258040540337621,9,2265.00694,1326.94508,"EVT2","EVT2",0.258040540337621,"EVT2","author","EVT2","author",-1.29325186966547,0.123231215464299,-0.61774894106734,0.2325290948799,11.2036072183827,-0.0353920408190647,-0.07953352780797,NA,11.2036072183827,"Fibroblast","N4","starmap",-2.10021174828204,0.0567311200291864,"EVT2"
"W9_W9_tile_14_cell_624","W9",85,57,"W9",9,"tile_W9_14","W9","9w_1d",15582,9426,2211.19652,1338.1615,2211.19652,1338.1615,57,85,0,"vCTB2",0.645399630574626,9,2211.19652,1338.1615,"vCTB2","vCTB2",0.645399630574626,"vCTB2","author","vCTB2","author",-1.03707025464465,1.66903029724651,-0.739420550147531,-0.258047026009735,-2.87610728191539,-0.696159603753907,-0.112960089313183,NA,1.66903029724651,"vCTB","N5","starmap",-2.08967090571373,0.058646479387085,"vCTB2"
"W9_W9_tile_14_cell_63","W9",194,115,"W9",9,"tile_W9_14","W9","9w_1d",15542,9468,2205.51732,1344.12466,2205.51732,1344.12466,115,194,5,"vCTB2",0.479436541111791,9,2205.51732,1344.12466,"vCTB2","vCTB2",0.479436541111791,"vCTB2","author","vCTB2","author",-1.62117115942161,1.31482892329388,-0.661481311105911,0.211059255409806,2.81070592632177,-0.273738876799275,-0.0723697788280475,NA,2.81070592632177,"Fibroblast","N4","starmap",-2.36799636546676,0.0218898212331266,"vCTB2"
"W9_W9_tile_14_cell_653","W9",101,63,"W9",9,"tile_W9_14","W9","9w_1d",15512,9407,2201.25792,1335.46388,2201.25792,1335.46388,63,101,0,"vCTB2",0.720073947957256,9,2201.25792,1335.46388,"vCTB2","vCTB2",0.720073947957256,"vCTB2","author","vCTB2","author",-1.11632894705068,1.38888302747411,-0.789852342958578,-0.229569904336623,-2.8095834570045,-0.716832687024476,-0.116892311366577,NA,1.38888302747411,"vCTB","N5","starmap",-2.21612779272272,0.039675300985042,"vCTB2"
"W9_W9_tile_14_cell_713","W9",161,103,"W9",9,"tile_W9_14","W9","9w_1d",15049,10943,2135.52118,1553.54516,2135.52118,1553.54516,103,161,0,"vCTB2",0.419921729769885,9,2135.52118,1553.54516,"vCTB2","vCTB2",0.419921729769885,"vCTB2","author","vCTB2","author",-1.47002444257854,0.725209731516942,-0.551222801085914,0.335420751835242,3.53718748862916,-0.319957710457073,-0.0774638812960559,NA,3.53718748862916,"Fibroblast","N2","starmap",-2.31666391404808,0.0268150310105801,"vCTB2"
