gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TUT1,0.004833650058803253,1.7377327811244019,0.143,0.047,1
NECAP1,0.02912633227238027,1.7377327811244019,0.119,0.047,1
BBS1,0.0026160062156615916,1.7360284749121524,0.167,0.056,1
LINC01515,8.015507708178885e-5,1.7354324430751729,0.31,0.116,1
AC009554.1,4.64287130535196e-5,1.7349449637527825,0.238,0.07,1
FAM20C,0.004582080460969621,1.7349449637527825,0.167,0.06,1
PVR,0.12677224477775942,1.7349449637527825,0.119,0.063,1
CIAPIN1,0.0011294266109263412,1.7341953170531985,0.214,0.077,1
TIPARP,6.631567660450629e-5,1.7332257638978301,0.262,0.085,1
EPHA7,0.0018949544874345026,1.73240426152721,0.19,0.068,1
SLCO2B1,5.28850571692437e-5,1.7300792085809662,0.333,0.131,1
ZNF571,0.0077116429467272846,1.7300792085809662,0.143,0.051,1
RRNAD1,0.008403961222867642,1.7300792085809662,0.143,0.051,1
GBGT1,0.012339313996446449,1.7300792085809662,0.119,0.04,1
IRF9,0.012410782585040966,1.7300792085809662,0.119,0.04,1
MVD,0.013481172589265447,1.7300792085809662,0.119,0.041,1
DHX37,0.017113918893873672,1.7300792085809662,0.119,0.043,1
PPP1R9B,0.017113918893873672,1.7300792085809662,0.119,0.043,1
C2orf27A,0.01735029398174737,1.7300792085809662,0.119,0.043,1
CNIH3,0.0016513248850836143,1.7265213891677773,0.214,0.079,1
RPGRIP1L,0.0032077412450157283,1.7259748102482297,0.19,0.072,1
ADAM28,0.0012764986112843459,1.7244060001657717,0.286,0.125,1
AC011092.3,0.06618826329901581,1.7241543746238608,0.119,0.055,1
AC009041.2,0.0014513522885908942,1.7224660244710917,0.143,0.041,1
ZNF286A,0.002707248851358817,1.7212010572345133,0.19,0.071,1
DNPEP,1.3912870886559594e-4,1.7194319643814575,0.214,0.064,1
ELMO1-AS1,0.004119595432862454,1.7194319643814575,0.167,0.059,1
TMC6,8.526124516954268e-4,1.7155796388858513,0.19,0.062,1
RANBP3L,0.022181569795510843,1.7148928047662901,0.119,0.045,1
ADAMTS2,1.1874696290455107e-4,1.7139079179098209,0.286,0.103,1
SYNGAP1,0.009501919649879098,1.7123772068475076,0.119,0.039,1
DNMBP-AS1,0.010451738648800207,1.7123772068475076,0.119,0.039,1
PLEKHH3,0.015899739397090534,1.7123772068475076,0.119,0.042,1
AC090531.1,5.646810903817965e-4,1.7123772068475072,0.167,0.048,1
GET1,5.767829922385301e-4,1.7123772068475072,0.214,0.073,1
RAB32,0.007389535932454136,1.7123772068475072,0.143,0.051,1
ZNF557,0.03384265710284761,1.7088627226712703,0.143,0.062,1
UBTD1,0.020953596600855755,1.7073591320808825,0.119,0.044,1
RBMS3-AS3,9.863521204370742e-4,1.7059935900566532,0.19,0.063,1
PEPD,0.0018157661090529448,1.7047479186243448,0.262,0.111,1
LAIR1,3.933091383772319e-4,1.7036069972197754,0.19,0.058,1
P4HA2,7.307555338197041e-4,1.7036069972197754,0.167,0.049,1
FAM78A,0.007213959476093945,1.7036069972197754,0.143,0.05,1
RASA3,1.9156299674873573e-4,1.7006954017998717,0.262,0.091,1
ZNF441,0.0014707972791899416,1.7006954017998717,0.167,0.053,1
LINC00662,0.0025473002132560905,1.6983703488536281,0.214,0.083,1
APBB1IP,1.5854925310556642e-4,1.6973750435082606,0.333,0.135,1
ZSCAN30,0.009342178604771281,1.697064151353003,0.214,0.098,1
DTNB,0.0070275597018173725,1.6969123446457672,0.405,0.266,1
AC073342.1,0.013481172589265447,1.694889780118666,0.119,0.041,1
AL445123.2,0.007381721124892153,1.6931526395826086,0.214,0.095,1
AC007611.1,0.005133698529839944,1.6924087906149117,0.119,0.036,1
TNFRSF10B,0.0019453431390259678,1.692408790614911,0.214,0.082,1
LETM1,0.0013726896412632693,1.6905508443943291,0.167,0.052,1
UTP25,0.04810797412912255,1.6905508443943291,0.119,0.052,1
ST6GALNAC3,0.0021639446096656263,1.6895514019983562,0.167,0.057,1
IKZF4,0.0024366629880659134,1.68910742752466,0.167,0.056,1
DNM3,7.886752452416453e-4,1.6870104866890805,0.262,0.102,1
AC007038.1,0.0011888638670345085,1.6855605418023218,0.214,0.077,1
OLFML2B,7.110963127294997e-4,1.684991319052428,0.19,0.062,1
LINC02595,0.1382663839475626,1.6844981742720708,0.143,0.083,1
ANKH,0.15667600025386144,1.68281069536115,0.548,0.521,1
ZNF607,0.005876560698697562,1.6776117886868311,0.143,0.048,1
DFFB,0.024273415445906166,1.6776117886868311,0.119,0.045,1
AC008969.1,0.031587625696739056,1.6776117886868311,0.119,0.047,1
AC107214.1,0.03758272593955396,1.6776117886868311,0.119,0.049,1
RAE1,3.2075753087398607e-4,1.677611788686831,0.262,0.095,1
ZNF529-AS1,0.0012334167046795463,1.677611788686831,0.262,0.109,1
NEXMIF,0.009635246206913155,1.6776117886868307,0.119,0.039,1
ZNF382,0.01469650914803952,1.6776117886868307,0.119,0.041,1
PHLDB1,0.01632160939149747,1.6776117886868307,0.167,0.071,1
BAHD1,0.0318186979544179,1.6776117886868307,0.167,0.079,1
KHDRBS2,3.300125226329376e-4,1.6776117886868305,0.167,0.046,1
ZNF510,0.007117877240074306,1.6776117886868303,0.167,0.064,1
F3,0.002467845309067825,1.6760971480848323,0.333,0.166,1
FBXL2,0.002055320199009854,1.6741808832865572,0.286,0.13,1
AC011997.1,0.004316116493322565,1.6690497751834066,0.167,0.059,1
FXYD6,0.037924486801868024,1.6682739241074946,0.143,0.064,1
AC106895.2,0.001473388067409846,1.6673434532330038,0.143,0.041,1
CHKA,7.373415907553674e-5,1.6669171878905942,0.452,0.223,1
MBOAT1,6.463340281491521e-4,1.6666127897375735,0.262,0.1,1
RNF144B,1.2215177294153047e-4,1.6658824961047234,0.357,0.153,1
CYTH4,0.0025914429185637925,1.6647877483292468,0.19,0.069,1
SLC15A3,0.0037897506587053825,1.6629650127224291,0.143,0.046,1
DNAAF4,0.005007986752934897,1.6629650127224291,0.143,0.047,1
GPC6,0.005429957788270128,1.6621080509859822,0.262,0.126,1
ATP1B1,1.0877937894333209e-4,1.6605382753278892,0.452,0.225,1
VEGFA,0.001123143474804369,1.6605382753278892,0.238,0.09,1
PIK3CD,0.011332838689608502,1.6605382753278892,0.143,0.053,1
ABHD17B,0.7351616002535385,1.6593264356590811,0.167,0.148,1
SAMD9L,0.005712960796976752,1.658996110519484,0.167,0.062,1
SGCB,3.018153178438656e-4,1.6571476861271153,0.19,0.056,1
SPATA5L1,0.008729258431622597,1.6571476861271153,0.167,0.065,1
EVC,2.1876567047491744e-4,1.6556970122583903,0.238,0.079,1
AC100849.1,5.461015902431259e-4,1.6554553750346632,0.238,0.087,1
GLS,5.1967239379800425e-5,1.6549722219688987,0.738,0.426,1
DGKE,3.390944623879197e-4,1.654891712186747,0.167,0.046,1
SH3D21,0.04194905196398059,1.6540249683692148,0.167,0.082,1
ATP7A,0.0025892994322733284,1.6520766965796931,0.167,0.056,1
FRMD4B,4.58387086589004e-4,1.6516663153961868,0.476,0.291,1
ATP11C,2.0354617422169299e-4,1.6514278568831755,0.381,0.17,1
CTHRC1,0.0011274546453985213,1.649267162992869,0.238,0.091,1
NIFK-AS1,0.0038177325403203964,1.6484654430273142,0.143,0.046,1
AC087294.1,0.004660980600570649,1.6484654430273142,0.143,0.047,1
OAF,0.005410538275812504,1.6484654430273142,0.143,0.048,1
OGFOD3,0.008203378029768955,1.6484654430273142,0.143,0.051,1
RBBP5,0.0036758048221615432,1.648465443027314,0.214,0.089,1
AC093157.1,0.007007407090819886,1.6450071232549033,0.262,0.131,1
POFUT2,5.135065698137601e-5,1.643664456763493,0.238,0.07,1
COL18A1,0.032262142824305666,1.643664456763493,0.143,0.063,1
TMOD2,0.01070295219145123,1.6436644567634926,0.119,0.039,1
IDNK,0.012554741383910372,1.6436644567634926,0.119,0.04,1
ACOT8,0.013790689980500965,1.6436644567634926,0.119,0.041,1
ZNF354C,0.0038697597935397504,1.640617581204629,0.19,0.073,1
AL356022.1,9.786509924529939e-4,1.6394766598000596,0.143,0.039,1
AC010201.3,0.05209134321022089,1.6394766598000596,0.119,0.052,1
DYNC2LI1,0.0032368654674973583,1.6394766598000594,0.238,0.101,1
PRKX,3.4949618157463535e-4,1.63784125999423,0.31,0.127,1
GATB,0.09226745893658987,1.6369698041894847,0.167,0.096,1
MSRB3,0.0014211760032767254,1.634745139074971,0.262,0.112,1
MIPOL1,7.571162069558211e-4,1.634659643502284,0.262,0.103,1
PDK3,0.023924645456689472,1.6341101500502442,0.262,0.143,1
ZNF776,0.008836392456989129,1.634110150050244,0.143,0.051,1
OSBPL5,0.018486452321340698,1.634110150050244,0.119,0.043,1
TMEM167B,0.0025790565354322824,1.6325238991582927,0.167,0.056,1
RBM45,0.006645220548275142,1.6325238991582927,0.167,0.063,1
SAMSN1,0.05740318079131606,1.63081757720789,0.119,0.054,1
NPL,8.754721065010211e-4,1.630266263893408,0.476,0.315,1
PER3,0.0030709628582420486,1.6299150466555343,0.214,0.086,1
STK32B,0.01358739052171478,1.6284940221221396,0.238,0.119,1
TSPAN18,5.578943714211182e-5,1.626985715616863,0.286,0.096,1
RCBTB1,1.3202002163346355e-4,1.6269857156168626,0.238,0.075,1
AC064807.1,9.49308569826851e-4,1.6269857156168626,0.167,0.05,1
XKR6,0.0010203252766852711,1.6269857156168626,0.167,0.051,1
AC127502.2,0.0033360552397332403,1.6269857156168626,0.167,0.057,1
SNAI2,0.007383172042163859,1.6269857156168626,0.143,0.05,1
AC096576.3,0.014023476140209603,1.6269857156168626,0.143,0.055,1
PARP15,0.02149009473162917,1.6269857156168626,0.143,0.058,1
STAB1,4.1691967914928675e-4,1.6253818299142733,0.262,0.097,1
AC007384.1,1.4839499756987495e-4,1.6207805660901544,0.286,0.104,1
FAM241A,0.03446074717800174,1.6207805660901544,0.167,0.079,1
AC005332.6,0.044836480013513404,1.6198962908305434,0.119,0.051,1
POLR1C,0.009214087378652664,1.6187180996332624,0.19,0.08,1
YEATS4,0.0013092102819238938,1.61707024675178,0.19,0.064,1
F13A1,0.009652806510923111,1.6130599318489525,0.405,0.282,1
RASSF1,2.4345815890168502e-4,1.6128415332965929,0.262,0.093,1
KIF7,0.017545943435420763,1.610497592828294,0.119,0.043,1
SEC14L1,1.0224788757080753e-4,1.6104975928282939,0.405,0.179,1
PARD6G,0.002602959290641531,1.6104975928282936,0.167,0.056,1
ZSCAN26,0.00416334721345222,1.6104975928282936,0.167,0.059,1
ERVFRD-1,0.0028179134647879646,1.6072224607954326,0.119,0.033,1
HDHD5,0.011142329225575408,1.6072224607954326,0.167,0.068,1
BCOR,0.0036183661861834593,1.6066452673326872,0.238,0.102,1
CRMP1,0.0031455771422738204,1.605821105618821,0.143,0.045,1
ACVR1B,0.005115143994950961,1.605821105618821,0.143,0.047,1
PUS1,0.0066369015245393665,1.605821105618821,0.143,0.049,1
COLGALT1,7.17892920591784e-4,1.6058211056188205,0.286,0.118,1
MAN2B1,0.010244582997696957,1.6058211056188203,0.19,0.081,1
WDR92,0.19652780625705962,1.6058211056188203,0.143,0.089,1
CATSPERE,0.029068920992824907,1.6052609444621466,0.214,0.112,1
DLAT,0.07080495243806599,1.6045483264971074,0.143,0.071,1
KDM1B,0.0011184015635630471,1.6039547469615216,0.238,0.091,1
ARAP2,0.009502641175921438,1.6029507837749457,0.262,0.136,1
ZMIZ2,0.008609206830374557,1.602323661382594,0.19,0.081,1
JAK3,5.282204058675041e-4,1.6023236613825937,0.214,0.071,1
LINC02277,0.01563637216470285,1.6023236613825937,0.143,0.056,1
LINC00665,0.001734708956116402,1.6023236613825933,0.167,0.053,1
ZNF514,0.014255489366145678,1.6023236613825933,0.143,0.055,1
IFITM10,0.025770549766356083,1.6023236613825933,0.119,0.046,1
LINC02268,0.0035849489288473624,1.601862368000282,0.31,0.157,1
AC008735.2,0.0032948751901292067,1.600443928164371,0.214,0.087,1
GPR135,0.02644672997172633,1.5996092766855576,0.143,0.061,1
SH3GL3,0.1836965923233592,1.5982539970735465,0.119,0.071,1
TMEM45A,9.846699611710636e-5,1.5974414400028474,0.286,0.099,1
IQCH,0.0011744586257279458,1.5956701751506546,0.19,0.064,1
SULF2,0.009734133656720864,1.5941957804991929,0.119,0.039,1
HINFP,0.025447799794151914,1.5941957804991929,0.119,0.045,1
NIPA1,0.009067546908810346,1.5918819146609469,0.143,0.051,1
ARHGEF10L,0.004643701513280344,1.5912515038836497,0.262,0.128,1
ARHGAP4,0.0011293997143921174,1.5909574064326488,0.214,0.078,1
AFAP1L2,0.021909963266982007,1.5901489474364916,0.119,0.044,1
P2RX7,0.04981377469834424,1.5901489474364916,0.119,0.051,1
TTC8,0.001878025825148588,1.5888025217289745,0.262,0.112,1
ELMO2,0.009887074787814797,1.5877262851696354,0.167,0.065,1
BGN,9.329110236909481e-5,1.5868463247636484,0.214,0.061,1
INO80E,0.0010001903367492652,1.5868463247636484,0.214,0.075,1
LINC01697,0.035418736427076165,1.5860186167427295,0.262,0.156,1
PI4K2A,0.056173377633878405,1.5857910802639217,0.238,0.138,1
UNC5C,6.42719266778536e-4,1.5829336787852188,0.571,0.378,1
TMEM65,7.115894380044628e-5,1.5820891776425396,0.31,0.113,1
AC090825.1,0.02080972135623489,1.5817800838993352,0.238,0.125,1
CTNS,1.574365011155445e-4,1.5780761151359166,0.238,0.076,1
CNEP1R1,6.297966273638998e-4,1.5780761151359166,0.214,0.072,1
GPR155,0.010096498248050338,1.5780761151359166,0.167,0.066,1
AC013640.1,0.011671413839735092,1.5780761151359166,0.119,0.04,1
ALK,0.017736758891388635,1.5780761151359166,0.119,0.043,1
RHBDL2,0.02066096779465895,1.5780761151359166,0.119,0.044,1
SNHG10,0.02732898233965146,1.5780761151359166,0.119,0.046,1
UBE2Q1,0.029159395314517004,1.5780761151359166,0.119,0.046,1
GLB1L3,0.0709923345102222,1.5780761151359166,0.119,0.055,1
DENND5B,6.622574522018203e-5,1.5780761151359162,0.476,0.242,1
APOO,0.005680704822212525,1.5780761151359162,0.143,0.048,1
PGPEP1,0.014088198991185645,1.5780761151359162,0.167,0.069,1
NEU3,0.030391839382172107,1.5780761151359162,0.143,0.061,1
PDGFRA,0.005429205805504269,1.576009216443003,0.333,0.189,1
OTULINL,0.0010892228976570552,1.5727426708328758,0.214,0.075,1
DAB1,3.747313012897081e-4,1.5724295519947742,0.238,0.083,1
RTN1,0.005527482930438512,1.5716783439377655,0.19,0.077,1
ECE1,1.4681450602506242e-4,1.5706965847703187,0.333,0.135,1
NCF2,3.8019984966145974e-4,1.5706965847703187,0.214,0.069,1
CCDC7,1.2461125702789759e-4,1.5704021872504952,0.333,0.132,1
ZNF347,3.181995220091327e-4,1.5700833243823857,0.238,0.081,1
BBIP1,0.007656932996579809,1.5700833243823857,0.19,0.079,1
AC011632.1,0.012300791391312444,1.5693588980348077,0.143,0.054,1
PYGO1,0.22695571360641545,1.568945103383788,0.167,0.108,1
MARK4,0.0012855923588609844,1.5679872975123323,0.262,0.11,1
PLBD2,0.0022489736947051064,1.5661034734698402,0.167,0.055,1
PRICKLE1,5.211929590469796e-4,1.5653736724050127,0.357,0.167,1
SRD5A1,0.004362705838940971,1.5644011782388398,0.143,0.046,1
AC025539.1,0.00518766804627034,1.5644011782388398,0.143,0.047,1
C11orf65,0.05734279743562883,1.5633546094291506,0.167,0.083,1
AL603839.3,0.017832796431393443,1.562134571266895,0.119,0.043,1
FBF1,0.023899251038510635,1.562134571266895,0.119,0.045,1
PEX10,0.03321427736473269,1.562134571266895,0.119,0.047,1
RAB23,0.0017248213187596939,1.5621345712668946,0.333,0.165,1
METTL14,2.948810535658419e-4,1.561445440591796,0.333,0.14,1
CD276,0.01636495766090747,1.5612022965715198,0.214,0.104,1
AP5Z1,0.08697461710020876,1.5606940369076798,0.143,0.075,1
DOCK11,1.9660455993336952e-4,1.5589672921882114,0.476,0.237,1
AC011043.1,6.664937216615271e-4,1.5589672921882114,0.214,0.072,1
FBXL12,0.001506213099812632,1.5589672921882114,0.19,0.065,1
AKAP6,4.245997336281044e-4,1.5587270232159036,0.357,0.163,1
METTL22,3.348564411664692e-4,1.5576120125762005,0.262,0.095,1
STAMBPL1,0.0012231858765617864,1.5568596292262202,0.167,0.052,1
ZNF180,0.02573782175920884,1.5568596292262202,0.143,0.06,1
ITGB1BP1,0.0034937857321305946,1.555356038635833,0.286,0.139,1
LIPE-AS1,8.228884437210479e-4,1.5542293731815486,0.262,0.106,1
AC133550.2,0.0018946130176838876,1.5542293731815486,0.167,0.054,1
SPART-AS1,0.010428698554610212,1.5542293731815486,0.143,0.052,1
AC097515.1,0.010619461000486092,1.5526535182560093,0.167,0.068,1
SELENBP1,6.615978501139802e-5,1.552080906602972,0.214,0.06,1
NUAK1,0.0012273147354535609,1.552080906602972,0.238,0.094,1
LINC01673,0.003960352288769271,1.550854646400892,0.143,0.046,1
NEK4,2.949746816833359e-4,1.5500617389663198,0.286,0.11,1
TUBE1,1.354568427692442e-4,1.5495069629391454,0.214,0.063,1
ZBTB18,0.0016236045313503685,1.5495069629391454,0.19,0.065,1
C12orf76,0.012603324445430848,1.5495069629391454,0.167,0.068,1
ERAP2,0.024021212549403793,1.5463672554085783,0.119,0.045,1
SLC25A14,0.024021212549403793,1.5463672554085783,0.119,0.045,1
SLFNL1-AS1,0.025704692752256484,1.5463672554085783,0.119,0.045,1
MRPS14,0.03337232448578301,1.5463672554085783,0.119,0.047,1
HAUS3,0.035456583548037095,1.5463672554085783,0.119,0.048,1
EDNRB,0.08995538890067092,1.5445235554248897,0.143,0.073,1
LINC00467,7.626551431200575e-4,1.5441287832125783,0.238,0.088,1
FGD3,0.0073437120801348186,1.5435188930995478,0.167,0.062,1
TTC9,0.08598223866754037,1.5435188930995478,0.143,0.074,1
CD53,3.649969436845506e-4,1.5430696653080032,0.238,0.083,1
INTS6L,9.258184190831999e-4,1.5428866866736164,0.31,0.135,1
AL589843.1,0.060166293315847406,1.5415502391108022,0.167,0.086,1
AL354733.3,3.935369181301565e-4,1.5401082649368956,0.31,0.127,1
TMEM134,0.006640565154571362,1.5359506394632394,0.167,0.062,1
ADARB1,7.071319529153513e-5,1.5335105627024719,0.357,0.139,1
PLAG1,1.776066406455251e-4,1.5335105627024719,0.405,0.188,1
CD5L,0.007091770795362849,1.53077040035756,0.143,0.05,1
LGMN,0.04376786303885191,1.5307704003575597,0.357,0.273,1
AC012358.3,0.0030163018367632996,1.5307704003575595,0.167,0.056,1
ZFPM1,0.022528824603516708,1.5307704003575595,0.119,0.044,1
RABIF,0.10625469859416271,1.5307704003575595,0.119,0.061,1
AC131571.1,0.05482370891910277,1.5307704003575593,0.19,0.102,1
NAV2,4.516560469458196e-4,1.5283230799388168,0.667,0.557,1
WASHC3,5.080328067437402e-4,1.526897391210353,0.333,0.147,1
HAAO,7.293713778526222e-4,1.5256086952417802,0.19,0.06,1
ALDH3A2,0.004746772276289853,1.5256086952417802,0.167,0.06,1
GAR1,0.030941041068543285,1.5256086952417802,0.143,0.061,1
AL049869.3,0.004472200613865081,1.5191824260823479,0.167,0.059,1
HELB,3.4465908861141804e-4,1.5153403597879538,0.238,0.081,1
PACC1,0.0012209059541407258,1.5153403597879538,0.19,0.063,1
RNF123,0.03136891958838748,1.5153403597879538,0.119,0.047,1
MVK,0.033530960649546984,1.5153403597879538,0.119,0.047,1
SNAPC4,0.035789769019621345,1.5153403597879538,0.119,0.048,1
DNAJB2,0.04023594609971107,1.5153403597879538,0.119,0.049,1
HAND2-AS1,7.889841331232401e-4,1.5129810869140314,0.31,0.135,1
AL357146.1,0.037860370276695705,1.51227405674017,0.143,0.064,1
MED21,9.710810130228329e-4,1.5109619192773796,0.238,0.089,1
PTCD1,0.008755558141455086,1.5109619192773796,0.143,0.051,1
ASXL3,0.37389887164136987,1.5109619192773793,0.143,0.106,1
PRSS23,0.0016317888359647923,1.5097701017450076,0.167,0.053,1
L3HYPDH,0.03386249955310682,1.5097701017450076,0.167,0.08,1
NAALAD2,0.056585849985745715,1.5088925499899155,0.19,0.105,1
HACD4,0.0020569143774195366,1.5076867872445185,0.214,0.081,1
PARVB,0.002649344832669186,1.5076867872445185,0.19,0.07,1
AL049646.1,0.03836168933365911,1.5051445926820652,0.143,0.064,1
ARHGEF1,0.0017321965820373659,1.504419073410607,0.238,0.095,1
CCDC30,0.038386942982787664,1.504419073410607,0.167,0.083,1
VPS52,0.024278228092499545,1.503114057454694,0.167,0.074,1
GUCY1B1,0.022289498633322514,1.5022447021762706,0.19,0.093,1
FLI1,1.28108335633889e-4,1.5014548335330038,0.333,0.133,1
YPEL2,5.971708020036109e-4,1.5014548335330038,0.286,0.114,1
C10orf88,0.0012418532483235048,1.5014548335330038,0.214,0.077,1
AC120193.1,0.019550608504061803,1.5014548335330038,0.143,0.057,1
CLIP2,6.0234308785468e-4,1.50096718943815,0.262,0.101,1
GANC,0.6513189902154419,1.50096718943815,0.119,0.106,1
SMAD6,0.022885505100042437,1.5005973624581992,0.262,0.149,1
MED31,0.024266637293666835,1.5000736031346436,0.119,0.045,1
NBPF10,0.03595727720635037,1.5000736031346436,0.119,0.048,1
SCRN2,0.042775621696025605,1.5000736031346436,0.119,0.049,1
MIER3,4.3742392708204117e-4,1.500073603134643,0.31,0.129,1
ZNF140,0.0022010498162093354,1.4992745474283182,0.286,0.127,1
PRXL2A,0.001654885890122088,1.4989059017023085,0.214,0.079,1
LRRC32,0.008586699028668909,1.4979057664519333,0.143,0.051,1
AC008957.2,0.05506460929963724,1.4979057664519333,0.119,0.052,1
ZMAT3,5.684241846839603e-5,1.497905766451933,0.262,0.082,1
SLC4A7,0.09124719435925863,1.4979057664519326,0.31,0.211,1
MADD,0.0032287991494620526,1.49703954304501,0.238,0.099,1
TCP11L2,0.0032671516518678508,1.49703954304501,0.214,0.087,1
CGAS,0.0027847436312499296,1.496282023972269,0.167,0.056,1
INSL6,0.008431113151839779,1.496282023972269,0.143,0.051,1
ARAP3,0.062078648885196895,1.496282023972269,0.119,0.054,1
LINC02246,0.21651940841728914,1.4953086549658934,0.19,0.133,1
PLCG1-AS1,0.04797055434802857,1.4950203754083575,0.143,0.066,1
KLHL18,6.361777215390864e-5,1.4935798410491428,0.333,0.125,1
CCDC117,4.912096426500461e-4,1.4925003834298423,0.238,0.083,1
PIK3R4,0.015986162521054684,1.488728629540634,0.286,0.15,1
CHROMR,6.861367565791876e-4,1.4849667107444349,0.214,0.072,1
SLC27A4,0.008869675699777781,1.4849667107444349,0.143,0.051,1
SLC35A5,0.015943706505680798,1.4849667107444349,0.19,0.086,1
ZNF350-AS1,0.05757700370100534,1.4849667107444349,0.143,0.069,1
MTX3,0.22912433898976525,1.4849667107444349,0.119,0.074,1
AC017002.5,0.019728050375329292,1.4849667107444344,0.119,0.043,1
MAK16,0.02414368180395391,1.4849667107444344,0.119,0.045,1
LSM14B,0.04060331845068164,1.4849667107444344,0.119,0.049,1
MITF,1.1861591123363784e-4,1.4840742300225678,0.405,0.191,1
KIF16B,0.0015608081137309488,1.482498455153685,0.5,0.321,1
RALGPS2,7.804096948439901e-4,1.480389144637891,0.619,0.409,1
SLC17A5,0.003813587727935334,1.4774721741975103,0.286,0.138,1
CTDP1,0.010947112801182985,1.476792779298735,0.19,0.082,1
LINC01237,0.01465114677652521,1.476792779298735,0.167,0.069,1
GTF2H5,0.16720172300145772,1.4749826221718125,0.119,0.067,1
TBL2,0.0036921164270619163,1.4737394553211804,0.167,0.057,1
RNF126,0.018261250185714006,1.4737394553211804,0.143,0.056,1
IKBKB,1.2179850515490066e-4,1.472994069078359,0.405,0.187,1
WWP1,0.07232848901517931,1.472336861596336,0.69,0.689,1
AC007923.4,0.005840225561921713,1.4721426703868516,0.143,0.048,1
NAIP,3.163744835501894e-4,1.4721426703868512,0.31,0.124,1
GOLGA1,1.7165609609091342e-4,1.4707993788178408,0.333,0.131,1
PRKCD,0.028150780835807084,1.4700163692784636,0.119,0.046,1
RXRB,0.04060331786115818,1.4700163692784636,0.119,0.049,1
EPB41L1,0.04583867839889579,1.4670448027471727,0.143,0.066,1
CYBC1,0.008838373582101778,1.4650671533067299,0.167,0.064,1
MRPS10,0.002366351539688495,1.464307240178342,0.238,0.096,1
ZFP30,0.009581271887177696,1.464307240178342,0.214,0.094,1
ATP8B4,2.1957274901260968e-4,1.4637279143700956,0.429,0.218,1
SLC25A48,2.5631568572330297e-4,1.4633644562592236,0.286,0.107,1
ZNF546,0.0598022565288749,1.4625988977159805,0.119,0.053,1
DTD1,7.2521828964019e-4,1.46259889771598,0.286,0.117,1
PITRM1,7.933254971831899e-4,1.46259889771598,0.238,0.087,1
ZNF322,0.0026333264029884886,1.46259889771598,0.214,0.083,1
ELP1,0.0015517460319635524,1.4605825521174758,0.31,0.14,1
CLHC1,1.633529796314097e-4,1.4601348577644995,0.31,0.117,1
DOK5,0.21284921433493376,1.4601348577644995,0.119,0.072,1
NPIPA1,0.017592692090125667,1.4594316186372973,0.143,0.056,1
MATN2,0.001513058227287449,1.4590986249737556,0.31,0.141,1
LINC01242,0.004916710896133602,1.4567698189137828,0.19,0.075,1
PWWP3A,5.638092585132632e-4,1.4565582955586809,0.333,0.147,1
SULT1A1,0.0298785955867006,1.455219367350383,0.119,0.046,1
UBAP1L,0.20805629916263768,1.4552193673503826,0.119,0.07,1
NMNAT1,9.476558336919795e-4,1.4525452330520574,0.214,0.074,1
KRBOX4,0.0020441168265045505,1.4515437092069845,0.262,0.113,1
SGPL1,0.0022513187583796863,1.4501079535327834,0.31,0.148,1
KCNQ1,0.0010259245522190397,1.449971289388231,0.31,0.136,1
ANKRD40,0.236775592544135,1.4493428010137133,0.119,0.074,1
MYO1F,0.06559587577495869,1.4478773920092145,0.143,0.071,1
HIVEP1,0.005550057924917206,1.4476411750556148,0.452,0.279,1
AC007364.1,4.886595523251844e-4,1.4468315818576638,0.333,0.138,1
ZNF724,0.01025709747029626,1.4468315818576638,0.143,0.052,1
IPCEF1,0.04502516395180879,1.4468315818576638,0.119,0.05,1
AC007098.1,0.0044121094403122224,1.4468315818576636,0.214,0.088,1
TBC1D14,2.4890520179391676e-4,1.4458815027710465,0.524,0.287,1
EIPR1,0.0015853822446658752,1.4458283168374768,0.333,0.161,1
ZNF3,0.0023350080985966313,1.444552442298527,0.214,0.081,1
TTC21B,1.3403213151086204e-4,1.4435700889132668,0.5,0.257,1
FAM92A,7.044893536735875e-4,1.4431465350498074,0.286,0.113,1
ZNF827,0.06196264070881683,1.442474628630356,0.214,0.123,1
HYMAI,0.0011846088509016965,1.441639279080334,0.333,0.151,1
SNX30,6.21539364357308e-4,1.4405725913859815,0.286,0.113,1
TANGO2,7.01199144363847e-4,1.4405725913859815,0.286,0.116,1
PIH1D1,0.003547286906963809,1.4405725913859815,0.19,0.071,1
SPTY2D1OS,0.003950110970268529,1.4405725913859815,0.167,0.058,1
SIRT7,0.024528123073431975,1.4405725913859815,0.143,0.059,1
TCEANC2,0.08984132498660516,1.4405725913859815,0.119,0.058,1
COQ8B,0.0321304246414824,1.440572591385981,0.119,0.047,1
MCTP1,0.0042940260877587805,1.4392484104385994,0.262,0.12,1
FYN,0.00424652714845238,1.4381001057064604,0.31,0.163,1
AC087286.2,5.168449349547314e-4,1.4366036891830358,0.238,0.083,1
TRMT2B,0.010565909411609665,1.4366036891830358,0.19,0.081,1
ZNF333,0.0011081457914313643,1.4357231917245854,0.19,0.062,1
ZNF41,0.0540614956247295,1.4357231917245854,0.143,0.068,1
AC090517.5,0.0075059004801674165,1.4353359430198345,0.286,0.143,1
CRYL1,0.0014361665412495998,1.434340637674467,0.238,0.093,1
AC026704.1,0.008869620760849762,1.4343406376744667,0.143,0.051,1
