"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W8-2_W8-2_tile_0_cell_951","W8-2",544,221,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",1046,15130,148.51108,2148.1574,148.51108,2148.1574,221,544,6,"EVT3",0.648133072328304,8,148.51108,2148.1574,"EVT3","EVT3",0.648133072328304,"EVT3","author","EVT3","author",0.685586295659788,-1.93427511369392,-0.737466282663632,-0.0182652214954104,-3.83697915927652,27.6196811930775,2.35344661755346,NA,27.6196811930775,"Macrophage","N7","starmap",-1.86653964648168,0.105983217803721,"EVT3"
"W8-2_W8-2_tile_0_cell_958","W8-2",189,93,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",407,15016,57.78586,2131.97168,57.78586,2131.97168,93,189,7,"EVT2",0.334137147381011,8,57.78586,2131.97168,"EVT2","EVT2",0.334137147381011,"EVT2","author","EVT2","author",-1.05380274599789,0.822401072692374,-0.49562831263311,0.295671522532666,2.5142737419021,-0.359788001425717,-0.0802306528707235,NA,2.5142737419021,"Fibroblast","N2","starmap",-1.6902167386233,0.148577161619847,"EVT2"
"W8-2_W8-2_tile_0_cell_966","W8-2",147,69,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",613,14964,87.03374,2124.58872,87.03374,2124.58872,69,147,2,"EVT2",0.339341906697994,8,87.03374,2124.58872,"EVT2","EVT2",0.339341906697994,"EVT2","author","EVT2","author",-1.1907432516702,1.03495162325675,-0.600621549400788,-0.19735625747351,-1.27308322700331,-0.638017681862509,-0.0791420721601717,NA,1.03495162325675,"vCTB","N1","starmap",-1.74534826561196,0.13672017511857,"EVT2"
"W8-2_W8-2_tile_0_cell_970","W8-2",214,94,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",699,14948.5,99.24402,2122.38803,99.24402,2122.38803,94,214,2,"EVT2",0.188522374587621,8,99.24402,2122.38803,"EVT2","EVT2",0.188522374587621,"EVT2","author","EVT2","author",-1.67022794905457,-2.17547373367583,-0.960066422686601,-0.0804119884592275,-3.946062964138,-0.459076677959624,0.620418980875067,NA,0.620418980875067,"NK","N1","starmap",-2.43688199122309,0.0174206493980299,"EVT2"
"W8-2_W8-2_tile_0_cell_973","W8-2",167,75,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",762,14842,108.18876,2107.26716,108.18876,2107.26716,75,167,11,"EVT2",0.449755481564477,8,108.18876,2107.26716,"EVT2","EVT2",0.449755481564477,"EVT2","author","EVT2","author",-1.07955447809442,0.87067892041428,-0.509195126030686,0.283090262764124,2.55260576934792,-0.362025364951256,-0.0798471199759998,NA,2.55260576934792,"Fibroblast","N7","starmap",-1.84333600877637,0.112914994527545,"EVT2"
"W8-2_W8-2_tile_10_cell_185","W8-2",162,102,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6163.5,9944,875.09373,1411.84912,875.09373,1411.84912,102,162,0,"vCTB2",0.672941454432933,8,875.09373,1411.84912,"vCTB2","vCTB2",0.672941454432933,"vCTB2","author","vCTB2","author",-1.18989083509443,0.45005354626695,-0.735566559466907,-0.238352553182705,-2.57955317747819,-0.745480495841781,-0.129262202766755,NA,0.45005354626695,"vCTB","N5","starmap",-1.88444092052177,0.101787668734039,"vCTB2"
"W8-2_W8-2_tile_10_cell_308","W8-2",121,69,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5711,9858,810.84778,1399.63884,810.84778,1399.63884,69,121,2,"vCTB2",0.430612484085189,8,810.84778,1399.63884,"vCTB2","vCTB2",0.430612484085189,"vCTB2","author","vCTB2","author",-1.40767776051986,0.0268874417844751,-0.133755213524197,-0.32605101215747,-2.66668704736121,-0.754882715190625,-0.116812354201425,NA,0.0268874417844751,"vCTB","N2","starmap",-1.67671483687686,0.15149580445093,"vCTB2"
"W8-2_W8-2_tile_10_cell_390","W8-2",92,62,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6532,9388,927.41336,1332.90824,927.41336,1332.90824,62,92,0,"vCTB2",0.700533581199697,8,927.41336,1332.90824,"vCTB2","vCTB2",0.700533581199697,"vCTB2","author","vCTB2","author",-1.20864948615997,0.917092637766128,-0.71399194046014,-0.232751111582205,-2.36465848036031,-0.640362100414084,-0.0793533477935238,NA,0.917092637766128,"vCTB","N5","starmap",-2.28134638339256,0.0302809193724918,"vCTB2"
"W8-2_W8-2_tile_10_cell_517","W8-2",105,70,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6095,9411,865.3681,1336.17378,865.3681,1336.17378,70,105,4,"vCTB2",0.29332632477362,8,865.3681,1336.17378,"vCTB2","vCTB2",0.29332632477362,"vCTB2","author","vCTB2","author",-1.31537494027336,0.47975262373792,-0.556989668415744,0.432459197196212,4.53555984487759,-0.324950657471365,-0.0740509147108833,NA,4.53555984487759,"Fibroblast","N5","starmap",-1.66620721369108,0.154505654870485,"vCTB2"
"W8-2_W8-2_tile_10_cell_575","W8-2",474,230,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6006,9657,852.73188,1371.10086,852.73188,1371.10086,230,474,9,"Hofbauer cells",0.547291957912798,8,852.73188,1371.10086,"Hofbauer cells","Hofbauer cells",0.547291957912798,"Hofbauer cells","author","Hofbauer cells","author",0.369019596259712,-2.05689151991931,-0.871361981997707,-0.00953349187639529,-3.79380658174674,28.3895442330259,2.21272537628595,NA,28.3895442330259,"Macrophage","N5","starmap",-1.82291293487002,0.117566581539584,"Hofbauer cells"
