"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W8-2_W8-2_tile_16_cell_1224","W8-2",977,379,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4977,7776,706.63446,1104.03648,706.63446,1104.03648,379,977,6,"unknown3",0.311029380205971,8,706.63446,1104.03648,"unknown3","unknown3",0.311029380205971,"unknown3","author","unknown3","author",1.13220485879684,3.9486405768863,-1.03035343245475,-0.189584724877367,-3.84312553807428,-0.851923128324299,-0.10842351552348,NA,3.9486405768863,"vCTB","N3","starmap",1.08564246265786,0.812477198102882,"unknown3"
"W8-2_W8-2_tile_16_cell_138","W8-2",282,119,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4455,8317,632.5209,1180.84766,632.5209,1180.84766,119,282,1,"EVT2",0.853797982208656,8,632.5209,1180.84766,"EVT2","EVT2",0.853797982208656,"EVT2","author","EVT2","author",1.69957968965893,1.79284230156529,-0.796370253823695,-0.158433349383751,-4.42660161032881,-0.831615878866627,-0.101441544325098,NA,1.79284230156529,"vCTB","N1","starmap",1.03611514958413,0.805910251732944,"EVT2"
"W8-2_W8-2_tile_16_cell_179","W8-2",528,242,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4306.5,8382,611.43687,1190.07636,611.43687,1190.07636,242,528,6,"EVT2",0.501329594538802,8,611.43687,1190.07636,"EVT2","EVT2",0.501329594538802,"EVT2","author","EVT2","author",4.39177753283429,4.91615397353486,-0.924055766961944,-0.19925673180214,-4.71678266256342,-0.890413907601368,-0.104925393501183,NA,4.91615397353486,"vCTB","N1","starmap",2.68680385078396,0.933236045238964,"EVT2"
"W8-2_W8-2_tile_16_cell_245","W8-2",205,130,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4571,8030,648.99058,1140.0994,648.99058,1140.0994,130,205,1,"EVT2",0.739368681893008,8,648.99058,1140.0994,"EVT2","EVT2",0.739368681893008,"EVT2","author","EVT2","author",4.4279340630823,2.77466176751407,-0.800841353236522,-0.206949972342823,-4.44935121411101,-0.839586952930826,-0.111271840184406,NA,4.4279340630823,"EVT","N1","starmap",3.71450125593532,0.950565487048522,"EVT2"
"W8-2_W8-2_tile_16_cell_341","W8-2",249,129,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4522,8225,642.03356,1167.7855,642.03356,1167.7855,129,249,1,"EVT2",0.71242762985759,8,642.03356,1167.7855,"EVT2","EVT2",0.71242762985759,"EVT2","author","EVT2","author",-0.00673287610534823,1.60680701397799,-1.06998208019733,-0.210869969336409,-3.98984727203354,-0.857878613498987,-0.115380755417064,NA,1.60680701397799,"vCTB","N1","starmap",0.774843138283678,0.764228383801532,"EVT2"
"W8-2_W8-2_tile_16_cell_352","W8-2",449,198,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4588,8278,651.40424,1175.31044,651.40424,1175.31044,198,449,6,"EVT2",0.746655514620724,8,651.40424,1175.31044,"EVT2","EVT2",0.746655514620724,"EVT2","author","EVT2","author",1.56733580271144,5.34001174344797,-0.99360436442032,-0.175239451793319,-4.12247455883806,-0.897899133673261,-0.111969365373832,NA,5.34001174344797,"vCTB","N3","starmap",0.748875796652356,0.759485589201021,"EVT2"
"W8-2_W8-2_tile_16_cell_366","W8-2",111,74,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4876,7877,692.29448,1118.37646,692.29448,1118.37646,74,111,1,"EVT2",0.73370166371862,8,692.29448,1118.37646,"EVT2","EVT2",0.73370166371862,"EVT2","author","EVT2","author",1.35760922900368,1.65262595112061,-0.84461018416436,-0.135028563364016,-4.24683951776676,-0.768360500166083,-0.104978244931658,NA,1.65262595112061,"vCTB","N3","starmap",0.848791490870077,0.775902955125866,"EVT2"
"W8-2_W8-2_tile_16_cell_477","W8-2",671,253,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4538,8617,644.30524,1223.44166,644.30524,1223.44166,253,671,6,"EVT2",0.775580962638977,8,644.30524,1223.44166,"EVT2","EVT2",0.775580962638977,"EVT2","author","EVT2","author",3.90732802973615,5.53124442349972,-1.11691254550224,-0.188337675899285,-4.59966616203244,-0.899655451638866,-0.10422067322305,NA,5.53124442349972,"vCTB","N1","starmap",1.61052729201081,0.876413717621306,"EVT2"
"W8-2_W8-2_tile_16_cell_539","W8-2",294,195,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4806,7463.5,682.35588,1059.66773,682.35588,1059.66773,195,294,10,"STB",0.36680818917804,8,682.35588,1059.66773,"STB","STB",0.36680818917804,"STB","author","STB","author",-0.711915128664498,-2.2252776891131,-0.970970778157248,-0.198006762641508,34.276523126421,-0.332745938516354,-0.112877998385948,NA,34.276523126421,"Fibroblast","N5","starmap",0.764103030393594,0.76203940167822,"STB"
"W8-2_W8-2_tile_16_cell_612","W8-2",612,243,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4893,8103,694.70814,1150.46394,694.70814,1150.46394,243,612,6,"EVT2",0.652498916122967,8,694.70814,1150.46394,"EVT2","EVT2",0.652498916122967,"EVT2","author","EVT2","author",3.05871046536337,6.9046154655103,-1.06717541390184,-0.22716107730796,-4.47542103734224,-0.917470080511984,-0.102630386195398,NA,6.9046154655103,"vCTB","N3","starmap",0.760148143553113,0.761583363735863,"EVT2"
"W8-2_W8-2_tile_16_cell_630","W8-2",988,354,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",5020.5,8094,712.81059,1149.18612,712.81059,1149.18612,354,988,6,"EVT2",0.310895561434455,8,712.81059,1149.18612,"EVT2","EVT2",0.310895561434455,"EVT2","author","EVT2","author",1.26113528651714,3.9817601126037,-1.04100906287958,-0.155690200363303,-3.86224815580395,-0.839659244291703,-0.103129186500464,NA,3.9817601126037,"vCTB","N3","starmap",1.22512203373009,0.834184604159066,"EVT2"
"W8-2_W8-2_tile_16_cell_632","W8-2",253,132,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4423,8454,627.97754,1200.29892,627.97754,1200.29892,132,253,6,"EVT2",0.916482519514454,8,627.97754,1200.29892,"EVT2","EVT2",0.916482519514454,"EVT2","author","EVT2","author",2.466374821354,5.58434312021571,-1.02385909160031,-0.209108735183151,-4.21863262038685,-0.885446136294671,-0.106089379200769,NA,5.58434312021571,"vCTB","N1","starmap",0.890249258962455,0.78283473184969,"EVT2"
"W8-2_W8-2_tile_16_cell_652","W8-2",244,148,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4591,9125,651.83018,1295.5675,651.83018,1295.5675,148,244,1,"EVT2",0.802421389676389,8,651.83018,1295.5675,"EVT2","EVT2",0.802421389676389,"EVT2","author","EVT2","author",4.58345424234944,7.25099625511094,-1.16010591292936,-0.198085394564294,-4.69859928648171,-0.912230709506913,-0.102475784133397,NA,7.25099625511094,"vCTB","N3","starmap",2.03417634034353,0.907150674936155,"EVT2"
"W8-2_W8-2_tile_16_cell_694","W8-2",185,114,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4868,9155,691.15864,1299.8269,691.15864,1299.8269,114,185,1,"EVT2",0.695904065511417,8,691.15864,1299.8269,"EVT2","EVT2",0.695904065511417,"EVT2","author","EVT2","author",1.571847034453,1.62194917616743,-0.86712064393243,-0.113644818765308,-3.96983861119866,-0.766375640119822,-0.10342921831913,NA,1.62194917616743,"vCTB","N3","starmap",0.864990768428479,0.77882159795695,"EVT2"
"W8-2_W8-2_tile_16_cell_746","W8-2",320,154,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4768,8110,676.96064,1151.4578,676.96064,1151.4578,154,320,6,"EVT2",0.842039597123292,8,676.96064,1151.4578,"EVT2","EVT2",0.842039597123292,"EVT2","author","EVT2","author",4.65685862825415,5.8089921018726,-1.0557588553322,-0.191479687624489,-4.63265613281976,-0.919038138465972,-0.103229992885229,NA,5.8089921018726,"vCTB","N3","starmap",2.90387350054783,0.938161255016417,"EVT2"
"W8-2_W8-2_tile_16_cell_847","W8-2",404,179,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4602,8116,653.39196,1152.30968,653.39196,1152.30968,179,404,6,"EVT2",0.756936315672156,8,653.39196,1152.30968,"EVT2","EVT2",0.756936315672156,"EVT2","author","EVT2","author",4.40981720015214,5.3367732020424,-1.04974949769556,-0.204721222724952,-4.58212778097002,-0.912829771620257,-0.103534214302476,NA,5.3367732020424,"vCTB","N1","starmap",2.90022192417128,0.938070047427946,"EVT2"
"W8-2_W8-2_tile_16_cell_909","W8-2",200,107,"W8-2",8,"tile_W8-2_16","W8-2","8w_2d",4540,8335,644.5892,1183.4033,644.5892,1183.4033,107,200,1,"EVT2",0.76701209057199,8,644.5892,1183.4033,"EVT2","EVT2",0.76701209057199,"EVT2","author","EVT2","author",1.56870310759539,1.68529355740447,-0.891870647831195,-0.125131606083961,-4.07021544855906,-0.73234371540913,-0.103017312343018,NA,1.68529355740447,"vCTB","N1","starmap",0.830192379224564,0.772619481940897,"EVT2"
"W8-2_W8-2_tile_17_cell_115","W8-2",288,194,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",5723.5,8581,812.62253,1218.33038,812.62253,1218.33038,194,288,5,"unknown3",0.398431798113354,8,812.62253,1218.33038,"unknown3","unknown3",0.398431798113354,"unknown3","author","unknown3","author",-0.703973844636046,-2.42327648166543,-0.980353893699361,-0.238540205806124,34.2750907301206,-0.620003556364522,-0.0796732893672294,NA,34.2750907301206,"Fibroblast","N4","starmap",1.34502813234939,0.848412987960598,"unknown3"
"W8-2_W8-2_tile_17_cell_335","W8-2",195,147,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",5585,8563,792.9583,1215.77474,792.9583,1215.77474,147,195,5,"Hofbauer cells",0.197299826687352,8,792.9583,1215.77474,"Hofbauer cells","Hofbauer cells",0.197299826687352,"Hofbauer cells","author","Hofbauer cells","author",-1.87272236204309,-2.36504084960991,-0.889898578843002,-0.245353873851724,-3.77131667161194,-0.193632812353368,0.0353079874984893,NA,0.0353079874984893,"NK","N4","starmap",2.25379132473238,0.919281284202846,"Hofbauer cells"
"W8-2_W8-2_tile_17_cell_678","W8-2",347,211,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",6559,9158,931.24682,1300.25284,931.24682,1300.25284,211,347,5,"unknown3",0.45456312934553,8,931.24682,1300.25284,"unknown3","unknown3",0.45456312934553,"unknown3","author","unknown3","author",-2.0027393144514,-2.47524958270622,-0.933790304899875,-0.249793064490392,-3.85650074564488,1.99871379237662,0.622999267570357,NA,1.99871379237662,"Macrophage","N4","starmap",0.826684442792245,0.772345859175483,"unknown3"
"W8-2_W8-2_tile_17_cell_770","W8-2",254,126,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",5909.5,8390,839.03081,1191.2122,839.03081,1191.2122,126,254,10,"STB",0.580492296321778,8,839.03081,1191.2122,"STB","STB",0.580492296321778,"STB","author","STB","author",-1.83499240695181,0.854316834619841,11.196692737199,-0.214100341512377,-4.09562109371856,-0.792605206020868,-0.143777728230875,NA,11.196692737199,"STB","N4","starmap",0.883064360820218,0.782013863553448,"STB"
"W8-2_W8-2_tile_17_cell_782","W8-2",222,133,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",6896,8317,979.09408,1180.84766,979.09408,1180.84766,133,222,9,"Hofbauer cells",0.590154578518281,8,979.09408,1180.84766,"Hofbauer cells","Hofbauer cells",0.590154578518281,"Hofbauer cells","author","Hofbauer cells","author",-2.06187809064072,-2.4544795538502,-0.936253001633809,-0.258255356806916,-3.80325977060727,2.48531050521213,0.705468074904022,NA,2.48531050521213,"Macrophage","N5","starmap",0.946837454351712,0.793688434877782,"Hofbauer cells"
"W8-2_W8-2_tile_17_cell_804","W8-2",142,76,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",6188.5,8183,878.64323,1161.82234,878.64323,1161.82234,76,142,2,"STB",0.329249740025919,8,878.64323,1161.82234,"STB","STB",0.329249740025919,"STB","author","STB","author",2.56804472230017,5.64309403188622,0.537302157448731,0.0284496443926833,-5.06249453213169,-0.836266700940329,-0.0857897771238054,NA,5.64309403188622,"vCTB","N2","starmap",3.8980429249628,0.95777088653776,"STB"
"W8-2_W8-2_tile_17_cell_875","W8-2",217,163,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",6684,7586,948.99432,1077.06028,948.99432,1077.06028,163,217,5,"Fibroblast2",0.361874301195921,8,948.99432,1077.06028,"Fibroblast2","Fibroblast2",0.361874301195921,"Fibroblast2","author","Fibroblast2","author",-1.17552434113821,-2.26399052922857,-1.01501477740653,-0.275183048568561,32.6910250873433,0.0906296937961104,-0.10730733128128,NA,32.6910250873433,"Fibroblast","N4","starmap",0.993662736753477,0.798978475009121,"Fibroblast2"
"W8-2_W8-2_tile_17_cell_89","W8-2",133,111,"W8-2",8,"tile_W8-2_17","W8-2","8w_2d",6683,7527,948.85234,1068.68346,948.85234,1068.68346,111,133,0,"Fibroblast2",0.270907705671108,8,948.85234,1068.68346,"Fibroblast2","Fibroblast2",0.270907705671108,"Fibroblast2","author","Fibroblast2","author",-0.886814727780963,-2.48784698194461,-0.98951030806942,-0.265441938196676,24.9019325497216,-0.454196805482661,-0.131631564723309,NA,24.9019325497216,"Fibroblast","N4","starmap",1.4852813765518,0.864374315943086,"Fibroblast2"
"W8-2_W8-2_tile_18_cell_1001","W8-2",202,106,"W8-2",8,"tile_W8-2_18","W8-2","8w_2d",7840.5,7977,1113.19419,1132.57446,1113.19419,1132.57446,106,202,11,"EVT2",0.574427754806065,8,1113.19419,1132.57446,"EVT2","EVT2",0.574427754806065,"EVT2","author","EVT2","author",3.80821903068599,3.21733251444106,-0.583695998623545,-0.0750841309053143,-4.66081140009712,-0.846216368704575,-0.100434486200889,NA,3.80821903068599,"EVT","N5","starmap",2.95575245734625,0.938617292958774,"EVT2"
"W8-2_W8-2_tile_18_cell_1022","W8-2",155,118,"W8-2",8,"tile_W8-2_18","W8-2","8w_2d",7845,7673,1113.8331,1089.41254,1113.8331,1089.41254,118,155,0,"vCTB2",0.336057438139646,8,1113.8331,1089.41254,"vCTB2","vCTB2",0.336057438139646,"vCTB2","author","vCTB2","author",2.55988940963422,5.66867319612257,0.488606523691532,0.0722409246364093,-5.00578495401807,-0.843059888612725,-0.0876888845378115,NA,5.66867319612257,"vCTB","N6","starmap",4.54069277460338,0.979295877417001,"vCTB2"
"W8-2_W8-2_tile_18_cell_409","W8-2",198,120,"W8-2",8,"tile_W8-2_18","W8-2","8w_2d",7804,8966.5,1108.01192,1273.06367,1108.01192,1273.06367,120,198,10,"STB",0.537603152459308,8,1108.01192,1273.06367,"STB","STB",0.537603152459308,"STB","author","STB","author",-1.3872180560715,7.86236518494092,12.268789410427,-0.186052287711323,-4.09236096524924,-0.826503239052305,-0.137940794402186,NA,12.268789410427,"STB","N6","starmap",1.24396225761982,0.83646479387085,"STB"
"W8-2_W8-2_tile_18_cell_957","W8-2",118,78,"W8-2",8,"tile_W8-2_18","W8-2","8w_2d",7732,9186.5,1097.78936,1304.29927,1097.78936,1304.29927,78,118,9,"Hofbauer cells",0.802866233644359,8,1097.78936,1304.29927,"Hofbauer cells","Hofbauer cells",0.802866233644359,"Hofbauer cells","author","Hofbauer cells","author",-2.10304803952188,-2.44969687291702,-0.931549142153296,-0.274178370420032,-3.76980439278703,2.46339676432836,0.638221132689774,NA,2.46339676432836,"Macrophage","N4","starmap",0.985090263173183,0.798431229478293,"Hofbauer cells"
"W8-2_W8-2_tile_19_cell_1026","W8-2",111,78,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9261,6712,1314.87678,952.96976,1314.87678,952.96976,78,111,4,"Fibroblast2",0.338858832227058,8,1314.87678,952.96976,"Fibroblast2","Fibroblast2",0.338858832227058,"Fibroblast2","author","Fibroblast2","author",-0.717521190498913,-2.54661083380865,-0.985042269208678,-0.277805053398516,26.0247128670863,-0.554783733192928,-0.125031422394891,NA,26.0247128670863,"Fibroblast","N5","starmap",1.50569615543223,0.866107260124042,"Fibroblast2"
"W8-2_W8-2_tile_19_cell_1187","W8-2",364,163,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10030,5769,1424.0594,819.08262,1424.0594,819.08262,163,364,6,"EVT3",0.501843665421715,8,1424.0594,819.08262,"EVT3","EVT3",0.501843665421715,"EVT3","author","EVT3","author",6.07110398845501,3.55809053685492,-0.290991532126784,-0.0768278212348597,-4.96057265870173,-0.906519804211222,-0.0986363075267012,NA,6.07110398845501,"EVT","N1","starmap",5.18259561145519,0.989602334914265,"EVT3"
"W8-2_W8-2_tile_19_cell_1208","W8-2",254,161,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9579,6774.5,1360.02642,961.84351,1360.02642,961.84351,161,254,10,"STB",0.580911435784939,8,1360.02642,961.84351,"STB","STB",0.580911435784939,"STB","author","STB","author",-1.83069671077118,1.15078002724456,11.6659015949091,-0.218859362335111,-4.19427820623242,-0.833016474431296,-0.153306878261725,NA,11.6659015949091,"STB","N6","starmap",1.2020811155851,0.830901130974097,"STB"
"W8-2_W8-2_tile_19_cell_1242","W8-2",509,224,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9287,6216,1318.56826,882.54768,1318.56826,882.54768,224,509,3,"Fibroblast2",0.937369340658075,8,1318.56826,882.54768,"Fibroblast2","Fibroblast2",0.937369340658075,"Fibroblast2","author","Fibroblast2","author",-1.24307733174374,-2.53714445602438,-1.09794827557274,-0.231208762925425,33.6236931052039,-0.290459733254222,-0.122627972312902,NA,33.6236931052039,"Fibroblast","N5","starmap",1.02242604291444,0.803721269609632,"Fibroblast2"
"W8-2_W8-2_tile_19_cell_1277","W8-2",323,154,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10171,5912,1444.07858,839.38576,1444.07858,839.38576,154,323,6,"EVT2",0.899700007944761,8,1444.07858,839.38576,"EVT2","EVT2",0.899700007944761,"EVT2","author","EVT2","author",2.87406190246121,6.66466243078833,-1.01344387132754,-0.160624858127343,-4.40981390784213,-0.897461861112132,-0.101424526312526,NA,6.66466243078833,"vCTB","N1","starmap",1.07424771277577,0.811382707041226,"EVT2"
"W8-2_W8-2_tile_19_cell_1294","W8-2",425,195,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10157,5790,1442.09086,822.0642,1442.09086,822.0642,195,425,6,"EVT3",0.470867798614963,8,1442.09086,822.0642,"EVT3","EVT3",0.470867798614963,"EVT3","author","EVT3","author",7.00125295315218,4.300624929869,-0.391583692234845,-0.0589847666005757,-4.8184535082955,-0.927904546419627,-0.101025049333921,NA,7.00125295315218,"EVT","N1","starmap",5.51838091762693,0.992703392922291,"EVT3"
"W8-2_W8-2_tile_19_cell_1297","W8-2",293,148,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9907,5762,1406.59586,818.08876,1406.59586,818.08876,148,293,6,"EVT2",0.907101384864745,8,1406.59586,818.08876,"EVT2","EVT2",0.907101384864745,"EVT2","author","EVT2","author",1.55264772917119,4.41177637920568,-1.03906434737174,-0.176984952073364,-3.78906161625904,-0.855066826922372,-0.104727116825329,NA,4.41177637920568,"vCTB","N1","starmap",1.26941551067555,0.839292229113462,"EVT2"
"W8-2_W8-2_tile_19_cell_1299","W8-2",202,130,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10514.5,5766.5,1492.84871,818.72767,1492.84871,818.72767,130,202,6,"EVT2",0.856820019936554,8,1492.84871,818.72767,"EVT2","EVT2",0.856820019936554,"EVT2","author","EVT2","author",5.08846947426396,4.5303720239735,-0.933337926405962,-0.181966876810439,-4.80176707953044,-0.889953498437142,-0.106008763298464,NA,5.08846947426396,"EVT","N2","starmap",3.85466120134861,0.955125866472091,"EVT2"
"W8-2_W8-2_tile_19_cell_1316","W8-2",199,120,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10621,5684,1507.96958,807.01432,1507.96958,807.01432,120,199,6,"EVT2",0.83743047258865,8,1507.96958,807.01432,"EVT2","EVT2",0.83743047258865,"EVT2","author","EVT2","author",4.08513537106771,3.75720756072618,-0.6902431692,-0.184733706433912,-4.53786631839303,-0.864565972737238,-0.105132661558477,NA,4.08513537106771,"EVT","N5","starmap",2.99782481334741,0.939711784020431,"EVT2"
"W8-2_W8-2_tile_19_cell_1317","W8-2",279,147,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10310,5662,1463.8138,803.89076,1463.8138,803.89076,147,279,6,"EVT2",0.655029818322402,8,1463.8138,803.89076,"EVT2","EVT2",0.655029818322402,"EVT2","author","EVT2","author",7.48278435669592,4.54954455758062,-0.600672036555168,-0.111909991789953,-4.84541387394172,-0.947293610262983,-0.0984105197981611,NA,7.48278435669592,"EVT","N1","starmap",5.76596060471533,0.994892375045604,"EVT2"
"W8-2_W8-2_tile_19_cell_1319","W8-2",192,104,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10198,5670,1447.91204,805.0266,1447.91204,805.0266,104,192,6,"EVT2",0.928576273645239,8,1447.91204,805.0266,"EVT2","EVT2",0.928576273645239,"EVT2","author","EVT2","author",1.27283415701268,6.90766699597162,-1.02684078078512,-0.230526669874726,-4.31897052991931,-0.88638890615056,-0.106326777656768,NA,6.90766699597162,"vCTB","N2","starmap",0.793275332172284,0.767238234221087,"EVT2"
"W8-2_W8-2_tile_19_cell_1324","W8-2",192,110,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10058,5634.5,1428.03484,799.98631,1428.03484,799.98631,110,192,6,"EVT2",0.95810771706292,8,1428.03484,799.98631,"EVT2","EVT2",0.95810771706292,"EVT2","author","EVT2","author",1.09684671362095,7.16224885646548,-1.02789131592018,-0.215098479463297,-4.30013240357155,-0.872566837292058,-0.103723879757135,NA,7.16224885646548,"vCTB","N2","starmap",0.931376207070144,0.790404961692813,"EVT2"
"W8-2_W8-2_tile_19_cell_1329","W8-2",224,130,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10137.5,5598,1439.32225,794.80404,1439.32225,794.80404,130,224,6,"EVT2",0.6776893203028,8,1439.32225,794.80404,"EVT2","EVT2",0.6776893203028,"EVT2","author","EVT2","author",5.53594514973962,4.21036340359703,-0.634074550713374,-0.095245828250737,-4.62751801797928,-0.892891855407662,-0.0977086272675453,NA,5.53594514973962,"EVT","N2","starmap",4.01752547955987,0.963881794965341,"EVT2"
"W8-2_W8-2_tile_19_cell_1334","W8-2",190,114,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9985,5585,1417.6703,792.9583,1417.6703,792.9583,114,190,6,"EVT2",0.760788295056693,8,1417.6703,792.9583,"EVT2","EVT2",0.760788295056693,"EVT2","author","EVT2","author",2.41981797147814,2.6066139637472,-0.771702624246275,-0.12183809378452,-4.65332290318238,-0.847751396162611,-0.101727745497243,NA,2.6066139637472,"vCTB","N2","starmap",1.3620332480429,0.851149215614739,"EVT2"
"W8-2_W8-2_tile_19_cell_1337","W8-2",177,102,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",10235,5584,1453.1653,792.81632,1453.1653,792.81632,102,177,1,"EVT2",0.761127350135125,8,1453.1653,792.81632,"EVT2","EVT2",0.761127350135125,"EVT2","author","EVT2","author",4.14800089909278,2.89249223577453,-0.66707490528427,-0.0799593320127349,-4.75262804477572,-0.877685955488725,-0.101602920567822,NA,4.14800089909278,"EVT","N2","starmap",3.02205357688234,0.940806275082087,"EVT2"
"W8-2_W8-2_tile_19_cell_613","W8-2",437,233,"W8-2",8,"tile_W8-2_19","W8-2","8w_2d",9377,6517,1331.34646,925.28366,1331.34646,925.28366,233,437,9,"Hofbauer cells",0.551132268527282,8,1331.34646,925.28366,"Hofbauer cells","Hofbauer cells",0.551132268527282,"Hofbauer cells","author","Hofbauer cells","author",-2.05566677256297,-2.44009146893965,-0.936354541096777,-0.255788152986433,-3.76604701565937,2.60271206620596,0.685938350002474,NA,2.60271206620596,"Macrophage","N5","starmap",0.899728693974325,0.785114921561474,"Hofbauer cells"
"W8-2_W8-2_tile_1_cell_1003","W8-2",389,116,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",1982,16050,281.40436,2278.779,281.40436,2278.779,116,389,1,"EVT3",0.76220640295225,8,281.40436,2278.779,"EVT3","EVT3",0.76220640295225,"EVT3","author","EVT3","author",2.82984964843076,5.85885926836713,0.255735808714388,0.0386142828630961,-5.07663763064186,-0.850421827260096,-0.0903836639580133,NA,5.85885926836713,"vCTB","N7","starmap",3.82696820543704,0.953940167821963,"EVT3"
"W8-2_W8-2_tile_1_cell_1004","W8-2",250,95,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",2166,16070,307.52868,2281.6186,307.52868,2281.6186,95,250,1,"EVT3",0.886470631497995,8,307.52868,2281.6186,"EVT3","EVT3",0.886470631497995,"EVT3","author","EVT3","author",3.1012470261152,6.30889550384881,0.192021033283749,0.0373572189915302,-5.07445111466268,-0.837352141986687,-0.0860935190257431,NA,6.30889550384881,"vCTB","N7","starmap",4.2872453490764,0.972911346224006,"EVT3"
"W8-2_W8-2_tile_1_cell_1005","W8-2",406,170,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",2238,16054,317.75124,2279.34692,317.75124,2279.34692,170,406,6,"EVT3",1,8,317.75124,2279.34692,"EVT3","EVT3",1,"EVT3","author","EVT3","author",3.29462064199863,6.5233638121722,0.0899633504965279,0.0447280141406037,-5.04160081715285,-0.829164776404009,-0.0855737062227812,NA,6.5233638121722,"vCTB","N7","starmap",4.26415334729822,0.971725647573878,"EVT3"
"W8-2_W8-2_tile_1_cell_1010","W8-2",301,97,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",2953,15997,419.26694,2271.25406,419.26694,2271.25406,97,301,2,"EVT2",0.41074111734465,8,419.26694,2271.25406,"EVT2","EVT2",0.41074111734465,"EVT2","author","EVT2","author",2.47404028795455,5.52936598386002,0.640995179871772,0.0296674260139995,-4.98971611054092,-0.836893680311709,-0.086233418230446,NA,5.52936598386002,"vCTB","N1","starmap",4.0218408450107,0.964429040496169,"EVT2"
"W8-2_W8-2_tile_1_cell_1012","W8-2",121,47,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",1943,15993,275.86714,2270.68614,275.86714,2270.68614,47,121,1,"EVT3",0.467589006475286,8,275.86714,2270.68614,"EVT3","EVT3",0.467589006475286,"EVT3","author","EVT3","author",2.71716581085556,5.76331427926841,0.36467633217574,0.0248737318447265,-5.03751499838699,-0.83768449100509,-0.0919660270059463,NA,5.76331427926841,"vCTB","N7","starmap",4.0813041303994,0.966161984677125,"EVT3"
"W8-2_W8-2_tile_1_cell_1014","W8-2",391,151,"W8-2",8,"tile_W8-2_1","W8-2","8w_2d",1889,15953,268.20022,2265.00694,268.20022,2265.00694,151,391,1,"EVT3",0.959585609295705,8,268.20022,2265.00694,"EVT3","EVT3",0.959585609295705,"EVT3","author","EVT3","author",3.19347859136345,6.39992970221112,0.100685417802373,0.0102969491379055,-5.05416687784822,-0.832190278172595,-0.0870231179029759,NA,6.39992970221112,"vCTB","N7","starmap",4.11600630049283,0.967347683327253,"EVT3"
