gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PTPN3,1.580261041017532e-115,1.7577198786179142,1,0.973,5.775222000502672e-111
DLEU1,1.5821198552184815e-115,-1.9182294450292239,1,0.995,5.782015222881463e-111
AC012676.3,1.6625641068091503e-115,1.482018357523816,0.221,0.019,6.076006784744721e-111
UXS1,1.8063230433647128e-115,1.050449344104206,1,1,6.601388194280679e-111
AC022929.2,1.812916913092433e-115,2.841276528951173,0.263,0.029,6.6254861505876055e-111
SELENBP1,1.912019101279481e-115,-5.171548823862624,0.182,0.736,6.987665007535992e-111
AC138811.1,2.0302496026354817e-115,1.495635809563315,0.636,0.176,7.419750197791631e-111
AC026740.1,2.181712716600797e-115,2.343653384607191,0.408,0.078,7.973287294089273e-111
AKR1B10,2.214632357352619e-115,2.58631964318176,0.283,0.034,8.093595413180881e-111
SH3RF1,2.234630642209674e-115,1.537965675747547,1,1,8.166681145019476e-111
AC022784.3,2.3036916863969976e-115,2.964874336077343,0.257,0.027,8.419071637106467e-111
EFCAB2,2.4720371564290394e-115,0.7553624552031374,1,1,9.034306991885568e-111
NBPF20,2.7123927882423804e-115,1.4543821136558686,0.895,0.343,9.912710683910603e-111
THBS1,2.885022261969895e-115,-12.500590426365555,0.776,0.919,1.0543602358595177e-110
TMEM134,3.0313395148262183e-115,1.241939685631656,0.989,0.997,1.1078333390883897e-110
PLPPR3,3.2064677738387172e-115,1.997724685082586,0.572,0.152,1.1718357126270976e-110
CLMN,3.4535565135143295e-115,-3.2485557933305502,0.827,0.908,1.2621367634289468e-110
AP001025.1,3.6220548714619235e-115,1.5908896080762105,0.447,0.081,1.3237161733244745e-110
P4HB,3.8036237205104215e-115,4.522639984601586,1,1,1.3900723248977387e-110
SSBP3-AS1,3.8852581972271115e-115,3.03658431783378,0.254,0.026,1.4199064607586203e-110
RCAN3AS,4.0267054199636312e-115,1.623967333833158,0.774,0.251,1.4715997627799085e-110
AC099501.1,4.523696926230777e-115,2.31942514111231,0.406,0.074,1.6532302786603e-110
MYD88,4.56440821801115e-115,1.2282996852413723,0.961,0.524,1.668108627354355e-110
TRPT1,4.617303676605943e-115,1.1155632543276273,0.989,0.893,1.6874398016524082e-110
AC130895.1,4.71411632137114e-115,1.3702025860641451,0.956,0.512,1.7228209508082967e-110
AC109466.1,4.778714744979054e-115,1.1163025503669886,0.866,0.298,1.7464290907000453e-110
ATP11C,4.998661405940981e-115,0.5948547317942962,1,1,1.8268107974151908e-110
HGF,5.34178008810585e-115,-26.78234943808839,0.998,0.989,1.952206950999164e-110
AP005262.2,6.332319931606529e-115,1.5255903817719325,1,0.992,2.314209642204922e-110
FOXQ1,6.757967273030581e-115,1.9120000712402705,0.474,0.095,2.469766719601756e-110
ESRRG,1.1062933384400778e-114,-7.744910224687112,0.952,0.991,4.043059634663108e-110
PGF,1.1735381155800564e-114,-5.899207525664101,1,0.998,4.288812397198874e-110
SLC44A2,1.2112881777420704e-114,-1.6630055338228527,1,1,4.4267737743761704e-110
SELENOK,1.3177177529515727e-114,-1.702711495275235,1,1,4.8157312999368177e-110
EVI5L,1.5882392120785905e-114,1.1700330497959697,0.958,0.925,5.804379024462416e-110
FAM118B,1.6080796976254663e-114,1.2951840315392258,0.998,0.721,5.876888062942029e-110
FXYD6,1.6628111496188174e-114,-3.0584558620462694,0.219,0.766,6.07690962739693e-110
AZIN1-AS1,1.8563291897576538e-114,-6.205385555875233,1,0.999,6.784140656888321e-110
PM20D1,2.2980482944258793e-114,1.5582693173148554,0.61,0.154,8.398447296808818e-110
NLRP13,2.3824543365750133e-114,3.239030341517271,0.175,0.011,8.706917618447044e-110
LEP,2.4667060030219237e-114,16.109619319287635,0.947,0.853,9.014823758643923e-110
TMEM200C,2.484646447436865e-114,2.7227393217837452,0.287,0.036,9.080388906802767e-110
AC103739.3,2.8547010991721478e-114,1.7644753207611092,0.408,0.069,1.0432790637034531e-109
FYN,3.0058374340139634e-114,-3.0380320774465703,0.822,0.959,1.098513348634743e-109
DDX46,3.2425114808151412e-114,-1.3049205369195405,1,1,1.1850082457787014e-109
AL450469.1,3.863704054789741e-114,2.435835269849335,0.329,0.048,1.4120292838634588e-109
ZNF675,3.87223650448831e-114,0.802274458496611,1,0.991,1.4151475529302979e-109
LINC00893,4.16543239941573e-114,-2.76517450067459,0.704,0.902,1.5222989246904726e-109
TFRC,4.3865101338333344e-114,-16.298666804050153,1,1,1.6030939935107304e-109
AC092329.4,4.686329423927945e-114,1.271437427224868,0.989,0.936,1.7126659512687068e-109
B4GALT4-AS1,4.8693517834078515e-114,1.3926708123203326,0.928,0.453,1.7795533027642334e-109
OR2T10,6.2182298385117255e-114,3.659095480811515,0.237,0.024,2.272514276782495e-109
AL365226.2,7.117554054830122e-114,0.7792985490297744,0.52,0.107,2.6011813048782166e-109
AC008060.1,7.628053499928374e-114,1.327932901085644,0.195,0.015,2.7877484320838234e-109
RARRES1,8.511131035226742e-114,-2.1095161443873023,0.307,0.798,3.110477948133965e-109
AC010632.1,9.032130005696527e-114,1.7257116476970573,0.423,0.076,3.300882231881853e-109
MTRNR2L12,9.444429772675826e-114,-Inf,1,1,3.4515613047221074e-109
AC243964.3,9.764916203482298e-114,1.256910318021148,0.963,0.781,3.5686862757246407e-109
GRHL2,1.0606785294853205e-113,1.943998724832694,0.982,0.927,3.8763557538570523e-109
NTN4,1.104126710901997e-113,1.6686459296367657,0.901,0.562,4.035141477662438e-109
AC244453.3,1.1641078686468719e-113,2.18918640149983,0.625,0.189,4.254348616756858e-109
AC245884.8,1.195723492664267e-113,1.63968449714792,0.417,0.074,4.36989107629083e-109
XPNPEP1,1.20887976651574e-113,-1.2024438943633833,1,1,4.417971994708423e-109
CYFIP2,1.3817583824902385e-113,3.0515272728858758,0.98,0.897,5.049774184648826e-109
AC024563.1,1.533524176382218e-113,0.9351383360772214,0.831,0.282,5.6044174550064545e-109
FANCE,1.546705526383524e-113,0.9870397191405438,0.974,0.857,5.652590016721227e-109
FOXD4L5,1.5691748011938886e-113,2.702179589422472,0.261,0.029,5.734706228443185e-109
AC009812.4,1.7245891224716766e-113,1.665190049955081,0.893,0.417,6.302683406984989e-109
ETV4,1.769658087807714e-113,1.3111413087011794,0.934,0.594,6.467392447702072e-109
FBXO5,1.8837610773357638e-113,-3.955450738720786,0.989,0.984,6.884393233231282e-109
MARCH7,2.0227059819047557e-113,1.5838237794304821,1,1,7.39218128146912e-109
CNTD1,2.1179868511003788e-113,1.0429029812934507,0.842,0.264,7.740394746031445e-109
ANP32B,2.1401416894784557e-113,-5.307041190756818,1,1,7.821361818367964e-109
KDM1A,2.199426451543464e-113,0.39608026349017966,1,1,8.038023909810744e-109
CLU,2.3218571966216281e-113,-4.137675668243167,0.971,0.975,8.485459310773403e-109
NME9,2.658577663587629e-113,1.313062302433209,0.965,0.494,9.71603792934735e-109
AC127070.1,2.6630317085502056e-113,0.7661094473089509,0.544,0.123,9.73231568206758e-109
ODF2L,2.889986748152075e-113,1.0789175134958064,1,0.985,1.0561745569796573e-108
ITPR3,2.9585051834814937e-113,1.7072070752412523,0.958,0.79,1.0812153043551467e-108
MAPK8IP3,3.0183184162916386e-113,1.165275437751335,1,1,1.1030746484179422e-108
AC111170.2,3.270220281949154e-113,2.576054667353941,0.285,0.036,1.1951347042411379e-108
AL031779.1,3.4080612762912553e-113,2.963259443385642,0.325,0.047,1.245510074033402e-108
SERPINE2,3.5746140106448793e-113,16.049691918112487,1,1,1.3063784363302776e-108
ABHD17C,3.883106258491738e-113,1.1837952681457382,0.914,0.833,1.4191200132283906e-108
NOXRED1,4.6067025437936595e-113,1.659437514992577,0.884,0.387,1.6835655116548308e-108
PPM1D,4.6381241157400153e-113,-3.1370603646843396,1,1,1.695048839338346e-108
SLC19A1,4.6525299280345155e-113,-2.0462827183270758,0.961,0.963,1.700313587499494e-108
CD99,4.7919214117894e-113,-3.59201940842308,1,1,1.7512555991525542e-108
STON2,4.870545079418822e-113,-1.425589630786256,0.86,0.944,1.7799894047244028e-108
AC099329.1,4.969018495870539e-113,1.6028969876736292,0.943,0.725,1.8159774995008472e-108
CTNNB1,5.1301415846811795e-113,-0.3705255863916701,1,1,1.8748615435375837e-108
MYCNUT,5.2505930600014e-113,0.44713840713162156,0.993,0.953,1.9188817397081114e-108
AC024361.3,5.36431000011661e-113,3.5033088036449103,0.243,0.025,1.9604407326426164e-108
NUCB2,5.401752250779359e-113,0.36390466650565756,1,1,1.9741243775698247e-108
AC011933.2,5.579648481658789e-113,1.0717473924305425,0.932,0.374,2.039138334107021e-108
AL122125.1,6.604036080735369e-113,0.5811143023394783,0.575,0.131,2.413511026065548e-108
MORF4L1,6.663123474823415e-113,1.3043936382102368,1,1,2.4351051051089654e-108
LINC02630,7.042017601446697e-113,1.1814928820030017,0.351,0.053,2.57357575262471e-108
GCN1,7.095158094071525e-113,1.0132569664229836,1,1,2.5929964770593795e-108
SLC25A5,7.145796603301361e-113,-5.694338201653955,1,1,2.6115028266425155e-108
AC055714.1,7.64987276419628e-113,2.0219430240546297,0.502,0.111,2.7957225004031723e-108
MRPS25,8.622333614822992e-113,-1.7276061300579957,1,1,3.151118042873211e-108
AC007952.7,9.52335954062366e-113,2.0383795332238552,0.281,0.033,3.480406977716323e-108
FILIP1L,1.0075742413733302e-112,2.1907652975105787,1,0.997,3.6822808225229724e-108
ZBTB12,1.0638114995841761e-112,2.7501523759720126,0.224,0.02,3.88780550638033e-108
GSDMD,1.0715409495981527e-112,1.3353934205241909,1,0.994,3.916053554401408e-108
CERNA1,1.157034366262453e-112,0.8887835667226289,0.724,0.195,4.2284977949427605e-108
SIRLNT,1.2009010045402957e-112,2.33780638524601,0.353,0.056,4.3888128111929644e-108
RGL2,1.3067096624424748e-112,0.9502078048505551,0.991,0.82,4.775501132362268e-108
AP1S3,1.4448214946778802e-112,-2.6907136444062103,0.925,0.962,5.280244634449781e-108
ERO1B,1.6605678616031894e-112,-0.5952631199521872,1,1,6.0687113070150165e-108
NOP56,1.6893055444429262e-112,-2.231697965156183,1,1,6.173736042721118e-108
LINC02525,1.7103227031170597e-112,2.6841684404300024,0.287,0.036,6.250545350811606e-108
AC007387.2,1.7515288072681252e-112,1.4462231616849461,0.553,0.124,6.40113717904209e-108
CHKA,2.1113292726664984e-112,-0.46364148603162847,1,1,7.716063959886985e-108
LRRC8D,2.4040258579854073e-112,1.5399637863898847,0.987,0.931,8.78575290059347e-108
FNDC3A,2.446237081084976e-112,-0.7215258764621595,1,1,8.940018036533152e-108
ZNF354A,2.770016870637064e-112,1.0261693806397196,1,0.961,1.0123303655430214e-107
TNKS2,2.772841718432309e-112,0.8877779352102997,1,1,1.0133627344182717e-107
AC002463.1,2.9557172706216113e-112,1.029748319199007,0.998,0.864,1.080196433721374e-107
SPCS3,3.2391138355377404e-112,0.8706777442954406,1,1,1.1837665423356226e-107
AL513164.1,3.8725580180499235e-112,1.4313452061470489,0.921,0.664,1.415265053276525e-107
FGF12-AS1,4.388016860508219e-112,2.904593974103781,0.23,0.022,1.603644641841334e-107
AC006480.2,4.627433500144741e-112,0.8036072014808715,0.947,0.331,1.6911418469628973e-107
SLC35A3,4.704896923637371e-112,1.229742240017143,1,1,1.7194516297125135e-107
AC131025.3,5.039531547920995e-112,1.2219445856252902,0.515,0.107,1.841747199503207e-107
AC091153.2,6.0533356405777015e-112,1.3091541050549997,0.794,0.238,2.2122520432055268e-107
HELZ2,6.588863449100162e-112,1.7395544290115226,0.941,0.764,2.407966036108145e-107
AL353768.1,6.824237730796142e-112,1.7495107276177695,0.561,0.135,2.493985921096758e-107
DOP1A,6.995273316735205e-112,-1.4056097836226584,1,1,2.556492586334048e-107
CAPZA1,8.856729825593697e-112,1.0246287554747864,1,1,3.236780482061472e-107
SYNJ2,9.30100067130173e-112,-0.6789078344798569,1,0.999,3.3991437053339306e-107
AL162311.3,9.510723736607276e-112,1.9269277263454576,0.423,0.079,3.475789096780495e-107
SLC20A2,9.55673194304573e-112,-2.468905488078681,1,1,3.4926032559054927e-107
AC107398.2,9.715524354950988e-112,1.1987556620155289,0.711,0.192,3.550635530760388e-107
ABLIM1,9.837150109512005e-112,-13.020254079918308,0.921,0.924,3.5950848790222573e-107
SLC39A8,1.0093060824835387e-111,0.4337284099604126,1,0.979,3.688610009044341e-107
BBS12,1.0663626993809582e-111,1.4475363098881742,0.82,0.311,3.89712912115765e-107
LINC01348,1.1705941482859096e-111,2.1358733323190586,0.43,0.08,4.2780533743256854e-107
FRMD6,1.1732892888867316e-111,-1.9629989651559536,1,1,4.2879030351654495e-107
DEPDC7,1.2250252627859314e-111,2.3928365170722206,0.877,0.689,4.476977325377465e-107
NR1I2,1.2476447169606607e-111,3.2636664132765816,0.204,0.017,4.5596423826044305e-107
IL1R1-AS1,1.388065385472109e-111,1.6580370397234718,0.781,0.311,5.0728237577463694e-107
AC068189.2,1.3960356315948744e-111,3.248697035287277,0.23,0.022,5.1019518192266276e-107
TMBIM6,1.4226285417306576e-111,0.8911152234323252,1,1,5.199138268608861e-107
AC127526.1,1.4314979531361356e-111,2.0987653830762456,0.614,0.177,5.2315524195313215e-107
RIN3,1.4492768675949533e-111,1.1845089068194516,1,0.999,5.2965272403125164e-107
CBX5,1.474684866432834e-111,-1.379310546785575,1,1,5.389383312865435e-107
TLE6,1.5498133949692394e-111,2.240458902215362,0.904,0.561,5.663948033254582e-107
CLN5,1.6386737349261708e-111,2.6017253484646288,1,1,5.988697031661183e-107
TAOK3,1.7106660149126593e-111,0.8156483129070953,1,1,6.251800018099805e-107
AC026992.1,1.8062017596991948e-111,3.711883347070777,0.184,0.013,6.600944950996678e-107
ANKRD34C-AS1,1.879923650877768e-111,1.787889252462107,0.564,0.142,6.870368974497891e-107
AC000065.1,1.9705647804498768e-111,-3.5285606840253134,0.114,0.677,7.20162604663212e-107
GFI1B,1.9892284357354833e-111,1.2546255632228869,0.735,0.224,7.269834241238897e-107
NCAM1-AS1,2.3608039643067856e-111,2.84076064864286,0.149,0.007,8.627794167955579e-107
NEURL1-AS1,2.494251262459987e-111,1.7594694596956035,0.68,0.197,9.115490663786269e-107
AC068774.1,2.498185311761431e-111,1.3490669579015697,0.895,0.401,9.129868040363325e-107
HIST1H1D,2.726774829324217e-111,-2.497521481316539,1,0.998,9.965271291248285e-107
PCSK4,2.910533189911963e-111,1.0597445050385161,0.864,0.301,1.063683459585226e-106
CRTAM,2.9410284634550405e-111,0.9471490136443101,0.55,0.126,1.0748282622542791e-106
IGFBP3,2.9941770953913795e-111,19.146757310087665,1,1,1.0942519612817335e-106
ZBTB4,3.114783036721674e-111,-1.8338892475621187,0.991,0.963,1.138328608600303e-106
AL391422.3,3.31136718487503e-111,3.1152570585488997,0.283,0.037,1.2101722513844284e-106
KCNS1,3.3822253839776654e-111,3.234537022198797,0.237,0.024,1.2360680888284776e-106
PRSS22,3.5756423393889665e-111,1.4461719625620328,0.862,0.586,1.3067542493530916e-106
GADD45B,3.730891311478588e-111,-8.586708875254377,1,1,1.3634915386929647e-106
CATSPER3,3.7675702462052956e-111,2.429907317816266,0.208,0.018,1.3768962221781874e-106
DFFB,4.0193598353243986e-111,1.2585978021482642,0.945,0.6,1.4689152454176546e-106
PFKFB4,4.1179010340959556e-111,1.1991541809124706,0.998,0.977,1.5049281119207079e-106
GLRA4,4.607028621987734e-111,0.5300614691289667,0.303,0.039,1.683684680191637e-106
CHPF,4.672771140318296e-111,1.1926196115930598,0.932,0.944,1.7077109409407247e-106
LINC01716,4.749421932462006e-111,1.0838279689855606,0.493,0.106,1.7357237394375649e-106
PVT1,5.692170776641867e-111,-2.463096768600333,0.996,0.991,2.0802607320315367e-106
SLC25A24,5.894756768825183e-111,1.1204901190727856,1,0.964,2.1542978087348514e-106
MAB21L2,6.4181261555476565e-111,3.0424853481287215,0.213,0.018,2.3455683848064466e-106
LMOD1,6.915094363689433e-111,-2.776825776532153,0.215,0.757,2.5271903861539404e-106
MAP3K15,6.960809659706498e-111,1.4734255542673163,0.899,0.376,2.543897498236337e-106
SORBS1,6.988677923039617e-111,-9.587244313750428,1,1,2.5540822337540583e-106
AC083902.1,7.086920462406785e-111,3.144428190230519,0.221,0.02,2.5899859521911837e-106
NCMAP,7.340559260085302e-111,1.1336244530778443,0.897,0.357,2.6826807871907747e-106
B4GALT7,7.366520267827904e-111,1.2447908768149483,0.958,0.95,2.692168497080386e-106
SPINDOC,7.412128402205916e-111,-2.7619137629812065,0.941,0.913,2.708836445870174e-106
DLC1,8.351818998435278e-111,1.4728169118033065,0.998,0.995,3.052255771168157e-106
PCA3,8.62430480233085e-111,0.824488631418693,0.84,0.329,3.151838433059833e-106
AP001065.3,9.236222504942362e-111,2.5508644653972956,0.454,0.095,3.3754698766562354e-106
TMEM18,9.370536472094658e-111,-1.172821884056805,1,1,3.4245562590917137e-106
IPO5,9.478406661000299e-111,-1.155158444713965,1,1,3.4639784983291693e-106
TAGLN2,9.495111636111153e-111,0.6699201192020654,1,1,3.470083498533182e-106
PADI3,9.516438850163091e-111,1.7243760336358918,0.364,0.061,3.4778777421806035e-106
AL356379.2,9.906304048960478e-111,2.6843640001051714,0.296,0.039,3.6203578777330965e-106
KRBOX1-AS1,1.0648151513554945e-110,3.200136436906618,0.228,0.022,3.8914734521437903e-106
DIP2B,1.144319583116026e-110,-0.9477933789187238,1,1,4.1820303484558285e-106
GOLGA8A,1.1661258859948941e-110,1.1331273227525072,0.985,0.615,4.26172366295694e-106
NUP98,1.2035402029843321e-110,-4.166950544765671,1,1,4.39845802582654e-106
FBXL8,1.2417134655844507e-110,1.3055735604061636,0.93,0.53,4.537966031324934e-106
AC020917.3,1.2721647004920394e-110,1.9982877115526607,0.439,0.086,4.649253114418207e-106
MAP1B,1.2934674097730529e-110,0.40077078684749345,0.739,0.878,4.727105995756599e-106
RP2,1.4804163989172944e-110,-1.1026891474567433,1,1,5.410329771483144e-106
LINC02055,1.5902066728919327e-110,-1.3601881443911035,1,1,5.811569306750857e-106
GMNN,1.593940005116228e-110,-1.9641708895835754,1,0.999,5.825213142697767e-106
HS6ST1,1.6841009343706683e-110,1.191912166077488,1,0.983,6.154715274751045e-106
AC241644.2,2.0687175625618186e-110,3.377865204690478,0.195,0.015,7.560335204138422e-106
NID1,2.5133032369162319e-110,-7.812390381128964,1,0.998,9.18511800963406e-106
AL158206.1,2.596689435060556e-110,1.4919016848912066,0.941,0.758,9.489861209372308e-106
CASTOR1,2.656080066457517e-110,1.4275134088046633,0.961,0.929,9.706910210875642e-106
HSD17B2,3.002459241967849e-110,-4.034039469409677,0.592,0.826,1.09727875456957e-105
PYCARD,3.0972404566110777e-110,-2.9943095806934137,0.344,0.836,1.1319174972730844e-105
MROH6,3.4166758212827567e-110,1.3090887726963185,0.921,0.379,1.2486583456459963e-105
AC115837.2,3.442575314841667e-110,1.7200579295090472,0.439,0.082,1.2581235745620356e-105
AL513548.4,3.4823249211809545e-110,0.9272342325741327,0.469,0.092,1.2726504656947916e-105
ITLN1,3.773720282815807e-110,1.8967881246381184,0.526,0.128,1.3791438145578648e-105
ZSCAN20,4.497816793893806e-110,1.204943023454768,0.908,0.383,1.6437721254964304e-105
ZNF91,4.669329184375753e-110,5.4919350161347555,1,1,1.7064530437219626e-105
TLE3,4.856001470321257e-110,0.9389020555946879,1,1,1.7746742973436065e-105
AP000240.1,5.3051662669686256e-110,1.1373769902800115,0.904,0.333,1.938826063926354e-105
RAD54L,5.370465476069778e-110,-3.8634127798395768,0.675,0.863,1.962690312884461e-105
LUC7L3,5.740302749075705e-110,-2.053114917900154,1,1,2.097851042677207e-105
POU3F2,5.927641998819327e-110,1.7227562931068192,0.632,0.172,2.166316044888511e-105
SH2B2,6.799985109024532e-110,1.4931362532290557,0.998,0.812,2.4851225579441056e-105
TCAF1,7.043951430569839e-110,-8.001486854721328,1,1,2.5742824898160532e-105
SLC25A27,7.599412042929644e-110,1.4155871538701983,0.978,0.516,2.777281125209068e-105
AC090515.2,7.625931832481504e-110,1.469167823316889,0.662,0.191,2.7869730474986902e-105
AUTS2,7.908275310876093e-110,-17.900281350779238,1,1,2.890158295112777e-105
MT1B,8.737637943386952e-110,-1.4550137633725715,0.553,0.125,3.1932571627901955e-105
AL117209.1,1.023494984344667e-109,1.4764309080926523,0.829,0.292,3.74046476978602e-105
SUGCT,1.036623861669067e-109,3.3551192304190405,0.998,0.71,3.7884455648557725e-105
C18orf54,1.1605345377244645e-109,1.3191956944792955,0.947,0.825,4.2412895215678285e-105
CPZ,1.2646832886269553e-109,2.3224726729331175,0.917,0.428,4.621911546616071e-105
AC020913.3,1.3030292282001948e-109,1.9488531339263915,0.542,0.136,4.762050617380432e-105
TM4SF5,1.4147014629273308e-109,0.6857477180055485,0.686,0.192,5.170167966414223e-105
RND3,1.4603129693738875e-109,-2.064103299370598,1,0.999,5.336859777873809e-105
IGSF23,1.882681896438829e-109,1.2225557888665506,0.779,0.24,6.880449258725345e-105
LGSN,2.1314569297459802e-109,1.3482650035900248,0.901,0.606,7.78962249544966e-105
RASGRP2,2.1633465218755275e-109,-2.6645487371364647,0.513,0.826,7.906166198846303e-105
ATRN,2.4049179835423945e-109,0.6119807402148706,1,1,8.789013262654035e-105
SLC23A3,2.517400995342124e-109,1.466707926434271,0.651,0.182,9.200093677577326e-105
OAS3,2.6566980880874375e-109,1.1800978133894833,0.985,0.84,9.70916883272435e-105
YPEL2,2.855498876855521e-109,-6.267706944503584,0.989,0.88,1.0435706195356186e-104
ZRANB2-AS1,3.0011976219858465e-109,1.2000664287357816,0.941,0.369,1.0968176829309475e-104
AC083964.1,3.4371931707283153e-109,2.2469742537597286,0.524,0.127,1.2561566161743701e-104
ENC1,3.687347833045279e-109,-1.857035155550016,0.976,0.939,1.3475781390647276e-104
TMEM219,3.7124590100159683e-109,0.9457207999436903,1,0.992,1.3567552698004358e-104
KRT17,3.724645956602726e-109,1.4345138864908733,0.904,0.421,1.3612091113000321e-104
PSG7,4.33916308489848e-109,3.387724593566869,0.265,0.032,1.5857905410069984e-104
PATJ,4.469433952110923e-109,-3.347644334044711,0.917,0.928,1.6333993321384577e-104
NPHS2,4.762894208754335e-109,3.6508649819686436,0.204,0.018,1.7406473175313592e-104
PLAU,4.785825484991156e-109,-2.4166470811012193,0.625,0.883,1.749027781744868e-104
AL645465.1,5.3585861083794135e-109,1.2962473398306296,0.98,0.648,1.9583488791683406e-104
SEL1L3,5.908025864305402e-109,-4.867205289949693,0.888,0.925,2.159147132369052e-104
F5,6.140101894602336e-109,-6.923192430048218,0.991,0.955,2.2439616384013698e-104
SPTBN5,6.517677312395163e-109,1.4005604368866837,0.654,0.182,2.381950350587936e-104
NFIA,7.197312123246071e-109,-1.0137549871900582,1,0.991,2.630329688561509e-104
LINC02148,7.27159660073455e-109,3.3480387036058534,0.232,0.024,2.6574776937044485e-104
ACOT4,7.427398761903928e-109,1.2340133762777494,0.752,0.242,2.7144171515254098e-104
AC114271.1,7.5460755919161e-109,0.9583484608720187,0.614,0.151,2.757788785821658e-104
EPN2-AS1,8.286233609487232e-109,2.071922253170028,0.7,0.249,3.0282869349232037e-104
AC079313.1,8.32175356956524e-109,2.3130562843154614,0.346,0.055,3.0412680595333126e-104
SNTB2,8.565916513963265e-109,-1.7106023253633502,1,0.999,3.1304998491930144e-104
CEP55,8.719997717014946e-109,-3.50584046649503,0.768,0.882,3.186810365660282e-104
BCAS4,9.48381125911503e-109,-1.1742409704174233,0.904,0.908,3.465953662756179e-104
AC091544.4,9.692463932975977e-109,3.3902883455833264,0.346,0.059,3.5422078689454005e-104
PIBF1,1.0074967085951376e-108,0.45249711025142525,1,1,3.68199747123179e-104
PKP3,1.0925814980620111e-108,1.3044679657254148,0.954,0.811,3.9929483428174255e-104
LINC02860,1.1385649605519024e-108,3.6062596958943596,0.228,0.023,4.1609995048329825e-104
LGALSL-DT,1.1685795610605733e-108,-4.212868083937694,0.151,0.676,4.270690863851971e-104
SHISA4,1.2072019101289257e-108,1.5534449569621755,0.952,0.474,4.411840100757172e-104
SOCS1,1.41304063784616e-108,-1.7301035437664525,0.967,0.978,5.1640983150725767e-104
CNTNAP3B,1.5054551782901068e-108,1.4159740775769656,0.91,0.388,5.5018364945790245e-104
AC069503.4,1.5141861415526876e-108,1.9677618122414788,0.283,0.036,5.533744672918452e-104
MARVELD1,1.5915850659694163e-108,1.2937512322161866,0.963,0.79,5.816606782091829e-104
HMGN3,1.732734650491555e-108,1.9371868339607756,1,1,6.332452053686437e-104
CNR2,1.7534073061809796e-108,1.3854663212225056,0.39,0.067,6.408002341169007e-104
AC023906.4,1.8199895247986485e-108,1.7954133045729304,0.546,0.138,6.651333717329141e-104
SPAG17,1.9556235481775054e-108,1.292010108003554,0.899,0.591,7.147021819169512e-104
OR3A1,2.079734805937012e-108,0.8539003198031585,0.524,0.119,7.600598821777405e-104
MARCH1,2.199524161222936e-108,-0.6782704321793089,0.993,0.719,8.038380999605342e-104
AC078881.1,2.2358657279086326e-108,0.8204538511814672,1,1,8.171194889214889e-104
TERF2,2.237162647798025e-108,-1.9824331499962204,1,0.998,8.175934612642663e-104
SRGAP2C,2.27627224958825e-108,0.9847997989808881,0.991,0.733,8.318864563345219e-104
RGS3,2.3222306073903594e-108,-3.12015451004614,0.888,0.923,8.486823977768808e-104
SYDE1,2.38576517984394e-108,1.4543298135472638,0.932,0.921,8.719017426257663e-104
IL17RA,2.4697296052157488e-108,1.4466235501481064,0.989,0.782,9.025873815221475e-104
LINC02209,2.5038148686784896e-108,1.3796052243048784,0.235,0.023,9.150441819072408e-104
LY6D,2.5964056943069403e-108,0.8174209752373507,0.82,0.244,9.488824250414144e-104
TNFSF12,2.6370894326644775e-108,-2.1407236221758574,0.27,0.771,9.6375070406156e-104
UQCR10,2.696920447639958e-108,-3.209559427250384,1,1,9.85616546794499e-104
LARP1,2.782771342925943e-108,-1.2685876534074654,1,1,1.0169916149857151e-103
KRTCAP2,3.853120900739688e-108,1.1298285610020977,1,1,1.4081615643843266e-103
LINC02378,3.916128925248725e-108,1.3610358176553596,0.507,0.114,1.4311884770213991e-103
FHL2,4.2720601770130255e-108,1.191223582977658,1,0.999,1.5612671122911804e-103
SFT2D2,4.722415084656891e-108,1.0546607477865466,1,0.988,1.7258538168387075e-103
APOO,5.006410569557256e-108,-1.4800637643059367,0.899,0.968,1.8296428067503947e-103
RDH10,7.184232551050707e-108,1.223675294217756,1,0.999,2.6255496281069913e-103
SNX18,7.366979372411508e-108,1.3455411263150512,0.996,0.973,2.6923362814415097e-103
AL590062.1,7.545714163933858e-108,1.623214424837724,0.546,0.134,2.7576566983512677e-103
AL731684.1,7.709226209364639e-108,4.163075810663283,0.11,0.003,2.817413810474401e-103
ATP13A3,7.719122891124409e-108,-0.5291174031891686,1,1,2.8210306517903267e-103
LINC01476,8.156922036990296e-108,0.7271052174318049,0.901,0.358,2.9810287276384733e-103
EPB41L4A-AS1,8.303349669837053e-108,-1.5685620419657529,0.987,0.999,3.034542170338649e-103
LRP5,8.3231645131886e-108,-4.888649192390982,0.919,0.96,3.041783702989906e-103
ZNF214,9.357699369505223e-108,1.5049585055348897,0.765,0.247,3.419864811579379e-103
AC087623.3,9.364589335686609e-108,1.5370578676457454,0.581,0.155,3.422382818620028e-103
AC211476.6,9.591729046548645e-108,2.541505704892761,0.309,0.044,3.505393297351668e-103
SLC1A2,1.075842007186105e-107,-3.7699160242764993,0.732,0.944,3.931772199462339e-103
AC092153.1,1.2191524441573275e-107,0.9185411722925325,0.485,0.101,4.455514522417369e-103
AFF1,1.4189765637637997e-107,-2.4539173147478266,1,1,5.185791749931182e-103
SLC35F5,1.5475655868568664e-107,1.621770593734207,1,1,5.655733193727104e-103
