gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AP003096.1,2.0585646813942174e-32,-4.213511326901942,0.138,0.38,7.523230484623307e-28
CYP3A5,2.116034771248425e-32,-2.5129514780790068,0.363,0.54,7.733260675004493e-28
DEF6,2.1238512377289714e-32,0.5117981586525353,0.933,0.635,7.7618267334042985e-28
KCTD16,2.147563942271722e-32,0.35091905505237975,0.755,0.404,7.848487183426236e-28
AL031073.2,2.1626808907044092e-32,-2.3294774149880153,0.285,0.501,7.903733583168334e-28
AL391834.2,2.2009609994348677e-32,0.6900749887809177,0.739,0.373,8.043632068534667e-28
LANCL1-AS1,2.2111734040967287e-32,-1.45250140264862,0.405,0.593,8.080954322611905e-28
ZNF684,2.2183811424124077e-32,0.6975957565267104,0.86,0.488,8.107295723060386e-28
BDP1,2.2715083034616012e-32,-34.16756684219725,1,1,8.301454245830768e-28
ERCC1,2.292175758021883e-32,1.4980993668468932,1,0.989,8.376985525266773e-28
CA3-AS1,2.3135670438964627e-32,1.5152596389770583,0.345,0.131,8.455162118624013e-28
AC015849.3,2.3846937382486497e-32,-1.2256092586606644,0.984,0.948,8.715101735803516e-28
GBP3,2.4182695605471905e-32,0.5728501658204821,0.88,0.621,8.837807935975762e-28
SAMD14,2.4267445000596679e-32,-1.6455491420140573,0.136,0.413,8.868780449918062e-28
OTUD5,2.5117233860642915e-32,-0.7261341630838076,1,1,9.17934428671056e-28
GYPE,2.5224853669604826e-32,-3.235813606311896,0.027,0.285,9.21867502209378e-28
SDHC,2.5335417423744543e-32,-1.2236339792470783,1,1,9.259081651681681e-28
LINC01591,2.5635798642520937e-32,-2.873985860954048,0.107,0.358,9.3688589718957e-28
AC138932.5,2.582348150720441e-32,0.6081795210590784,0.35,0.123,9.437449551622923e-28
STRADB,2.722999824543464e-32,-0.8807221631467983,0.998,0.964,9.951475158776545e-28
ZSCAN29,2.894327650920831e-32,0.46925700036913787,0.976,0.767,1.057760983305527e-27
SLCO6A1,2.9022042250912085e-32,-1.699906407307521,0.408,0.727,1.060639556101833e-27
ADGRE2,2.9039626925110707e-32,-1.0650875348684816,0.597,0.288,1.0612822056050959e-27
GAS8,2.9224498633470786e-32,0.47306434272063136,0.913,0.555,1.0680385270588233e-27
MIR924HG,2.923102265887505e-32,-3.2442392404994287,1,0.999,1.0682769540912476e-27
ETV4,2.933860867089869e-32,0.5150939498599021,0.864,0.599,1.0722087924866636e-27
FRRS1,3.0587565796623187e-32,-1.07286825959812,1,0.985,1.117853179603391e-27
AGMO,3.0952837291726507e-32,-1.748473768982354,0.29,0.575,1.1312023916634369e-27
LINC02308,3.1037494763202186e-32,-2.2151069305609257,0,0.246,1.1342962836159872e-27
KCNC1,3.269431242285361e-32,1.1931094456971314,0.474,0.216,1.194846341805608e-27
COQ8A,3.281890260079999e-32,-0.6358290438531449,0.996,0.931,1.1993996144488365e-27
AC005329.2,3.282358299519381e-32,-3.6144000278151456,0.109,0.355,1.199570664142353e-27
ZSWIM7,3.2863899253583525e-32,-1.0454794258752675,0.998,1,1.2010440621214636e-27
LINC01937,3.3375500721672005e-32,0.29866205369012544,0.786,0.447,1.2197410493742252e-27
AL117329.1,3.4079456678575366e-32,-48.409149823072525,0.984,0.969,1.2454678237752153e-27
AC092720.1,3.476078180790741e-32,2.3716560046680106,0.2,0.057,1.2703675319517841e-27
XKR9,3.4807536047372737e-32,0.7393159386135055,0.655,0.342,1.272076212387284e-27
KLRD1,3.498119716884907e-32,-1.3081540626673795,1,0.993,1.2784228317327581e-27
ZNF135,3.610272106857555e-32,-1.1169118396996058,0.347,0.617,1.319410044172162e-27
PGRMC1,3.681746421905153e-32,1.424900429839469,1,1,1.3455310473494572e-27
TOR1AIP1,3.6829014869063427e-32,-0.5531539238098743,1,1,1.345953177404792e-27
UBE2U,3.7168442447976226e-32,1.789348033349345,0.399,0.18,1.3583578977037391e-27
E2F7,3.757307247347425e-32,-1.1813510248405619,0.421,0.687,1.37314550661559e-27
GALE,3.860263862002853e-32,0.6719416843963613,1,0.994,1.4107720310075626e-27
MAP1A,3.932533025577015e-32,-1.4675097582946868,0.352,0.6,1.4371835195273758e-27
FAM50A,3.99701444842603e-32,0.3699197427166825,1,1,1.4607489003217768e-27
AC005921.2,4.0287156860034366e-32,0.7702551071468369,0.494,0.21,1.472334434606816e-27
AL022344.1,4.076053509772445e-32,1.7144914083801455,0.263,0.094,1.4896345156814377e-27
NCF1,4.14531248030329e-32,0.4092804338749998,0.813,0.541,1.5149458990516404e-27
HOXA9,4.3681658418041785e-32,-2.734809921302027,0.18,0.466,1.596389888545755e-27
MUC4,4.3990613121755343e-32,0.3120436559408093,0.708,0.364,1.6076809471476708e-27
AC156455.1,4.488780344102464e-32,-1.4169947612739526,0.394,0.627,1.6404696645556865e-27
NECTIN1,4.72073143882564e-32,-0.9645766606785084,0.682,0.803,1.7252385116332185e-27
TRMT112,4.730874793268412e-32,-2.236304733250597,1,1,1.728945501947874e-27
FAM153A,4.738092574390079e-32,1.5052588508742932,0.356,0.141,1.7315833122365983e-27
C2orf72,4.9281311046573766e-32,2.216040945071388,0.733,0.754,1.801034793508085e-27
AL358472.3,4.95701951219749e-32,1.0147979668700415,0.298,0.102,1.8115923509276947e-27
ENDOV,4.99834997855412e-32,-0.8371560261796525,0.902,0.875,1.8266969831623888e-27
RLIM,5.107987625828645e-32,0.5229343397050094,1,1,1.866765157735337e-27
AC145207.1,5.274608378583665e-32,1.1996141065656962,0.238,0.074,1.927658378037186e-27
SUCLA2,5.343411249002615e-32,-0.5869424587849053,1,1,1.9528030750604956e-27
DSC1,5.437100658078567e-32,-3.1885773394699237,0.122,0.371,1.987042806501393e-27
EHBP1,5.471117812555667e-32,0.5266227900909941,1,0.999,1.999474715776594e-27
AC093019.2,5.601459668355987e-32,0.36609842842263074,0.967,0.584,2.0471094503973788e-27
OSGEPL1,5.697398050196481e-32,0.6127163836274558,0.904,0.61,2.082171091424806e-27
AP000688.2,5.906873728504025e-32,2.4222761548066423,0.171,0.041,2.158726072819081e-27
MAN1A2,5.926195500796389e-32,-41.26978811396881,1,1,2.165787407721048e-27
AL035078.1,6.044175328184069e-32,-3.813125308801575,0.04,0.291,2.2089043154381496e-27
GLRX5,6.056993339666119e-32,0.5763910374030584,0.993,0.991,2.2135887859143798e-27
AC007566.1,6.208779927215601e-32,0.5127716441586845,0.875,0.565,2.2690607122002133e-27
NOTCH2,6.284686222364196e-32,-0.4785499864189582,0.989,0.947,2.2968014268252192e-27
USP2,6.389558662191835e-32,0.7539318850551395,0.935,0.64,2.335128108684628e-27
TBC1D22A,6.486372500422136e-32,1.1126480558678686,1,1,2.3705096940042737e-27
SLC38A4,6.627463991314253e-32,0.46038929955847685,0.869,0.494,2.422072990265707e-27
AC012213.3,6.797522882834162e-32,1.1626096471614114,0.403,0.166,2.484222712760573e-27
C1orf116,6.975213103398211e-32,-1.7875907304940588,0.029,0.29,2.5491613807679104e-27
SASS6,7.246436924647561e-32,-0.9540074411933355,0.991,0.99,2.6482828384816976e-27
CSTF2,7.297415691472413e-32,-1.9063353037152808,0.624,0.725,2.6669135386055084e-27
GNGT1,7.30688313895837e-32,-2.267566352982805,0.893,0.951,2.670373511963726e-27
WDR4,7.367661633517973e-32,-1.1940900315820475,0.996,0.994,2.692585620585478e-27
GLOD5,7.497404765086938e-32,-4.768555931678559,0.042,0.295,2.7400015454486724e-27
AC002460.2,7.735120342982416e-32,0.5002260948292467,0.851,0.529,2.8268770805463536e-27
GGPS1,7.822063325857326e-32,-0.786388803936926,0.944,0.95,2.8586512630678184e-27
TRAM1,7.881552145880963e-32,0.30123252006130485,1,1,2.8803920472336566e-27
AL008730.1,7.963533701956302e-32,0.9399360940429471,0.412,0.178,2.91035302671695e-27
ACVRL1,8.317544319268094e-32,0.9206522958787507,0.864,0.803,3.0397297469197177e-27
RAD51AP1,8.362439828992914e-32,-1.6541007701121444,0.94,0.844,3.0561372599037504e-27
AC087500.1,8.391142719986021e-32,-1.0962818430360097,0.882,0.877,3.0666270184460913e-27
DMBX1,8.465874889664964e-32,-2.838871471914187,0.024,0.273,3.0939386371769576e-27
AC015921.1,8.536870901313931e-32,-3.6989809066272965,0.02,0.267,3.1198848395941893e-27
CASTOR1,8.665641491789713e-32,0.5646176953801452,0.947,0.93,3.1669453395894686e-27
AARSD1,8.752564471076747e-32,-0.47956044083819105,0.98,0.959,3.198712211599708e-27
SEZ6L2,8.830643334276807e-32,-0.8629115527608118,0.55,0.724,3.227246912944802e-27
AL353803.2,9.361107767726152e-32,1.7156360753915498,0.216,0.064,3.4211104447932e-27
PAIP2,9.361845952494946e-32,-0.7301776927944299,1,1,3.421380221798803e-27
AP005262.2,9.523428725222391e-32,1.0480769766581117,1,0.992,3.480432261919775e-27
DAB2,9.586165185818272e-32,-2.8580516751364247,1,0.996,3.5033599288091454e-27
AC010168.2,9.66851699272325e-32,0.7074001271109447,0.886,0.62,3.533456220160639e-27
ECRG4,9.758718250289913e-32,-2.4316513402391404,0.697,0.757,3.5664211717509516e-27
BICC1,9.886892715767053e-32,-1.330227846181699,0.815,0.912,3.613263811904227e-27
ALG1L2,9.889588407919622e-32,0.2925519081883694,0.931,0.489,3.614248979558305e-27
PORCN,9.926569736614837e-32,0.671154018653592,0.552,0.257,3.627764175943258e-27
LINC00421,1.0000125235179725e-31,2.85871624329806,0.136,0.029,3.654645768448782e-27
PDE6D,1.0150919862697019e-31,-0.8867771101764002,1,0.984,3.7097551730212526e-27
PAEP,1.0181357889529944e-31,-503.41234114326073,0.764,0.786,3.7208790543076136e-27
SLC16A13,1.019997826353701e-31,-2.5320705266656773,0.229,0.474,3.727684056192236e-27
AL353660.1,1.0208833788210037e-31,-3.3323860386545503,0,0.242,3.73092039623924e-27
LINC02253,1.0404646373880644e-31,-1.1028885503011931,0.45,0.721,3.8024820637984205e-27
VSIG10,1.054455509964723e-31,0.6424128649442018,0.895,0.942,3.8536131067170764e-27
IRX3,1.0630698930446394e-31,-4.140304781887034,0.076,0.33,3.8850952311209394e-27
ANKH,1.0652837841202386e-31,-13.886292278805538,0.998,0.977,3.893186117445824e-27
MYCNOS,1.0669485536267752e-31,0.9634560284398559,0.753,0.629,3.8992701840844125e-27
NUDT1,1.0735764580686862e-31,-1.547551884978848,0.998,0.981,3.923492523657821e-27
LINC01511,1.1005996289280222e-31,-3.1741287787219754,0.042,0.292,4.02225140388035e-27
COL6A1,1.1185805371569852e-31,-5.620433787176115,1,0.987,4.087964431093918e-27
AC116407.1,1.1200764819660576e-31,0.6311222400175831,0.327,0.113,4.093431510993154e-27
ABCF3,1.1208586607467522e-31,-1.1136329253038872,0.993,0.981,4.096290061565081e-27
NME7,1.1389504708533132e-31,0.3539290237732089,0.993,0.747,4.1624083907805184e-27
SPRTN,1.1407978698069507e-31,-1.2755871045375575,0.964,0.972,4.169159894996482e-27
B4GALT3,1.1588180203852766e-31,-1.1506494875658975,0.955,0.94,4.235016337300032e-27
RASSF3,1.2167622290983752e-31,-0.282158247889744,1,1,4.446779242462922e-27
LINC02447,1.2468332327426702e-31,1.1223432998864418,0.439,0.188,4.556676732381362e-27
DPM3,1.2551980940953762e-31,-1.6013968826543696,1,1,4.587246954680962e-27
NEK2,1.261859412852308e-31,-2.323473180589872,0.739,0.721,4.611591410210045e-27
RSPH6A,1.287452298301455e-31,-2.508849274725936,0.171,0.416,4.7051231693724975e-27
AL021707.2,1.291446315708842e-31,0.7878209897701014,0.428,0.175,4.719719705389535e-27
PIGT,1.3674282323276619e-31,0.45520555263179086,1,0.995,4.997403217864673e-27
MEI1,1.3988123004785758e-31,-1.0887307844026575,0.428,0.659,5.112099433329003e-27
KLF8,1.3999335786558093e-31,0.831670835993574,0.862,0.857,5.116197256555521e-27
PARVB,1.4333971398313472e-31,-0.251022051172173,0.559,0.862,5.2384931872276416e-27
ARHGEF7,1.462583873064452e-31,-8.982183900365992,1,1,5.345159022501346e-27
MRPL52,1.4694143896982471e-31,-1.6785547268408927,1,1,5.370121828591214e-27
BRSK1,1.4940818176257115e-31,-2.0449929539141056,0.258,0.479,5.460271410694925e-27
NOL9,1.495195985721282e-31,-0.7136406441703149,1,1,5.4643432494169974e-27
SP2,1.6038920912179517e-31,-1.2753412350779985,0.902,0.834,5.861584036565126e-27
ELMO3,1.625357769072943e-31,0.5199755083541433,0.751,0.508,5.940032502853978e-27
CD7,1.63545410488438e-31,-0.33910555161631173,0.755,0.356,5.976930571710455e-27
VRK2,1.6442119375285005e-31,0.3988775999106602,1,1,6.0089369468916575e-27
RABL2B,1.6659322921350638e-31,-1.0534372231927116,0.967,0.903,6.088316154836804e-27
AC104695.4,1.6967135041379998e-31,0.6381733494513706,0.989,0.552,6.200809172222734e-27
PARVA,1.725446588595559e-31,0.4023107923887923,0.993,0.992,6.30581710268133e-27
GPR22,1.7327126245070182e-31,-0.3847061312471993,0.345,0.561,6.332371557523349e-27
SHCBP1,1.7705536167998898e-31,-0.7848961695853771,0.846,0.95,6.470665247956878e-27
KIAA0355,1.782349819131579e-31,-0.7208679022914067,1,1,6.513775648998269e-27
AL583722.1,1.791496396817512e-31,2.037456956262612,0.196,0.054,6.54720273180928e-27
TMEM120A,1.8018394162841552e-31,-1.2852986248950715,0.971,0.951,6.585002330752073e-27
COL5A3,1.8046305242799165e-31,-8.646781357810978,0.403,0.666,6.595202714033383e-27
ZNF219,1.8174151862448994e-31,-1.4332852615292948,0.664,0.759,6.64192553965061e-27
TMEM45B,1.8478070037854155e-31,-2.604855878877566,0.212,0.445,6.75299547603418e-27
PLCG1,1.927954937973686e-31,-1.1756136939321518,0.998,0.923,7.045904116318633e-27
GSTA3,1.9716275018146798e-31,-2.7455770690449164,0.976,0.979,7.2055098681319285e-27
TBC1D12,1.9841987450177413e-31,0.33641786729935486,1,1,7.251452733541838e-27
AP001020.1,1.9894852577646493e-31,1.7749584505683007,0.294,0.104,7.270772823026687e-27
AC239727.1,2.002723860148347e-31,-1.8841973515142536,0.728,0.788,7.31915461929815e-27
SLC35F5,2.010196105534596e-31,0.6031960907971141,1,1,7.346462687286734e-27
C17orf99,2.0469905039306165e-31,-2.0978880248577356,0.272,0.541,7.480931495664831e-27
AC005358.2,2.049733780007263e-31,1.0656128665177924,0.261,0.087,7.490957072414544e-27
ALG11,2.0615242931655125e-31,0.3397229768309562,0.996,0.903,7.534046681802682e-27
ACER2,2.0704807591688568e-31,3.5116437005436607,0.993,0.991,7.566778982458503e-27
ATMIN,2.080496946843317e-31,0.6122014105520689,1,0.993,7.603384141933587e-27
PDCD7,2.0869989529100395e-31,-0.7705122840022771,1,1,7.62714637330503e-27
MAST4-IT1,2.1222224164511536e-31,2.0666869279276785,0.363,0.153,7.755874043162385e-27
CALHM2,2.1816471321879314e-31,0.44394363961871797,0.835,0.623,7.973047609294014e-27
GNRH1,2.1882172806543345e-31,0.3672151928771017,0.797,0.449,7.997058873879331e-27
ZKSCAN2,2.1897412544702817e-31,-0.6937956706114838,0.9,0.902,8.002628388587092e-27
AL049775.2,2.2092964690600234e-31,2.0014943040352815,0.267,0.095,8.074094875826762e-27
SLC35E2A,2.2094598641267723e-31,-0.6628596414565222,0.878,0.888,8.074692019437702e-27
GALNT16,2.2325664459494486e-31,-1.6268794925113559,0.2,0.478,8.159137333366854e-27
SH3BGRL2,2.2358348071681487e-31,-1.6429664622014406,0.996,0.985,8.171081886276716e-27
AL136038.5,2.2384893420348776e-31,-1.3631350838954095,0.871,0.838,8.180783149400664e-27
ZNF747,2.2798599323767213e-31,0.5663825673658609,0.646,0.347,8.331976108863965e-27
LYPLA2,2.301598832597307e-31,-0.5991820287713276,0.962,0.979,8.411423093610119e-27
Z93241.1,2.310462609484805e-31,0.339670125072864,0.871,0.538,8.443816652623168e-27
AL732509.1,2.3969653449552425e-31,1.4416401280491127,0.955,0.762,8.759949549673429e-27
AC004865.2,2.411039491339615e-31,0.2606973644567585,0.388,0.152,8.811384925049757e-27
CACUL1,2.441015398503582e-31,-1.0561776240102045,1,1,8.920934875371192e-27
TCTEX1D1,2.5027426950051794e-31,-1.568953014741406,0.408,0.172,9.146523453165929e-27
ATG2A,2.5122858652796915e-31,-1.0483877087571345,1,1,9.18139992325116e-27
ELL2,2.604083994112706e-31,3.2290470015619412,1,1,9.516885364884295e-27
BBS2,2.650282842924452e-31,-0.7545204925945157,0.993,0.916,9.685723677751702e-27
HIVEP3,2.6798845323546666e-31,0.7558098252493766,0.984,0.951,9.793906011943364e-27
ARSD,2.686948223506001e-31,0.2687943175867451,1,0.922,9.81972097762503e-27
CASS4,2.6978127539857273e-31,-1.705827448653423,0.568,0.661,9.859426490716239e-27
MPP1,2.6983757482926814e-31,0.6513797444045746,0.996,0.998,9.861484009710434e-27
SMIM5,2.7201214952840827e-31,0.7233797649473628,0.713,0.469,9.940956016665208e-27
PRPS2,2.721316513432719e-31,-0.4028007986335975,0.69,0.743,9.945323329991216e-27
HEPACAM,2.7247315716999055e-31,1.3760119938069932,0.272,0.094,9.957804001934474e-27
SOX12,2.7411301619346608e-31,-1.2735629414817806,0.292,0.576,1.0017734289806411e-26
HDGFL3,2.7457871862034587e-31,-1.4286520529145978,0.599,0.767,1.003475385069916e-26
ACOT7,2.8235901105910257e-31,0.463039482117628,1,0.983,1.0319092418165963e-26
CHCHD2,2.8874147124145444e-31,-1.9798795250454706,1,1,1.0552345807990194e-26
ZNF33A,2.8999369144803684e-31,0.31468499176771064,1,1,1.0598109447659955e-26
LINC02773,2.9196980789814304e-31,1.560634333976048,0.29,0.102,1.0670328599445536e-26
AC011246.1,2.93547360985525e-31,-0.4792151932884452,0.508,0.751,1.0727981854576996e-26
NFATC3,3.08768512813842e-31,-0.8320571475442352,1,1,1.128425406929467e-26
ZCCHC24,3.126304105329794e-31,-1.4233439501367176,0.619,0.81,1.1425390983338266e-26
DNAJB6,3.208254790645743e-31,-0.7211448332340176,1,1,1.1724887957893931e-26
GEMIN7,3.5250850357772497e-31,-0.9639920415604362,0.911,0.894,1.2882775771751536e-26
NUDT15,3.6719902042776637e-31,-1.1577970884870457,0.982,0.977,1.341965540055315e-26
EIF3J,3.682417960020033e-31,-2.1014841502847394,1,1,1.3457764676689213e-26
PCNX4,3.6920887680245783e-31,-0.4024958005213479,1,1,1.3493107611622623e-26
PHYH,3.831093656781291e-31,0.6376085882284093,1,0.989,1.4001114878072906e-26
AC138305.1,3.832724993629145e-31,-1.3983922086796963,0.354,0.63,1.4007076761717072e-26
PCED1B,3.8960241466941755e-31,0.6493908332912031,1,0.93,1.4238409846508535e-26
AC105206.2,3.9149538117256965e-31,-2.894666941974771,0.18,0.411,1.430759020033273e-26
TYMP,3.96233644245596e-31,-1.252098343221359,1,0.999,1.448075476259955e-26
AC092953.2,3.963352460162e-31,2.60815730684157,0.192,0.055,1.4484467900908045e-26
MRPL40,3.975203146953575e-31,-0.781027633361568,0.984,0.983,1.4527777420856536e-26
GYPA,3.978784147525261e-31,-3.649498804993504,0,0.238,1.454086454554582e-26
OBI1-AS1,3.998232612001509e-31,0.581000473950656,0.837,0.667,1.4611940903820716e-26
HDAC10,4.106274328700886e-31,0.2579910867495636,0.929,0.666,1.5006790161670257e-26
VSTM5,4.140035766956088e-31,-2.9514964827188956,0.265,0.486,1.5130174713917718e-26
AL391839.1,4.279311256232563e-31,-2.472487634660677,0.276,0.517,1.5639170917027527e-26
FRK,4.497075820809656e-31,-1.1097871160668737,0.947,0.899,1.643501329473097e-26
NSMCE3,4.568977044179894e-31,-1.2494418375398983,0.996,0.87,1.669778350565984e-26
TTC37,4.6097546920582536e-31,0.7169488422691386,1,1,1.6846809497596093e-26
AC010463.3,4.636788859237279e-31,1.1346300421100741,0.145,0.032,1.6945608564968558e-26
TBXAS1,4.814703934122771e-31,-0.355277729591871,0.748,0.823,1.759581699764508e-26
ALAS1,4.853814908840018e-31,-1.0462589746784265,1,1,1.773875196584673e-26
AC019131.1,4.918736729158861e-31,0.5815391661612068,0.514,0.26,1.797601525038397e-26
MAPT-AS1,4.982237766191966e-31,0.8224892016501517,0.305,0.114,1.8208086140325158e-26
ATP11A-AS1,5.045189867345835e-31,-1.4728907923806513,0.437,0.184,1.843815088920209e-26
AKIRIN2,5.065275733549254e-31,-0.5915864316435371,1,0.999,1.8511556695829103e-26
EPS8L2,5.177478954553029e-31,1.1264817213004166,0.976,0.945,1.89216145873095e-26
GPR137,5.185957196173453e-31,-0.4439611265144745,0.993,0.986,1.8952599169135502e-26
ABLIM3,5.201471279713245e-31,-3.0732234299228667,0.575,0.292,1.9009296938840025e-26
RAC1,5.32260708648803e-31,1.4435790430873627,1,1,1.9451999858279154e-26
AC107204.1,5.363919505065886e-31,0.9084506536926336,0.539,0.259,1.9602980223213787e-26
ADAM15,5.585502856761836e-31,0.7442592436600008,0.969,0.99,2.0412778740321804e-26
WFDC1,5.701310183061112e-31,-2.894329248104903,0.918,0.894,2.0836008195015142e-26
AL035252.3,5.733120544416358e-31,0.4527252983608907,0.474,0.207,2.0952262341624021e-26
TOP1,5.757869336191817e-31,-9.130736846910622,1,1,2.1042709276046613e-26
FIBCD1,5.8294446546667955e-31,0.44146339370516063,0.212,0.474,2.1304288434945272e-26
SPTBN5,5.9728586895227644e-31,1.207933135856571,0.428,0.199,2.1828409366729895e-26
ADGRL4,6.0591709307625094e-31,-6.558356000810003,0.281,0.495,2.2143846083564666e-26
DLG2,6.064072659703526e-31,-1.7967064854757666,1,1,2.2161759942152506e-26
CES5A,6.195100831516392e-31,0.9552972263861799,0.252,0.08,2.2640615498859805e-26
COX6B1,6.476361299889322e-31,-1.9218266558629478,1,1,2.3668510006575517e-26
AC092718.5,6.542815106572831e-31,-2.704931889038182,0.06,0.309,2.3911372088481068e-26
FLVCR1-DT,6.5656952260014515e-31,-2.7523563382706278,0.561,0.715,2.3994989772944906e-26
AC012066.2,6.575157348809427e-31,1.439893719245818,0.41,0.188,2.4029570046958932e-26
SPATA1,6.579794436902755e-31,0.4333225562311158,0.9,0.536,2.404651674910481e-26
PHF5A,6.7243833657679e-31,-0.5047142348017171,0.991,0.985,2.4574931448535368e-26
EPHA3,6.913380978041587e-31,-2.5692468351712403,0.668,0.765,2.5265642122350783e-26
RABEPK,7.178052218069942e-31,-0.7311198920031843,0.984,0.956,2.623290963615841e-26
HMBS,7.267066188106625e-31,-1.5174483548644737,0.971,0.967,2.655822009105447e-26
HBE1,7.2733826596506005e-31,-16.125534270682518,0.002,0.239,2.658130426795909e-26
ARHGDIG,7.305337659805812e-31,-1.6610403195673515,0.223,0.507,2.669808701152632e-26
KDM6B,7.4362901308266715e-31,2.880463894578625,1,1,2.717666591211915e-26
AC087280.2,7.493116007020739e-31,0.8883383920672809,0.722,0.498,2.738434175925799e-26
LINC01748,7.55570488912099e-31,-2.157560827141319,0.347,0.569,2.761307908778157e-26
ZNF837,7.645674097370009e-31,-2.86116532182185,0.332,0.524,2.794188055624843e-26
MRGBP,7.941824620852617e-31,-1.195106669726357,0.991,0.918,2.9024192259367975e-26
EFCAB10,8.175333377765837e-31,0.4782180989759981,0.884,0.536,2.987757336238303e-26
PCDH10,8.224518379882686e-31,-3.778283830716738,0.755,0.775,3.0057324871119264e-26
RNFT2,8.255166336779898e-31,-1.1618861624470083,0.949,0.972,3.0169330894395817e-26
SPEGNB,8.473117303991112e-31,0.9092545021221659,0.303,0.106,3.096585449916592e-26
ZNF341,8.477138612051869e-31,-1.8136838632911103,0.915,0.87,3.098055077160476e-26
RNFT1-DT,8.691862657194275e-31,0.7747252978415027,0.773,0.445,3.1765281266982197e-26
SRXN1,8.751771820896947e-31,0.3625645488798632,0.927,0.552,3.198422529664998e-26
PSMD4,8.770817532409574e-31,-0.8457801340969923,1,1,3.205382975394403e-26
AL158195.1,8.95296706151531e-31,1.6031157371536926,0.35,0.141,3.2719513423013856e-26
LINC01558,9.041153481928774e-31,0.6156483953252199,0.314,0.12,3.30417995150569e-26
AL049637.1,9.07919200971325e-31,1.3895909830220603,0.443,0.196,3.318081511869804e-26
TMEM185B,9.169221913385275e-31,0.34012903341138045,0.989,0.617,3.3509838404657824e-26
UTY,9.18636653328158e-31,-0.9198075130282153,1,0.998,3.357249513253086e-26
SCAP,9.189184990497054e-31,-3.8548064080258286,0.998,1,3.358279546627053e-26
LINC00672,9.378801997205962e-31,-1.0788071236726244,0.722,0.771,3.427576977898891e-26
KDM4A-AS1,9.42382423499194e-31,-1.5242164479211961,0.906,0.873,3.4440308049201546e-26
AC007493.1,9.70916878595697e-31,0.4738630496683327,0.998,0.672,3.548312824515834e-26
LINC00968,9.799932066824075e-31,-1.74359415313329,0.16,0.438,3.5814831731415265e-26
DNAJC9,9.896507831697016e-31,-5.10304194342094,1,0.999,3.616777752171991e-26
SPTA1,9.973925387933638e-31,-21.481554225021046,0.053,0.3,3.645070772274227e-26
NHLRC3,1.0200681699059194e-30,-0.657116692217488,0.996,0.99,3.727941133738173e-26
RANBP2,1.0384029309996636e-30,-6.063795265478479,1,1,3.7949473516313706e-26
INKA2-AS1,1.047631543099296e-30,-0.8063144819414569,0.488,0.209,3.828674237410687e-26
TRABD2A,1.0572978908646348e-30,0.761127601030585,0.777,0.68,3.864000871953894e-26
IQCG,1.0732297092398135e-30,-1.0937319424150354,0.996,0.971,3.9222252953878226e-26
FGD6,1.1005487503110028e-30,-2.2971575944091946,0.987,0.991,4.0220654628865905e-26
EXOC7,1.1327246524737166e-30,-0.8767964185170576,1,0.999,4.139655514930445e-26
EGFL7,1.1579433025730326e-30,-32.55221906550092,0.519,0.801,4.231819593583405e-26
AC133550.2,1.1744872266465898e-30,0.4836852132786955,0.906,0.478,4.292281018502627e-26
NCKAP5-AS2,1.204698647619321e-30,0.9579589055038227,0.468,0.223,4.4026916775895704e-26
MRPS23,1.2889516858661218e-30,-0.6402717433473311,0.993,0.992,4.7106028311663285e-26
AL606834.1,1.3066933909166174e-30,1.0306736823853058,0.572,0.289,4.77544166644387e-26
AP001007.2,1.3903536824402756e-30,-3.3104133449548403,0.002,0.238,5.0811865678462315e-26
GATA2,1.4019800450323137e-30,0.8751748211022189,0.889,0.875,5.1236762725750935e-26
CLEC2B,1.412613375398799e-30,-2.4621282884939033,0.492,0.728,5.162536841732451e-26
PLEK2,1.4169049651449783e-30,-1.5935486139583395,0.269,0.529,5.178220885618838e-26
CHURC1,1.446183810346923e-30,-0.9203289968338899,1,1,5.285223353293864e-26
DMTF1,1.464857465780052e-30,-0.5931695473479796,1,1,5.353468094439778e-26
PTPMT1,1.5115530343180712e-30,-1.3170657115434965,0.978,0.883,5.524121719218823e-26
NOL6,1.5260243795014804e-30,0.3495704868357432,0.927,0.576,5.577008697326111e-26
EHD4-AS1,1.5669503475560092e-30,1.0685363925345985,0.423,0.19,5.726576740178191e-26
RPA1,1.579619833510105e-30,-1.0972983761552997,1,1,5.77287864354603e-26
UQCRC2,1.634556794093085e-30,-0.5974385115441119,1,1,5.973651259692589e-26
MMP23B,1.6654853902302377e-30,-0.9315384887091058,0.735,0.799,6.086682907135427e-26
ZPLD1,1.6763467350231637e-30,-0.8862414904038616,0.612,0.311,6.126376777815654e-26
ECM1,1.6782464044836825e-30,-0.7684299028062731,0.84,0.882,6.133319309826066e-26
CST6,1.6943228073563937e-30,3.442802478004422,0.811,0.735,6.192072131764676e-26
PROCR,1.7081671957239007e-30,0.8474406060237424,0.833,0.888,6.242667833492567e-26
LPGAT1,1.763178802929503e-30,-0.9674920217300487,0.878,0.928,6.443713253186161e-26
RPAP2,1.7732911985645065e-30,-0.46599554315779446,1,1,6.480670014273846e-26
DDX11-AS1,1.7733700294516892e-30,0.9536041430025994,0.512,0.248,6.480958109634144e-26
LINC002481,1.7953116155001384e-30,-2.943993899896941,0.116,0.352,6.561145830006806e-26
