"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.88636640191421e-93,1.34691702480237,0.566,0.244,6.89391465243566e-89,"N8","AC009271.2"
2.07043993052249e-93,2.47583704324745,0.274,0.066,7.56662977008748e-89,"N8","MYOD1"
2.11450105215329e-93,1.29942608148333,0.644,0.328,7.72765554519941e-89,"N8","FSBP"
2.19269970019971e-93,1.74888787316165,0.729,0.439,8.01344032434987e-89,"N8","KAZALD1"
2.26540627831466e-93,1.7528134120293,0.813,0.748,8.27915378472876e-89,"N8","FBLN5"
2.38204877549063e-93,3.7613440721023,0.994,0.983,8.70543545490805e-89,"N8","DGKH"
2.39360663904346e-93,0.603287052425119,0.971,0.903,8.74767482304823e-89,"N8","CCDC85B"
2.4274812747939e-93,1.90208805488809,0.511,0.224,8.87147306686178e-89,"N8","LINC01271"
2.62089912799621e-93,0.339045484434517,0.324,0.092,9.57833795317496e-89,"N8","AC006033.2"
2.86309430179407e-93,1.24917739764367,0.822,0.531,1.04634644353366e-88,"N8","RFXAP"
2.86879264616355e-93,0.797045793203479,0.899,0.631,1.04842896046693e-88,"N8","SLC9A3R2"
2.88526253508784e-93,0.826609403335575,0.942,0.842,1.0544480460732e-88,"N8","LINC01184"
2.90903597221361e-93,1.27987190074971,0.632,0.334,1.06313628640518e-88,"N8","PRKG1-AS1"
3.0657395765237e-93,0.912173179124936,0.963,0.933,1.12040518563635e-88,"N8","GOLIM4"
3.10133094691266e-93,1.83054907474452,0.87,0.929,1.1334124078587e-88,"N8","PDLIM7"
3.15819242264532e-93,0.738851541823244,1,1,1.15419300277996e-88,"N8","ATXN10"
3.15996956521437e-93,1.57951948642201,0.52,0.218,1.15484247730324e-88,"N8","ITIH4"
3.2759859212564e-93,0.695480847320452,0.872,0.663,1.19724181478236e-88,"N8","MICU3"
4.1857563308232e-93,2.036296601626,0.644,0.339,1.52972650866265e-88,"N8","TNFAIP8L3"
4.19566597809433e-93,0.777516219127906,0.993,0.957,1.53334808835435e-88,"N8","ZNF302"
4.23743767166551e-93,0.276316434369136,0.932,0.702,1.54861397148688e-88,"N8","P2RY1"
4.25524267952943e-93,1.10695784353223,0.749,0.423,1.55512098966083e-88,"N8","ZNF229"
4.4580775303418e-93,1.1190513879946,0.757,0.444,1.62924901423871e-88,"N8","PPM1M"
4.91698961957854e-93,1.85302095897356,0.606,0.345,1.79696302637117e-88,"N8","ADAMTSL5"
6.15305524164358e-93,2.71123194257549,0.79,0.504,2.24869556861106e-88,"N8","LINC02256"
6.63377148525152e-93,1.41846085280147,0.491,0.191,2.42437812700002e-88,"N8","CPA1"
6.92701984528223e-93,1.10286537626122,1,1,2.53154867265684e-88,"N8","CRY2"
7.13468746055454e-93,1.7304084539901,1,1,2.60744287933426e-88,"N8","TTC3"
7.70622479417739e-93,1.1744676622833,0.599,0.272,2.81631691328007e-88,"N8","TSPYL5"
8.81567703869956e-93,0.685004365658685,0.718,0.438,3.22177733056314e-88,"N8","TMEM176B"
8.93427136807783e-93,1.00428718001229,0.533,0.239,3.26511881417772e-88,"N8","LINC00899"
9.01880253406401e-93,1.89520135485629,1,1,3.29601157409903e-88,"N8","GALNT1"
1.15519343606348e-92,1.11885337067264,0.832,0.534,4.22176993143761e-88,"N8","TBC1D24"
1.28700112993108e-92,0.593896585282025,0.706,0.411,4.70347432944613e-88,"N8","HLA-F"
1.3719717538307e-92,0.679690101437388,1,1,5.01400797154969e-88,"N8","TNRC6A"
1.52905839963771e-92,1.78171221831667,0.587,0.297,5.58809682731596e-88,"N8","AC007336.1"
1.58535907420466e-92,1.92235542874658,0.295,0.076,5.79385327258834e-88,"N8","AC008574.1"
1.66337168575037e-92,1.72827796558637,0.999,1,6.07895816274329e-88,"N8","RALGPS2"
1.73113327695739e-92,1.15020325519501,0.63,0.304,6.32659967396849e-88,"N8","ZBED3"
1.80739132851818e-92,1.58497835313705,0.657,0.376,6.60529234920255e-88,"N8","ASPA"
2.01628538656594e-92,0.925615785005973,1,0.977,7.36871657374387e-88,"N8","NREP"
2.09235025086108e-92,0.503181372393239,0.95,0.768,7.6467032267969e-88,"N8","DCTD"
2.4992862225575e-92,0.921390487343588,0.871,0.683,9.13389142895864e-88,"N8","PTPDC1"
2.60912889845167e-92,1.02239313105428,0.876,0.54,9.53532247228147e-88,"N8","GDAP1"
2.78863390548262e-92,2.342418172359,0.322,0.092,1.01913414709768e-87,"N8","AP005131.1"
2.88449379116254e-92,1.2769893245669,0.95,0.846,1.05416710091826e-87,"N8","BMP5"
3.0910643997126e-92,2.56583695411531,0.823,0.799,1.12966039551897e-87,"N8","COL16A1"
3.38704255474312e-92,0.841312391537709,0.977,0.897,1.23782857205642e-87,"N8","FADS1"
3.6942269349092e-92,1.15645549259516,0.706,0.454,1.35009217563192e-87,"N8","LYPD6"
3.82788299201588e-92,1.60331526690886,0.692,0.481,1.39893811826212e-87,"N8","SGCD"
4.33636012462376e-92,1.30396810657102,0.669,0.359,1.584766171145e-87,"N8","ATP2A3"
5.33981412090119e-92,1.75697899150805,0.523,0.24,1.95148846862455e-87,"N8","Z98884.1"
5.97788835133747e-92,1.29065651559868,0.724,0.428,2.18467907687979e-87,"N8","DNMBP-AS1"
6.20356022632066e-92,1.17352436974899,0.711,0.452,2.26715312031115e-87,"N8","FGF2"
6.21184159595246e-92,1.51632444614579,0.495,0.199,2.27017962965679e-87,"N8","AP005436.2"
6.23782923394608e-92,0.592431063566816,1,1,2.27967707183794e-87,"N8","MPP5"
6.25076769546649e-92,0.491629410007197,0.993,0.972,2.28440556198518e-87,"N8","OSBPL1A"
8.42619002389174e-92,0.28624261118771,1,0.999,3.07943540613148e-87,"N8","PTMS"
8.97134274143254e-92,1.04050487367274,0.826,0.553,3.27866691828394e-87,"N8","AL078459.1"
1.02960644392723e-91,0.535267513435012,1,1,3.76279970997644e-87,"N8","HIST1H1C"
1.0356289547286e-91,1.06614045939831,1,1,3.78480957795116e-87,"N8","RYK"
1.2332133402235e-91,1.05803868820846,0.869,0.703,4.50690147318082e-87,"N8","SCML1"
1.31799488377941e-91,0.70947762401843,0.996,0.995,4.81674410226022e-87,"N8","EFNA5"
1.4415912130606e-91,0.740595542361191,0.925,0.757,5.26843924725128e-87,"N8","KIAA0825"
1.75421633146383e-91,0.881259519701216,1,1,6.41095900496771e-87,"N8","MEF2D"
1.81936632719567e-91,1.31816102160921,0.994,0.985,6.64905617936929e-87,"N8","CTIF"
2.0347320206525e-91,1.0453035396032,0.981,0.924,7.43613164267664e-87,"N8","GALNT10"
2.24765192907166e-91,1.85321224368634,0.35,0.107,8.2142687399853e-87,"N8","CHRNA9"
2.31407479897879e-91,1.73886765609306,0.67,0.469,8.45701776034788e-87,"N8","NALCN"
2.55636648005301e-91,5.32086406322385,1,1,9.34249693800173e-87,"N8","SIPA1L1"
2.66616569014117e-91,0.820755341700475,0.921,0.708,9.74376913118991e-87,"N8","TK2"
2.72381617720196e-91,0.673375839077443,1,1,9.95445860120228e-87,"N8","SMC6"
2.99291513216645e-91,0.649291821714955,1,1,1.09379076420155e-86,"N8","SIPA1L2"
3.65834242315979e-91,0.571786408198835,0.987,0.921,1.33697782196798e-86,"N8","CRTC1"
3.66583544345396e-91,1.60607354237314,0.472,0.18,1.33971622116469e-86,"N8","AC023796.1"
3.9655142850232e-91,0.761181120810643,0.998,0.999,1.44923685060458e-86,"N8","ARMC9"
4.04206561436914e-91,0.677229605582514,0.814,0.447,1.47721329942734e-86,"N8","FAS"
4.1260444800605e-91,5.73220357041457,0.819,0.667,1.50790421568291e-86,"N8","MSRB3"
4.77009295830204e-91,1.03105997871726,0.963,0.883,1.74327817254107e-86,"N8","WFDC1"
4.84751982123359e-91,1.36333223581378,0.585,0.267,1.77157459386803e-86,"N8","AC091906.1"
6.05805995035154e-91,1.08406772437971,0.877,0.743,2.21397858945547e-86,"N8","NME7"
6.51264231842417e-91,0.875195350503271,0.754,0.462,2.3801102616913e-86,"N8","ECM2"
7.06011906818099e-91,1.47156294173314,0.68,0.37,2.58019111465742e-86,"N8","LINC00968"
7.56301655180306e-91,1.40822887577425,0.873,0.575,2.76398002902194e-86,"N8","ARHGAP25"
7.6473778854977e-91,1.61033335426546,0.444,0.16,2.79481072203399e-86,"N8","AL022318.5"
8.71678672832995e-91,1.59954228742212,0.998,0.999,3.18563687773546e-86,"N8","NR4A3"
8.77274439258759e-91,1.21922317877746,0.819,0.605,3.20608716571506e-86,"N8","RBPMS2"
9.05138920456039e-91,1.43481299694551,0.774,0.501,3.30792069869864e-86,"N8","AC104794.3"
1.01624717665778e-90,0.784469970087646,0.999,0.999,3.71397693181351e-86,"N8","SMAD5"
1.01669963114025e-90,1.30172033220546,0.5,0.218,3.71563047196517e-86,"N8","AL583808.1"
1.14694884138206e-90,0.760630107783269,0.908,0.857,4.19163923571487e-86,"N8","PARP11"
1.34085236565048e-90,0.716269281319293,1,1,4.90027905550626e-86,"N8","EIF4A2"
1.38529927875728e-90,0.98937571707016,0.963,0.962,5.06271474414636e-86,"N8","CXXC5"
1.38934026051254e-90,0.793542207617929,1,1,5.07748291606912e-86,"N8","APC"
1.43446627206744e-90,0.781395749574054,0.839,0.6,5.24240043789767e-86,"N8","LINC00513"
1.62413178866871e-90,2.06638646047582,0.398,0.139,5.93555203486866e-86,"N8","LINC01791"
1.64527463774349e-90,1.10382528722427,0.941,0.806,6.01282069109735e-86,"N8","LIX1L"
1.68490674901443e-90,1.72451625574485,0.272,0.066,6.15766020494815e-86,"N8","AC025280.2"
1.84889414125822e-90,0.481389481818939,1,1,6.75696852864231e-86,"N8","NAP1L1"
1.99227522824382e-90,1.20835720467168,0.717,0.406,7.28096904913987e-86,"N8","FAM216A"
2.06698031236308e-90,1.45381251869294,0.48,0.192,7.55398624956212e-86,"N8","AC002465.1"
2.17657209668876e-90,1.889212488994,0.387,0.132,7.95450038455874e-86,"N8","AC090993.1"
2.97252914316036e-90,1.11025109266233,0.791,0.548,1.08634050065939e-85,"N8","SNAI2"
3.16632598865281e-90,1.5592531260547,0.441,0.159,1.15716549581306e-85,"N8","AL353746.1"
3.17650263167453e-90,1.27448638297006,0.574,0.251,1.16088465177177e-85,"N8","AP001005.3"
3.25699487045429e-90,1.75692161800438,0.369,0.121,1.19030134535623e-85,"N8","AC006145.1"
3.33750254369148e-90,1.25778039736264,0.942,0.887,1.21972367961749e-85,"N8","TMC3-AS1"
4.1695990076992e-90,0.443428063128635,0.657,0.327,1.52382165335375e-85,"N8","HEYL"
4.71792009007112e-90,1.04979416310858,0.9,0.623,1.72421107611739e-85,"N8","PLA2G4A"
5.036188455832e-90,1.2246428669948,0.977,0.881,1.84052543306836e-85,"N8","FAM241A"
5.24584219267556e-90,0.504907039807708,1,1,1.91714548773521e-85,"N8","NR4A2"
6.34293886516127e-90,1.23188082522329,0.566,0.305,2.31809043766184e-85,"N8","CNKSR2"
9.54000055158141e-90,7.8234134762789,0.994,0.94,3.48648860158094e-85,"N8","JAM3"
9.5826092340286e-90,1.53280549069086,0.96,0.881,3.50206037066809e-85,"N8","ANPEP"
9.73806262943473e-90,1.56158855447302,0.809,0.467,3.55887236855322e-85,"N8","GK"
1.15895335561311e-89,1.25721183004292,0.653,0.346,4.23551093342366e-85,"N8","AC016910.1"
1.27723728940126e-89,0.975179221470277,0.824,0.525,4.66779139784584e-85,"N8","SLC30A4"
1.28309063722062e-89,1.34097368469284,0.502,0.205,4.68918304278649e-85,"N8","EFCAB1"
1.34683198369325e-89,1.01347944565724,0.913,0.787,4.92213216760536e-85,"N8","AC008825.1"
1.37061184440584e-89,1.42832892662718,0.76,0.474,5.00903804656559e-85,"N8","CHST15"
1.47349963040532e-89,1.25613839234744,0.997,0.99,5.38505174927928e-85,"N8","PVT1"
1.72806385691406e-89,0.84084186186338,0.659,0.352,6.31538217147813e-85,"N8","LINC01798"
1.7873224329716e-89,1.26324885734773,0.458,0.165,6.53194856353803e-85,"N8","KHDRBS2-OT"
1.92585695109856e-89,0.564533774187398,0.992,0.983,7.03823681348478e-85,"N8","SEC22C"
1.9451720889429e-89,1.12427926451541,0.683,0.404,7.10882591625072e-85,"N8","PKNOX2"
2.0748794765651e-89,0.810450789098024,0.777,0.518,7.58285453505481e-85,"N8","AC079380.1"
2.17779034271339e-89,0.93089093282393,0.852,0.699,7.95895258648034e-85,"N8","TRDMT1"
2.28194265466368e-89,1.96845160630371,0.293,0.078,8.33958762573388e-85,"N8","CDR1"
2.38915193106753e-89,0.974491318472417,0.981,0.834,8.73139464727938e-85,"N8","ZFPM1"
2.49065314912944e-89,0.886421942211271,0.884,0.731,9.10234099880845e-85,"N8","VEZF1"
2.59838382536624e-89,1.63104896731217,0.694,0.461,9.49605352818346e-85,"N8","LRRN2"
2.97437493361457e-89,0.645677158371086,0.966,0.877,1.08701506323878e-84,"N8","SVEP1"
3.24842532528902e-89,2.44916335959457,0.184,0.029,1.18716951938013e-84,"N8","AC011625.1"
3.3773279012207e-89,0.901960698565801,0.947,0.75,1.23427825478012e-84,"N8","SLC6A16"
3.58979173504862e-89,1.88585728703628,0.849,0.878,1.31192528749087e-84,"N8","PLAC1"
3.95050389139767e-89,0.805016169291703,0.834,0.501,1.44375115215019e-84,"N8","SLC9B2"
4.06848331159887e-89,1.08644959563263,1,1,1.48686791105692e-84,"N8","PHYKPL"
4.30986910469808e-89,0.602475806892742,0.623,0.278,1.57508476300296e-84,"N8","C7"
4.48884456827207e-89,1.57845917570113,0.964,0.947,1.64049313592071e-84,"N8","LINC02267"
5.87174845395571e-89,1.4089674404828,0.707,0.415,2.14588918998265e-84,"N8","SEC14L2"
6.09987994969384e-89,0.744305244283774,0.971,0.784,2.22926212641511e-84,"N8","B4GALT6"
6.69702593874623e-89,0.654455327377927,0.936,0.762,2.4474950995742e-84,"N8","EPB41L1"
7.07881555362997e-89,1.55198244283959,0.365,0.117,2.58702393222961e-84,"N8","AC026725.1"
7.55479829106906e-89,0.817673223825401,0.99,0.968,2.7609765834541e-84,"N8","FAM111A"
8.45158353761947e-89,1.05237204445531,0.948,0.833,3.08871571965841e-84,"N8","CFL2"
8.65484720338505e-89,1.83577650314467,0.999,0.999,3.1630004589491e-84,"N8","APLF"
9.31443261506246e-89,1.27614498536317,0.486,0.196,3.40405254350073e-84,"N8","SLC45A3"
9.37714089398942e-89,1.131903436822,0.822,0.526,3.42696991111737e-84,"N8","RASL11A"
1.04927634904469e-88,1.12031234665056,0.83,0.584,3.83468534521872e-84,"N8","LINC01503"
1.12530694487748e-88,1.3636267434155,0.548,0.252,4.11254676074923e-84,"N8","FAM85B"
1.14237274693873e-88,0.913802239035192,0.833,0.59,4.17491544096228e-84,"N8","ZFAND4"
1.32664473139635e-88,1.11489539540224,0.902,0.697,4.84835583536109e-84,"N8","ICAM1"
1.43789288950417e-88,1.08536987636832,0.817,0.612,5.25492335398195e-84,"N8","DNM3OS"
1.57303421818838e-88,1.23141631637023,0.987,0.933,5.74881085379125e-84,"N8","DZIP1"
1.58713423250582e-88,1.51676527132044,0.567,0.294,5.80034076611578e-84,"N8","WDR86-AS1"
1.60625212209651e-88,1.26867440400874,0.561,0.255,5.87020900541389e-84,"N8","ADORA1"
1.66317741764206e-88,1.14625698888432,0.878,0.641,6.07824819051468e-84,"N8","AC096711.2"
1.94113502527202e-88,0.788358174940019,1,1,7.09407206335911e-84,"N8","NUBPL"
2.07452205411813e-88,1.44321156433412,0.706,0.507,7.5815482989801e-84,"N8","AP000676.5"
2.18141749649739e-88,1.05050399778571,0.629,0.328,7.97220838269935e-84,"N8","MAP3K21"
2.23295794912534e-88,1.87555782191473,0.329,0.097,8.16056812087347e-84,"N8","INSYN1"
2.57751817667004e-88,0.836894558201051,0.846,0.751,9.41979792845834e-84,"N8","TCFL5"
2.63457570431378e-88,1.16149627099493,0.826,0.715,9.62832036898514e-84,"N8","DNAH8"
3.16825640273387e-88,0.752512525967772,0.991,0.929,1.15787098494312e-83,"N8","TNFRSF1A"
3.22498794651599e-88,1.77267093510926,0.434,0.166,1.17860409493373e-83,"N8","LRP3"
3.25106863411329e-88,1.36783594130997,0.883,0.858,1.18813554302304e-83,"N8","SMAD6"
3.5999565828959e-88,0.851145269847941,0.535,0.22,1.31564013278513e-83,"N8","ZEB2-AS1"
3.7113316757593e-88,1.10203227034645,1,1,1.35634327422299e-83,"N8","CENPP"
4.08471650913346e-88,0.403098486426496,0.998,0.958,1.49280049542792e-83,"N8","DPYSL2"
4.24318109037811e-88,1.55085156572231,0.533,0.243,1.55071296128958e-83,"N8","ADTRP"
4.55258317993148e-88,0.891959196340011,0.803,0.616,1.66378704893776e-83,"N8","L3MBTL4"
4.85676694288832e-88,1.01321842300659,0.911,0.64,1.77495404694796e-83,"N8","EEPD1"
5.45884940880209e-88,1.49944134876412,0.422,0.161,1.99499110494081e-83,"N8","ATP1A2"
5.51663693020285e-88,1.55343392448647,0.837,0.737,2.01611013251193e-83,"N8","ECRG4"
6.3729882922056e-88,0.595047356973175,0.658,0.361,2.32907230126946e-83,"N8","TBX5"
6.53613642125198e-88,1.09292213239396,0.866,0.689,2.38869641651075e-83,"N8","IL4R"
6.869976236033e-88,0.655585632249199,1,1,2.51070151522062e-83,"N8","LINC01473"
7.31642003847662e-88,0.503873682007466,1,1,2.67385886726167e-83,"N8","WIPI2"
7.77967543367862e-88,1.21393796263742,0.469,0.171,2.84316018399219e-83,"N8","AL591069.1"
8.5703314447701e-88,1.00914014914657,0.843,0.743,3.13211332980568e-83,"N8","MTUS2"
8.87623058537969e-88,1.38713471783591,0.818,0.634,3.24390722973286e-83,"N8","FKBP10"
9.19542966851488e-88,2.11922778390978,0.345,0.11,3.36056172665545e-83,"N8","LINC01915"
9.41420570495851e-88,0.834362263076546,1,0.995,3.44051561693414e-83,"N8","FLOT1"
1.10479805928003e-87,1.04090904529523,1,1,4.0375949874448e-83,"N8","RANBP17"
1.18842860516165e-87,1.49534005015011,0.502,0.214,4.34323118042376e-83,"N8","AC005358.1"
1.34341033079575e-87,1.10592706794367,0.804,0.496,4.90962739492616e-83,"N8","ZNF502"
1.39272788055813e-87,1.47249238426274,0.82,0.59,5.08986331228774e-83,"N8","KIAA0513"
1.39618121551805e-87,1.43820738612381,0.65,0.365,5.10248387023225e-83,"N8","NEURL2"
1.47279477857616e-87,0.313763825551879,1,1,5.38247579778444e-83,"N8","CCDC50"
1.47464736866431e-87,0.660974326285828,0.999,0.994,5.3892462735206e-83,"N8","POLK"
1.48894181714121e-87,0.765123513404484,0.945,0.796,5.44148676492425e-83,"N8","CRYZ"
1.76622956215578e-87,2.28538431894247,0.962,0.914,6.45486255785451e-83,"N8","AUXG01000058.1"
2.1054794161445e-87,1.05074298621055,0.419,0.153,7.69468507424171e-83,"N8","LINC01415"
2.4080118135528e-87,1.17373495712518,0.69,0.401,8.80031997381006e-83,"N8","KANK3"
2.52445231820667e-87,0.813535507505546,0.987,0.98,9.2258634421181e-83,"N8","RPS6KC1"
2.54090599580015e-87,1.32869654258747,0.696,0.422,9.28599505225124e-83,"N8","AL355488.1"
2.59329740075912e-87,1.57823534497367,0.671,0.457,9.47746468081426e-83,"N8","LINC02302"
3.52233251742815e-87,1.49124279498407,0.69,0.436,1.28727164181929e-82,"N8","PPP3CB-AS1"
4.16208266906622e-87,0.799557468168741,0.984,0.972,1.52107473223694e-82,"N8","NAAA"
4.18403334714139e-87,1.28982785098611,0.842,0.762,1.52909682704629e-82,"N8","ZNF618"
4.69126429033007e-87,1.3754734181106,1,1,1.71446944754403e-82,"N8","ROBO1"
4.70781808745388e-87,1.57626296759749,0.991,0.964,1.72051919824089e-82,"N8","BAMBI"
4.74810736125809e-87,0.832945185678535,0.996,0.969,1.73524331624538e-82,"N8","AHDC1"
5.78217216013528e-87,1.28482464485566,0.62,0.34,2.11315263764304e-82,"N8","AC093675.1"
6.14401063423596e-87,5.85612519144335,0.804,0.618,2.24539012638787e-82,"N8","ITGA11"
6.2654147016322e-87,1.26823908456185,0.804,0.557,2.2897584568585e-82,"N8","SNHG26"
6.50196366962436e-87,1.5666966695609,0.452,0.173,2.37620764270092e-82,"N8","HOXC10"
7.75482032228092e-87,0.508327191033229,0.99,0.91,2.83407663498078e-82,"N8","RFNG"
7.79204217728702e-87,0.273551981827004,0.77,0.477,2.84767973411131e-82,"N8","AC097528.1"
7.82535003377514e-87,1.92040866677403,0.443,0.182,2.85985242334346e-82,"N8","C9orf92"
9.26955575947471e-87,0.707707237679378,0.683,0.386,3.38765184785763e-82,"N8","ARHGAP20"
9.91895466436238e-87,1.60880090442481,0.576,0.275,3.62498117163787e-82,"N8","IGF2BP2-AS1"
1.02833263534843e-86,1.91524195251169,0.402,0.155,3.75814444914436e-82,"N8","AL359915.1"
1.0623828771526e-86,1.31505409417688,0.547,0.239,3.88258446284191e-82,"N8","AC100800.1"
1.09568090871197e-86,1.73054018130362,0.318,0.091,4.00427544897876e-82,"N8","UST-AS1"
1.1411637085857e-86,0.449183845057012,0.803,0.589,4.17049688939731e-82,"N8","KIAA1211"
1.27047087431469e-86,0.993770455283214,0.892,0.714,4.64306285727045e-82,"N8","HIF3A"
1.4463797234795e-86,0.922709058811029,0.75,0.445,5.28593933742819e-82,"N8","AC026341.1"
1.50942707504991e-86,1.0963532724574,0.812,0.572,5.5163521884774e-82,"N8","SHC2"
1.53236511533425e-86,0.765904526128304,0.746,0.452,5.60018155050054e-82,"N8","TMLHE-AS1"
1.84082817984395e-86,0.812347428454313,0.901,0.665,6.72749066605769e-82,"N8","KCNE3"
1.86699845906158e-86,1.24614808446377,0.598,0.308,6.82313256848645e-82,"N8","AC005746.2"
1.87058428937645e-86,1.92993531428383,0.49,0.214,6.83623734395518e-82,"N8","AL592463.1"
2.04327290804426e-86,1.66470775463646,0.453,0.183,7.46734516973857e-82,"N8","LINC02112"
2.08130831421889e-86,0.498338856612287,0.757,0.503,7.60634936514435e-82,"N8","HTRA3"
2.63585399516686e-86,0.691394040722468,0.897,0.641,9.63299201073681e-82,"N8","GPR161"
3.07635401387621e-86,0.96984314631897,1,1,1.1242843379112e-81,"N8","CPLANE1"
3.09820778577481e-86,1.13337824109808,0.991,0.941,1.13227101738926e-81,"N8","C1orf198"
3.42377925842798e-86,0.992316560310293,0.815,0.527,1.25125436778509e-81,"N8","CD27-AS1"
3.42784578266853e-86,0.715090987412137,0.884,0.706,1.25274051973404e-81,"N8","TRIM8"
3.49743615725792e-86,1.62628863710056,0.351,0.11,1.27817301803148e-81,"N8","BEND5"
3.96428714304785e-86,1.56788344880728,0.725,0.529,1.44878837929827e-81,"N8","TMEM45A"
4.33193352178632e-86,0.475512906802579,0.719,0.393,1.58314842487203e-81,"N8","CRMP1"
4.4253428800282e-86,1.32472335390554,0.998,0.999,1.6172858089351e-81,"N8","RAB27A"
4.74424980708364e-86,1.37800715387242,0.619,0.386,1.73383353449679e-81,"N8","LINC01140"
5.41089695517081e-86,1.04166990876284,1,1,1.97746640123672e-81,"N8","LNPEP"
6.10974799506329e-86,2.04987721192086,0.269,0.069,2.23286850227583e-81,"N8","PLCH2"
6.27837308260274e-86,2.24228430321638,0.282,0.075,2.294494226768e-81,"N8","LINC02461"
6.47427200928915e-86,1.88886010856185,0.313,0.088,2.36608744851481e-81,"N8","AC105118.1"
6.99696481685461e-86,1.48099806438765,0.68,0.351,2.55711076196768e-81,"N8","NPHP1"
7.0154727641381e-86,0.764359000331179,0.963,0.892,2.56387467638191e-81,"N8","ZNF445"
7.36366390132281e-86,0.915152718592929,0.775,0.491,2.69112460937743e-81,"N8","CPNE2"
8.05042464589456e-86,0.854779763592949,0.839,0.59,2.94210819108863e-81,"N8","LINC02008"
8.72788729771312e-86,3.05736505985713,0.667,0.515,3.18969369182224e-81,"N8","SH3GL3"
9.18060748356903e-86,0.959887916177089,0.603,0.28,3.35514481094514e-81,"N8","CLCN4"
1.12966335136797e-85,1.46523075396045,0.455,0.185,4.12846768390939e-81,"N8","AJ011931.2"
1.28686491423597e-85,0.580550588951232,0.997,0.992,4.70297651556678e-81,"N8","HIBCH"
1.37843742930673e-85,1.31531899909191,1,1,5.03763742914436e-81,"N8","RALGAPA1"
1.42881388014778e-85,1.83938650747707,0.303,0.085,5.22174320638809e-81,"N8","AC055839.2"
1.48230735924843e-85,0.653158432260941,1,1,5.41724047510931e-81,"N8","LATS2"
1.50054720125219e-85,1.71023061844179,0.988,0.943,5.48389980169627e-81,"N8","DSE"
1.68365247605259e-85,1.33984064663961,0.689,0.413,6.15307633898179e-81,"N8","AC019205.1"
1.81232286859914e-85,0.867305074377097,0.82,0.584,6.6233151555824e-81,"N8","GDF11"
2.24247004533448e-85,1.47880487635564,0.49,0.204,8.19533102767939e-81,"N8","AC116667.1"
2.31238560131794e-85,0.684154416220727,1,1,8.45084441857654e-81,"N8","ANKRD17"
2.62142970402207e-85,0.714987737986335,0.988,0.987,9.58027699631905e-81,"N8","ZHX1"
2.65181223789849e-85,2.27365568193476,0.989,0.991,9.69131300462384e-81,"N8","PRLR"
2.89206136898824e-85,0.776977529430708,0.975,0.826,1.05693274791044e-80,"N8","IFT52"
3.15354350228626e-85,1.25713474681124,0.995,0.989,1.15249400834554e-80,"N8","CDKN1A"
3.15689244022867e-85,2.09397450117282,0.359,0.121,1.15371791120597e-80,"N8","DBH-AS1"
3.15827605495835e-85,1.76028106042182,0.362,0.121,1.15422356704508e-80,"N8","ADRA1B"
3.18927954572426e-85,1.45112875746871,0.661,0.43,1.16555410278039e-80,"N8","PCAT7"
3.58026448630685e-85,0.733024649345609,0.97,0.895,1.3084434591657e-80,"N8","RING1"
3.74324381447578e-85,1.706352696571,0.999,0.999,1.36800588443832e-80,"N8","MACROD2"
3.9660845434606e-85,1.95142587308057,0.34,0.107,1.44944525725311e-80,"N8","AL359397.2"
4.38719432514228e-85,0.865855574828836,0.857,0.628,1.6033440380665e-80,"N8","ZNF555"
4.59250200035178e-85,2.80372665915955,0.776,0.623,1.67837578104856e-80,"N8","ADGRA2"
5.00820700454478e-85,1.40409449239261,0.374,0.124,1.83029933188093e-80,"N8","AC025040.1"
5.34881945634357e-85,1.07313562393628,1,1,1.95477955851532e-80,"N8","RNF216"
5.93088335336508e-85,1.04790837681031,0.964,0.917,2.1675006303208e-80,"N8","CDC42EP5"
6.06566115535016e-85,1.54703175930682,0.607,0.342,2.21675652583427e-80,"N8","AC121154.1"
6.24913884771394e-85,5.47664894670267,0.686,0.439,2.28381028328554e-80,"N8","CHRM2"
6.67371370036491e-85,0.387618718422408,0.997,0.998,2.43897540893536e-80,"N8","GLIS3"
6.6884175217494e-85,1.20633578283673,0.718,0.511,2.44434906749854e-80,"N8","MYL3"
6.82780469334177e-85,1.05127037818938,0.837,0.647,2.49528950322868e-80,"N8","WDR35"
6.84417260230035e-85,1.7276391733855,0.581,0.285,2.50127131923668e-80,"N8","PCDHGB6"
6.94887945049352e-85,0.816442138814298,0.901,0.704,2.53953748397736e-80,"N8","ABAT"
9.58297816320928e-85,1.80249943602532,1,1,3.50219519952646e-80,"N8","CARMIL1"
1.04314734000201e-84,0.667603751598711,0.859,0.883,3.81228626877136e-80,"N8","WNT2"
1.13964343893935e-84,1.62073216634821,0.557,0.275,4.16494091194775e-80,"N8","DLL4"
1.15077020014316e-84,1.77188129930158,0.361,0.122,4.20560477344321e-80,"N8","AL445222.1"
1.15264986066138e-84,0.65671247335842,1,0.999,4.21247418077309e-80,"N8","SLC25A46"
1.16327528889225e-84,1.99050246762152,0.262,0.065,4.25130587078562e-80,"N8","LINC00523"
1.2746539106157e-84,1.26988796401379,0.527,0.233,4.65835018173613e-80,"N8","CPA6"
1.74909049908314e-84,1.25636246911778,0.637,0.342,6.39222613794926e-80,"N8","USP12-AS1"
