"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"Endothelial_cells","maternal macrophages",-0.967935433887172,4,6.675,2.7636140855898,9,25,"global",NA,-2.675,0.599250936239813,-0.738767834608828,0.724058053670439,FALSE
"EVT2","maternal macrophages",0.643955245875931,100,92.905,11.0178464183566,9,25,"global",NA,7.095,1.07636833323205,0.106171853952012,0.831125626709364,FALSE
"EVT3","maternal macrophages",0.222312239327336,7,6.395,2.72139762348791,9,25,"global",NA,0.605,1.0946051601103,0.1304105640431,0.941603884425807,FALSE
"Fibroblast1","maternal macrophages",-0.679964816002363,31,35.93,7.25037514191455,9,25,"global",NA,-4.93,0.862788755890265,-0.212920718208587,0.818595242949688,FALSE
"Fibroblast2","maternal macrophages",0.756341407780908,93,85.545,9.85665986623222,9,25,"global",NA,7.455,1.08714711554051,0.120547184102074,0.797383369095283,FALSE
"Hofbauer cells","maternal macrophages",1.35743000647924,30,22.4,5.59881538080527,9,25,"global",NA,7.6,1.33928571422592,0.421463769451083,0.55964326802505,FALSE
"maternal macrophages","maternal macrophages",0.564408816243524,3,2.1,1.59458883974497,9,25,"global",NA,0.9,1.42857142789116,0.514573173152647,0.858790260871953,FALSE
"STB","maternal macrophages",2.20864009873678,78,59.805,8.23810090571021,9,25,"global",NA,18.195,1.30423877600026,0.383208019000522,0.211668436262162,FALSE
"unknown2","maternal macrophages",1.64123074430844,4,1.85,1.30999251982981,9,25,"global",NA,2.15,2.16216216099343,1.11247472914582,0.42666817354042,FALSE
"unknown3","maternal macrophages",-0.762004593131392,14,17.445,4.52097012313412,9,25,"global",NA,-3.445,0.802522212622383,-0.317386768647044,0.796447313213245,FALSE
"vCTB2","maternal macrophages",0.840147161986906,151,139.615,13.5511973548002,9,25,"global",NA,11.385,1.08154567918145,0.113094600278622,0.772266100556797,FALSE
"vCTBp","maternal macrophages",-1.34380611428835,0,2.495,1.85666665163038,9,25,"global",NA,-2.495,0,-29.8973528539863,0.564642950293769,FALSE
"Endothelial_cells","STB",0.829549746711166,217,205.095,14.3511586211304,9,25,"global",NA,11.905,1.058046271235,0.0814027231647778,0.777263328352065,FALSE
"EVT2","STB",1.17510346497946,2915,2846.25,58.5054865786021,9,25,"global",NA,68.75,1.02415458937162,0.0344334984720364,0.639389887052573,FALSE
"EVT3","STB",1.78665104667507,210,183.585,14.784644179607,9,25,"global",NA,26.415,1.14388430426699,0.193941142450047,0.363378677289066,FALSE
"Fibroblast1","STB",1.13964435754073,1136,1098.54,32.8699034492622,9,25,"global",NA,37.46,1.03409980519505,0.0483754341575122,0.65438738210268,FALSE
"Fibroblast2","STB",1.39710347098442,2697,2617.82,56.6743993147562,9,25,"global",NA,79.1799999999998,1.03024654101465,0.0429896212726818,0.539102092636346,FALSE
"Hofbauer cells","STB",-1.38030158172188,650,686.445,26.4036501017088,9,25,"global",NA,-36.4450000000001,0.946907618234604,-0.0787044123544158,0.547316656532923,FALSE
"maternal macrophages","STB",-2.76922716501361,38,60.195,8.01487154164967,9,25,"global",NA,-22.195,0.63128166790213,-0.663644236021466,0.0754199112355391,FALSE
"STB","STB",0.165520817897917,1852,1844.835,43.2876063013016,9,25,"global",NA,7.16499999999996,1.0038838161673,0.00559231102612978,0.954374588595419,FALSE
"unknown2","STB",-2.73464351887844,33,51.065,6.60597985534669,9,25,"global",NA,-18.065,0.646235190430897,-0.629868778638108,0.0812293895245196,FALSE
"unknown3","STB",0.0460472746239902,524,522.855,24.8657495867823,9,25,"global",NA,1.14499999999998,1.00218989968346,0.00315590455714292,0.985152441481985,FALSE
"vCTB2","STB",3.27914387704908,4550,4312.3,72.4884326242581,9,25,"global",NA,237.7,1.05512139693411,0.077408999047784,0.0232375055775707,TRUE
"vCTBp","STB",0.265930488323021,75,72.61,8.98731098794127,9,25,"global",NA,2.39,1.03291557635267,0.0467223441237318,0.930189147562009,FALSE
"Endothelial_cells","unknown2",-0.142226312689436,5,5.355,2.49602196066876,9,25,"global",NA,-0.355,0.933706815885396,-0.0989584788124534,0.96097768046461,FALSE
"EVT2","unknown2",-2.53458444343973,53,78.82,10.1870742812674,9,25,"global",NA,-25.82,0.67241816796914,-0.572569387672681,0.121995059618038,FALSE
"EVT3","unknown2",-0.119336237229718,5,5.29,2.43010846171079,9,25,"global",NA,-0.29,0.94517958394231,-0.0813396261982886,0.968432162349269,FALSE
"Fibroblast1","unknown2",-0.826891843712579,25,30.435,6.57280639602278,9,25,"global",NA,-5.435,0.821422704096553,-0.283803269219431,0.778173988476247,FALSE
"Fibroblast2","unknown2",-1.2943906794039,59,71.99,10.0356099633596,9,25,"global",NA,-12.99,0.819558271970835,-0.287081562112773,0.589657128200408,FALSE
"Hofbauer cells","unknown2",-1.08205367332147,14,19.26,4.86112669695196,9,25,"global",NA,-5.26,0.726895119380743,-0.460180874101301,0.674623655215044,FALSE
"maternal macrophages","unknown2",0.269670091306067,2,1.63,1.37204685153754,9,25,"global",NA,0.37,1.22699386427792,0.295128035834355,0.928836419436622,FALSE
"STB","unknown2",-1.63361415878406,39,51.05,7.37628278597652,9,25,"global",NA,-12.05,0.763956904980138,-0.388436835268,0.429522058137132,FALSE
"unknown2","unknown2",-1.05526108863517,0,1.245,1.17980281122179,9,25,"global",NA,-1.245,0,-29.8973528539863,0.68663225549903,FALSE
"unknown3","unknown2",-1.08162034683758,9,14.115,4.7290160673045,9,25,"global",NA,-5.115,0.637619553621139,-0.649232220072239,0.674623655215044,FALSE
"vCTB2","unknown2",-1.07161992595152,106,119.11,12.2338150695431,9,25,"global",NA,-13.11,0.889933674746957,-0.168230274804348,0.678671810914968,FALSE
"vCTBp","unknown2",-0.0642345998865974,2,2.11,1.7124727192193,9,25,"global",NA,-0.11,0.947867298128973,-0.0772429980941589,0.981957673264131,FALSE
"Endothelial_cells","unknown3",-0.400086208510577,54,57.165,7.91079505435198,9,25,"global",NA,-3.165,0.944633954326168,-0.0821727000931154,0.894199158927622,FALSE
"EVT2","unknown3",-1.13498002291015,764,801.555,33.0886881185555,9,25,"global",NA,-37.5549999999999,0.953147319895761,-0.0692288768700974,0.65633954166864,FALSE
"EVT3","unknown3",-2.26837794617056,35,52.63,7.77207344459255,9,25,"global",NA,-17.63,0.665019950585882,-0.588530470631094,0.194774197852503,FALSE
"Fibroblast1","unknown3",0.379811226844016,317,309.36,20.1152558419708,9,25,"global",NA,7.63999999999999,1.02469614688058,0.0351961722345863,0.900973178998919,FALSE
"Fibroblast2","unknown3",-1.78998905992636,691,740.94,27.8996118558761,9,25,"global",NA,-49.9400000000001,0.932599130832547,-0.100671008230638,0.363017683916284,FALSE
"Hofbauer cells","unknown3",-0.552766476713669,185,193.67,15.6847427705683,9,25,"global",NA,-8.66999999999999,0.955233128512649,-0.0660752216904578,0.860206894478159,FALSE
"maternal macrophages","unknown3",-0.18669588615969,16,16.79,4.23148048981422,9,25,"global",NA,-0.789999999999999,0.952948183385768,-0.0695303237343031,0.948165532518612,FALSE
"STB","unknown3",1.30927309520923,555,523.64,23.9522221249641,9,25,"global",NA,31.36,1.05988847299469,0.0839124662227376,0.581628816735486,FALSE
"unknown2","unknown3",-0.505733025257494,12,14.325,4.59728727090839,9,25,"global",NA,-2.325,0.837696335020056,-0.255500731526881,0.868891106654112,FALSE
"unknown3","unknown3",0.334013426965111,153,148.585,13.2180315018508,9,25,"global",NA,4.41499999999999,1.02971363192092,0.0422431744886417,0.912171220926428,FALSE
"vCTB2","unknown3",-0.882793727919017,1187,1219.325,36.6167078183892,9,25,"global",NA,-32.325,0.973489430626803,-0.0387627780089348,0.755770524550224,FALSE
"vCTBp","unknown3",-0.963985271475258,16,21.04,5.22829564742512,9,25,"global",NA,-5.04,0.760456273728115,-0.395062797689003,0.7260019665514,FALSE
"Endothelial_cells","vCTB2",-0.636855581967776,464,475.935,18.740512507539,9,25,"global",NA,-11.935,0.974923046212246,-0.0366397465755363,0.832857071797832,FALSE
"EVT2","vCTB2",-3.69215085610008,6370,6648.955,75.5535217461185,9,25,"global",NA,-278.955,0.958045286815604,-0.0618342395911503,0.00685330054725369,TRUE
"EVT3","vCTB2",3.08456392768903,492,433.43,18.988097303205,9,25,"global",NA,58.57,1.13513139376339,0.182859303332846,0.0379621481661093,TRUE
"Fibroblast1","vCTB2",-1.61026234716277,2497,2568.25,44.247448326622,9,25,"global",NA,-71.25,0.972257373697665,-0.0405898221582996,0.442583217827329,FALSE
"Fibroblast2","vCTB2",-1.31416385348879,6028,6126.865,75.2303449347069,9,25,"global",NA,-98.8649999999998,0.983863688852132,-0.023469644766456,0.581628816735486,FALSE
"Hofbauer cells","vCTB2",-2.06337600239399,1522,1598.425,37.0388140160912,9,25,"global",NA,-76.425,0.952187309382078,-0.0706826923855028,0.259805826219795,FALSE
"maternal macrophages","vCTB2",-2.02390622042068,118,141.635,11.6779126223859,9,25,"global",NA,-23.635,0.833127404943459,-0.263390958398957,0.271278298897779,FALSE
"STB","vCTB2",-1.20829617275153,4239,4316.245,63.9288625924301,9,25,"global",NA,-77.2449999999999,0.98210365722961,-0.0260527899793821,0.627664565946699,FALSE
"unknown2","vCTB2",-0.810707029576435,112,119.53,9.28818885796938,9,25,"global",NA,-7.53,0.937003262771379,-0.0938740217963013,0.784305562198612,FALSE
"unknown3","vCTB2",-0.677148447712835,1198,1219.06,31.1010090482463,9,25,"global",NA,-21.0599999999999,0.982724394204565,-0.0251412250374085,0.81949083085157,FALSE
"vCTB2","vCTB2",-5.43498672297677,9634,10109.23,87.4390360486987,9,25,"global",NA,-475.23,0.952990484932982,-0.0694662836543709,8.32967794319644e-06,TRUE
"vCTBp","vCTB2",2.24389150444077,200,172.16,12.4070169803929,9,25,"global",NA,27.84,1.16171003716797,0.216250018226317,0.200138523524644,FALSE
"Endothelial_cells","vCTBp",0.442816387758489,10,8.49,3.40999123180765,9,25,"global",NA,1.51,1.17785630139248,0.236163542163968,0.886271949952956,FALSE
"EVT2","vCTBp",-0.766044454271054,104,113.725,12.6950857029413,9,25,"global",NA,-9.72499999999999,0.914486700365667,-0.128965904698285,0.795353562748257,FALSE
"EVT3","vCTBp",-1.56094615577632,3,7.41,2.82520955775428,9,25,"global",NA,-4.41,0.404858299540505,-1.30451103844119,0.467823878643397,FALSE
"Fibroblast1","vCTBp",-0.763605854447367,38,43.525,7.23540811932999,9,25,"global",NA,-5.525,0.87306145891159,-0.195844877700844,0.795731456989658,FALSE
"Fibroblast2","vCTBp",-0.879376637559044,93,102.845,11.1954304658902,9,25,"global",NA,-9.845,0.904273421158984,-0.145169033363805,0.756887238570452,FALSE
"Hofbauer cells","vCTBp",-0.362060960150152,25,27.19,6.04870516481455,9,25,"global",NA,-2.19,0.9194556822023,-0.121148054959295,0.905935689227981,FALSE
"maternal macrophages","vCTBp",-0.802461058357421,1,2.28,1.59509297786687,9,25,"global",NA,-1.28,0.438596491035703,-1.18903382173343,0.786999471315445,FALSE
"STB","vCTBp",-0.795465808799612,66,73.74,9.7301479379541,9,25,"global",NA,-7.73999999999999,0.895036615122118,-0.159981390368321,0.787343898250614,FALSE
"unknown2","vCTBp",0.53961174274936,3,2.135,1.60300440285668,9,25,"global",NA,0.865,1.40515222416621,0.490726431226373,0.860341860460681,FALSE
"unknown3","vCTBp",-0.934905956833027,16,20.395,4.70100759006078,9,25,"global",NA,-4.395,0.784506006335646,-0.350143600249551,0.735782340067996,FALSE
"vCTB2","vCTBp",-0.956597635800594,158,171.685,14.3059103293624,9,25,"global",NA,-13.685,0.920290066104084,-0.119839437614061,0.726127074088745,FALSE
"vCTBp","vCTBp",-0.960196625219416,1,2.935,2.01521224738489,9,25,"global",NA,-1.935,0.340715502439279,-1.55336049959257,0.726127074088745,FALSE
"Endothelial_cells","Endothelial_cells",-0.327078157309657,7,7.99,3.02679948981018,9,25,"density_stratified",1,-0.99,0.876095118788974,-0.190840579629477,0.912490882232113,FALSE
"EVT2","Endothelial_cells",2.08560003832835,55,36.47,8.88473324576967,9,25,"density_stratified",1,18.53,1.50808884010123,0.592721419880352,0.252239032160421,FALSE
"EVT3","Endothelial_cells",-0.685879293488978,0,0.74,1.07890704142683,9,25,"density_stratified",1,-0.74,0,-29.8973528539863,0.818081749683285,FALSE
"Fibroblast1","Endothelial_cells",-0.314375341017669,30,32.3,7.31609544260137,9,25,"density_stratified",1,-2.3,0.928792569630688,-0.106571662689408,0.916922878056433,FALSE
"Fibroblast2","Endothelial_cells",1.65985355553176,192,163.27,17.3087558854769,9,25,"density_stratified",1,28.73,1.17596619096481,0.23384658450606,0.417467525112126,FALSE
"Hofbauer cells","Endothelial_cells",-0.458986331206479,34,37.84,8.36626221405613,9,25,"density_stratified",1,-3.84,0.898520084542851,-0.154377340746823,0.882897900212507,FALSE
"maternal macrophages","Endothelial_cells",-0.646632075286435,1,2.17,1.80937513629385,9,25,"density_stratified",1,-1.17,0.460829492875194,-1.11769504020394,0.829165964865029,FALSE
"STB","Endothelial_cells",-0.199004347753566,19,20.18,5.92951869203495,9,25,"density_stratified",1,-1.18,0.941526263580697,-0.0869267544272443,0.945298676750119,FALSE
"unknown2","Endothelial_cells",2.20859877474753,8,2.94,2.29104537032528,9,25,"density_stratified",1,5.06,2.72108843444861,1.44418384497784,0.211668436262162,FALSE
"unknown3","Endothelial_cells",-1.05561320020658,13,18.59,5.29550028159033,9,25,"density_stratified",1,-5.59,0.699300699263082,-0.516015145018217,0.68663225549903,FALSE
"vCTB2","Endothelial_cells",1.16041543111007,168,150.08,15.4427453465497,9,25,"density_stratified",1,17.92,1.11940298506717,0.162729501317303,0.64557771830799,FALSE
"vCTBp","Endothelial_cells",-0.107269158627522,2,2.18,1.67802192350326,9,25,"density_stratified",1,-0.18,0.91743119223971,-0.124328134091451,0.971324622856171,FALSE
"Endothelial_cells","EVT2",-3.30386967663002,12,36.18,7.31869061535138,9,25,"density_stratified",1,-24.18,0.331674958531463,-1.59215799781551,0.0217127728119683,TRUE
"EVT2","EVT2",-2.47125569351798,124,161.84,15.3120537453011,9,25,"density_stratified",1,-37.84,0.766188828467831,-0.384228102522648,0.136434705631507,FALSE
"EVT3","EVT2",0.0245023234896737,4,3.94,2.44874736066497,9,25,"density_stratified",1,0.0600000000000001,1.01522842613827,0.0218043713732369,0.991381096106762,FALSE
"Fibroblast1","EVT2",2.16504946933875,169,140.2,13.3022364642001,9,25,"density_stratified",1,28.8,1.20542082738085,0.269536898345473,0.224840838201822,FALSE
"Fibroblast2","EVT2",-3.3795242617559,629,742.44,33.5668547435374,9,25,"density_stratified",1,-113.44,0.847206508268887,-0.239214420979838,0.0173036654051266,TRUE
"Hofbauer cells","EVT2",0.945168698627744,186,171.02,15.8490225298444,9,25,"density_stratified",1,14.98,1.08759209448551,0.121137571144958,0.730722920589111,FALSE
"maternal macrophages","EVT2",-0.542007531417017,9,11.26,4.16968375614538,9,25,"density_stratified",1,-2.26,0.799289520355303,-0.323209919186346,0.860206894478159,FALSE
"STB","EVT2",-0.99245887527634,80,91.2,11.2851023634496,9,25,"density_stratified",1,-11.2,0.877192982446522,-0.189033822761164,0.714064977699958,FALSE
"unknown2","EVT2",-1.74626052380489,6,13.08,4.05437785584666,9,25,"density_stratified",1,-7.08,0.458715596295205,-1.12432813196742,0.382023761549561,FALSE
"unknown3","EVT2",-3.78607926169205,42,84.93,11.3389068291793,9,25,"density_stratified",1,-42.93,0.494524902855357,-1.01588491917307,0.00506301846022944,TRUE
"vCTB2","EVT2",-2.20944950417775,602,677.69,34.2574020608626,9,25,"density_stratified",1,-75.6900000000001,0.888311764964972,-0.17086199458072,0.211668436262162,FALSE
"vCTBp","EVT2",-1.92970920741376,4,10.99,3.62230742912734,9,25,"density_stratified",1,-6.99,0.363967242915017,-1.45811947734198,0.307530630539287,FALSE
"Endothelial_cells","EVT3",-0.731450960486858,0,0.77,1.05270215074437,9,25,"density_stratified",1,-0.77,0,-29.8973528539863,0.803759474826455,FALSE
"EVT2","EVT3",-0.398091151591679,3,3.98,2.46174775722494,9,25,"density_stratified",1,-0.98,0.753768844031716,-0.407805928496279,0.894825757384506,FALSE
"EVT3","EVT3",-0.311169321873107,0,0.14,0.449915817041635,9,25,"density_stratified",1,-0.14,0,-29.8973528539863,0.916922878056433,FALSE
"Fibroblast1","EVT3",1.49649342060543,6,2.92,2.05814469752726,9,25,"density_stratified",1,3.08,2.05479451984425,1.0389941318239,0.498976950773618,FALSE
"Fibroblast2","EVT3",-0.508494496166838,14,16.5,4.91647405888785,9,25,"density_stratified",1,-2.5,0.848484848433425,-0.237039195687966,0.868232066135747,FALSE
"Hofbauer cells","EVT3",1.46537501739954,7,3.92,2.10185103605793,9,25,"density_stratified",1,3.08,1.78571428525875,0.836501268156995,0.509975855795764,FALSE
"maternal macrophages","EVT3",-0.42136419275894,0,0.21,0.498381217928443,9,25,"density_stratified",1,-0.21,0,-29.8973528539863,0.891299886464054,FALSE
"STB","EVT3",-1.20371169638819,0,1.93,1.60337396785905,9,25,"density_stratified",1,-1.93,0,-29.8973528539863,0.629350944406069,FALSE
"unknown2","EVT3",-0.548030179753047,0,0.45,0.821122660899347,9,25,"density_stratified",1,-0.45,0,-29.8973528539863,0.860206894478159,FALSE
"unknown3","EVT3",-0.956985793091448,0,2.09,2.18394046612905,9,25,"density_stratified",1,-2.09,0,-29.8973528539863,0.726127074088745,FALSE
"vCTB2","EVT3",-0.776872677503819,12,16.3,5.53501252359592,9,25,"density_stratified",1,-4.3,0.736196318973239,-0.441837556751407,0.793358598909461,FALSE
"vCTBp","EVT3",-0.402839099322923,0,0.26,0.645418977537581,9,25,"density_stratified",1,-0.26,0,-29.8973528539863,0.893818583212809,FALSE
"Endothelial_cells","Fibroblast1",1.07333935324417,37,30.45,6.10245024477046,9,25,"density_stratified",1,6.55,1.21510673230821,0.2810830437499,0.67780898331634,FALSE
"EVT2","Fibroblast1",1.7638076228745,169,144.27,14.020803446769,9,25,"density_stratified",1,24.73,1.17141470852449,0.228251915681632,0.372844703773469,FALSE
"EVT3","Fibroblast1",-0.46931599310374,2,2.97,2.06683772508104,9,25,"density_stratified",1,-0.97,0.673400673173939,-0.570462929369395,0.880236842765724,FALSE
"Fibroblast1","Fibroblast1",-1.51038672595673,101,123.28,14.7511889608118,9,25,"density_stratified",1,-22.28,0.819273199214639,-0.287583472239023,0.493257473103107,FALSE
"Fibroblast2","Fibroblast1",-0.00419588166518895,644,644.14,33.3660506103634,9,25,"density_stratified",1,-0.139999999999986,0.999782655942808,-0.00031359383073842,0.99967395466874,FALSE
"Hofbauer cells","Fibroblast1",-0.536073910389069,144,152.2,15.2963982028384,9,25,"density_stratified",1,-8.19999999999999,0.946123521675781,-0.079899545658501,0.861076647103208,FALSE
"maternal macrophages","Fibroblast1",0.0985788588199981,10,9.6,4.05766514939891,9,25,"density_stratified",1,0.4,1.04166666655816,0.0588936902882752,0.971832656554148,FALSE
"STB","Fibroblast1",-0.0732600913893697,78,78.84,11.4659971615682,9,25,"density_stratified",1,-0.840000000000003,0.989345509880906,-0.0154536509665802,0.979364637772882,FALSE
"unknown2","Fibroblast1",-1.25919257153017,7,11.79,3.80402498159595,9,25,"density_stratified",1,-4.79,0.593723494436495,-0.752136888839889,0.604863182800816,FALSE
"unknown3","Fibroblast1",-1.11712550659705,62,74.05,10.7866125405991,9,25,"density_stratified",1,-12.05,0.83727211342556,-0.256231518311003,0.660754183114374,FALSE
"vCTB2","Fibroblast1",0.0541620429544223,599,597.27,31.9411880641515,9,25,"density_stratified",1,1.73000000000002,1.00289651246337,0.00417274531613284,0.982845167210414,FALSE
"vCTBp","Fibroblast1",2.25372896398423,17,9.62,3.27457299244165,9,25,"density_stratified",1,7.38,1.76715176696807,0.82142594792145,0.197355322015104,FALSE
"Endothelial_cells","Fibroblast2",3.47517632731568,206,165,11.7979625017169,9,25,"density_stratified",1,41,1.24848484847728,0.320178314084216,0.0132135320298454,TRUE
"EVT2","Fibroblast2",3.15852781277492,829,735.99,29.4472632536763,9,25,"density_stratified",1,93.01,1.1263739996452,0.171685938685569,0.0311813787786689,TRUE
"EVT3","Fibroblast2",-2.01759829338868,9,17.58,4.25258091568455,9,25,"density_stratified",1,-8.58,0.511945392462347,-0.965938161190367,0.273265743249608,FALSE
"Fibroblast1","Fibroblast2",2.02204793133388,701,643.37,28.5008080693524,9,25,"density_stratified",1,57.63,1.08957520555654,0.1237657800991,0.271546357675846,FALSE
"Fibroblast2","Fibroblast2",4.45951272518855,3689,3380.21,69.2429911123272,9,25,"density_stratified",1,308.79,1.09135231242997,0.126116911732189,0.000502343018468587,TRUE
"Hofbauer cells","Fibroblast2",1.68194284512632,833,778.17,32.5992052329222,9,25,"density_stratified",1,54.83,1.07046018222102,0.0982311343148281,0.407900855403349,FALSE
"maternal macrophages","Fibroblast2",-1.06117014494391,45,52.77,7.32210573013203,9,25,"density_stratified",1,-7.77,0.852757248420452,-0.229792980424257,0.683434600285588,FALSE
"STB","Fibroblast2",2.27166559422966,467,421.67,19.9545215250311,9,25,"density_stratified",1,45.33,1.10750112647068,0.147308167489579,0.194304472095724,FALSE
"unknown2","Fibroblast2",0.520838714594141,66,61.31,9.0047069621808,9,25,"density_stratified",1,4.69,1.07649649321356,0.106343621141056,0.864085580993259,FALSE
"unknown3","Fibroblast2",1.21724420382277,409,387.98,17.2685151695685,9,25,"density_stratified",1,21.02,1.05417805041225,0.0761185597599177,0.622599129739309,FALSE
"vCTB2","Fibroblast2",2.98367786096045,3286,3100.15,62.2888960060825,9,25,"density_stratified",1,185.85,1.05994871215875,0.0839944600133935,0.0482455266224873,TRUE
"vCTBp","Fibroblast2",0.0555724710285636,52,51.61,7.01786321043692,9,25,"density_stratified",1,0.390000000000001,1.00755667504345,0.0108609940356883,0.982408662496279,FALSE
"Endothelial_cells","Hofbauer cells",2.20452782846681,55,37.4,7.98356898494487,9,25,"density_stratified",1,17.6,1.4705882352548,0.556393349466843,0.212055234978328,FALSE
"EVT2","Hofbauer cells",0.239285230521526,175,171.29,15.5045089564229,9,25,"density_stratified",1,3.71000000000001,1.02165917449342,0.0309139948737475,0.936873497552398,FALSE
"EVT3","Hofbauer cells",-0.344818730736764,3,3.73,2.117054366784,9,25,"density_stratified",1,-0.73,0.804289544020298,-0.314213128352388,0.910408498157415,FALSE
"Fibroblast1","Hofbauer cells",1.35574240173808,169,149.77,14.1841104726024,9,25,"density_stratified",1,19.23,1.12839687520112,0.174274577155059,0.55964326802505,FALSE
"Fibroblast2","Hofbauer cells",1.85579604219335,847,776.37,38.0591392546926,9,25,"density_stratified",1,70.63,1.09097466414069,0.125617599461453,0.338412126942103,FALSE
"Hofbauer cells","Hofbauer cells",0.869618731498491,196,182.8,15.1790658607188,9,25,"density_stratified",1,13.2,1.07221006563965,0.100587585282143,0.762509689195648,FALSE
"maternal macrophages","Hofbauer cells",-1.78633203558496,4,11.6,4.25452818782648,9,25,"density_stratified",1,-7.6,0.34482758617717,-1.53605289618076,0.363378677289066,FALSE
"STB","Hofbauer cells",1.06331325816897,110,97.76,11.5111891109248,9,25,"density_stratified",1,12.24,1.12520458263988,0.17018733474806,0.682772779239664,FALSE
"unknown2","Hofbauer cells",-1.05724668155533,9,13.14,3.91583163245528,9,25,"density_stratified",1,-4.14,0.684931506797189,-0.545968367108752,0.685644033898642,FALSE
"unknown3","Hofbauer cells",0.602117925048369,97,90.75,10.3800264688945,9,25,"density_stratified",1,6.25,1.0688705234042,0.0960871055252175,0.84563926113489,FALSE
"vCTB2","Hofbauer cells",0.874828801882279,745,715.39,33.8466222595969,9,25,"density_stratified",1,29.61,1.04139001104147,0.0585104750371343,0.760187130351408,FALSE
"vCTBp","Hofbauer cells",0.19856890902123,13,12.24,3.82738669184195,9,25,"density_stratified",1,0.76,1.0620915031812,0.0869080664636509,0.945298676750119,FALSE
"Endothelial_cells","maternal macrophages",0.20918151455514,3,2.6,1.91221485627679,9,25,"density_stratified",1,0.4,1.15384615340237,0.206450878162879,0.943143717547651,FALSE
"EVT2","maternal macrophages",0.33795532020924,13,11.57,4.23132856371866,9,25,"density_stratified",1,1.43,1.12359550552086,0.168122759967633,0.91058386827452,FALSE
"EVT3","maternal macrophages",-0.485023219858222,0,0.24,0.494821669744247,9,25,"density_stratified",1,-0.24,0,-29.8973528539863,0.875268815901754,FALSE
"Fibroblast1","maternal macrophages",0.071904469714608,10,9.75,3.47683531942251,9,25,"density_stratified",1,0.25,1.02564102553583,0.0365258772837731,0.979966856721879,FALSE
"Fibroblast2","maternal macrophages",3.01555525599916,75,50.16,8.23728895286121,9,25,"density_stratified",1,24.84,1.49521531097498,0.58035324840468,0.0451768048758134,TRUE
"Hofbauer cells","maternal macrophages",0.657135129799841,15,12.17,4.30657237911609,9,25,"density_stratified",1,2.83,1.23253903030135,0.301633333721476,0.824457513563119,FALSE
"maternal macrophages","maternal macrophages",0.143044931685378,1,0.82,1.25834587591582,9,25,"density_stratified",1,0.18,1.21951219363474,0.286304184580267,0.96097768046461,FALSE
"STB","maternal macrophages",1.68235317140755,11,6.31,2.78776185525524,9,25,"density_stratified",1,4.69,1.74326465899473,0.801791614028419,0.407900855403349,FALSE
"unknown2","maternal macrophages",0.845530235570107,2,0.97,1.21817051102848,9,25,"density_stratified",1,1.03,2.06185566797747,1.04394334679999,0.771285613319447,FALSE
"unknown3","maternal macrophages",-0.802936036704213,4,6.06,2.56558418731918,9,25,"density_stratified",1,-2.06,0.660066006491738,-0.599317791750612,0.786999471315445,FALSE
"vCTB2","maternal macrophages",3.71730169937406,82,47.13,9.38046002619436,9,25,"density_stratified",1,34.87,1.73986844893402,0.798978229176043,0.00636213188328877,TRUE
"vCTBp","maternal macrophages",-0.792126749584293,0,0.75,0.94681816969503,9,25,"density_stratified",1,-0.75,0,-29.8973528539863,0.78742137515749,FALSE
"Endothelial_cells","STB",-1.74852339218583,11,21.35,5.91928025927805,9,25,"density_stratified",1,-10.35,0.515222482411465,-0.956732543363265,0.380488399799024,FALSE
"EVT2","STB",-0.792063107672484,83,92.26,11.6909876366025,9,25,"density_stratified",1,-9.26000000000001,0.899631476252985,-0.152593954355993,0.78742137515749,FALSE
"EVT3","STB",1.31587972644596,4,1.92,1.58069157604697,9,25,"density_stratified",1,2.08,2.08333333224826,1.05889368899466,0.580646114262445,FALSE
"Fibroblast1","STB",1.68561418134225,101,81.12,11.793920707575,9,25,"density_stratified",1,19.88,1.24506903351522,0.316225736664121,0.407900855403349,FALSE
"Fibroblast2","STB",-2.50096233880602,363,422.61,23.8348251281374,9,25,"density_stratified",1,-59.61,0.858947966207948,-0.219357355519787,0.130693069016303,FALSE
"Hofbauer cells","STB",-0.24601395651443,95,98.31,13.4545212257494,9,25,"density_stratified",1,-3.31,0.966330993785308,-0.0494106586799571,0.934054033225439,FALSE
"maternal macrophages","STB",0.371279007180271,7,5.9,2.96273147243853,9,25,"density_stratified",1,1.1,1.18644067776501,0.246639968554587,0.90313219115934,FALSE
"STB","STB",-1.44743751031091,41,54.38,9.24392238230617,9,25,"density_stratified",1,-13.38,0.753953659419751,-0.407452239744975,0.515512799326353,FALSE
"unknown2","STB",2.31663739165602,16,7.36,3.72954353098271,9,25,"density_stratified",1,8.64,2.17391304318289,1.12029423418533,0.1800688346568,FALSE
"unknown3","STB",1.26688526686602,60,48.91,8.75375244213485,9,25,"density_stratified",1,11.09,1.22674299731698,0.294833037191994,0.600816477673895,FALSE
"vCTB2","STB",0.229099975369081,394,387.81,27.0187720002971,9,25,"density_stratified",1,6.19,1.01596142440624,0.0228456260947153,0.938791707271765,FALSE
"vCTBp","STB",-0.253881046680794,6,6.83,3.26924758896903,9,25,"density_stratified",1,-0.83,0.878477305874308,-0.186923076363171,0.933599092536437,FALSE
