"k","from","to","n_weeks","rho_z","p_z","rho_l2fc","p_l2fc","median_obs_over_exp","median_z","p_adj_z","p_adj_l2fc","trend"
25,"STB-progenitor","EVT",2,NA,NA,NA,NA,1.01189207820863,-0.14101809553644,NA,NA,"not_significant"
25,"STB-progenitor","EVT-progenitor",3,0.5,0.666666666666667,0.5,0.666666666666667,0.914355379401746,-0.356080743408122,0.666666666666667,0.668730650154799,"not_significant"
25,"STB-progenitor","EVT3",2,NA,NA,NA,NA,0.891781366257281,-0.3472176978479,NA,NA,"not_significant"
25,"STB-progenitor","FIB1",3,-0.5,0.666666666666667,-1,0,0.763497545872987,-0.721443215756728,0.666666666666667,0,"not_significant"
25,"STB-progenitor","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.96021947860628,-0.124531033347059,0.666666666666667,0.668730650154799,"not_significant"
25,"STB-progenitor","Hofbauer cells",3,1,0,1,0,1.10403397022913,0.518594359985948,0,0,"increasing"
25,"STB-progenitor","STB",3,-1,0,-1,0,0.987806760272023,-0.0728789057117461,0,0,"decreasing"
25,"STB-progenitor","STB-progenitor",3,-1,0,-1,0,1.06534090901525,0.225012290661388,0,0,"decreasing"
25,"STB-progenitor","vCTB",3,0.5,0.666666666666667,1,0,1.06551289915685,0.595035294560755,0.666666666666667,0,"not_significant"
25,"STB-progenitor","vCTB1",1,NA,NA,NA,NA,1.48791072517199,1.40716442973525,NA,NA,"not_significant"
25,"STB-progenitor","vCTB2",1,NA,NA,NA,NA,2.09790209643503,1.38688058829465,NA,NA,"not_significant"
25,"STB-progenitor","vCTBp",1,NA,NA,NA,NA,1.15606936282535,0.137670344433818,NA,NA,"not_significant"
25,"vCTB","Endothelial",3,0.5,0.666666666666667,1,0,1.10179446671891,0.864669898685439,0.666666666666667,0,"not_significant"
25,"vCTB","Erythroblasts",3,0.5,0.666666666666667,0.5,0.666666666666667,1.03407132437932,0.175646487126681,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","EVT",2,NA,NA,NA,NA,1.02600888574575,-0.683932472376109,NA,NA,"not_significant"
25,"vCTB","EVT-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.931792769279428,-0.617727680972585,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","EVT3",2,NA,NA,NA,NA,0.603324369835675,-1.91233074836068,NA,NA,"not_significant"
25,"vCTB","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.02537213434108,0.264227186424041,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.0116019209726,0.314071478194197,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","Hofbauer cells",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.927765354410676,-1.44152826309139,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","STB",3,-0.5,0.666666666666667,0.5,0.666666666666667,1.03122192818408,1.19245159578207,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","STB-progenitor",3,-1,0,0.5,0.666666666666667,1.14068441063961,0.987592862372114,0,0.668730650154799,"decreasing"
25,"vCTB","vCTB",3,0.5,0.666666666666667,0.5,0.666666666666667,0.99546615744859,-0.184656466867679,0.666666666666667,0.668730650154799,"not_significant"
25,"vCTB","vCTB1",1,NA,NA,NA,NA,0.865731462911972,-0.932354004822719,NA,NA,"not_significant"
25,"vCTB","vCTB2",1,NA,NA,NA,NA,1.2939749291311,0.968655565380696,NA,NA,"not_significant"
25,"vCTB","vCTBp",1,NA,NA,NA,NA,0.767018216609107,-0.601946644956354,NA,NA,"not_significant"
25,"vCTB1","Endothelial",1,NA,NA,NA,NA,1.1194029849354,0.369170400048343,NA,NA,"not_significant"
25,"vCTB1","Erythroblasts",1,NA,NA,NA,NA,0.546448087133088,-0.629257722709955,NA,NA,"not_significant"
25,"vCTB1","EVT",1,NA,NA,NA,NA,1.48648648638605,1.88607967749521,NA,NA,"not_significant"
25,"vCTB1","EVT-progenitor",1,NA,NA,NA,NA,1.35249365995731,0.80422352483162,NA,NA,"not_significant"
25,"vCTB1","EVT3",1,NA,NA,NA,NA,1.23456790047249,0.330470885548132,NA,NA,"not_significant"
25,"vCTB1","FIB1",1,NA,NA,NA,NA,1.01073910284135,0.0291715359813178,NA,NA,"not_significant"
25,"vCTB1","FIB2",1,NA,NA,NA,NA,0.946412584705297,-0.355856016658192,NA,NA,"not_significant"
25,"vCTB1","Hofbauer cells",1,NA,NA,NA,NA,0.848593121891532,-0.71788212311085,NA,NA,"not_significant"
25,"vCTB1","STB",1,NA,NA,NA,NA,1.08926673749881,0.866014880329701,NA,NA,"not_significant"
25,"vCTB1","STB-progenitor",1,NA,NA,NA,NA,1.34680134661996,1.03875406930926,NA,NA,"not_significant"
25,"vCTB1","vCTB",1,NA,NA,NA,NA,0.786264441579168,-1.96742033378692,NA,NA,"not_significant"
25,"vCTB1","vCTB1",1,NA,NA,NA,NA,1.07334525900775,0.118199014768318,NA,NA,"not_significant"
25,"vCTB1","vCTB2",1,NA,NA,NA,NA,0,-0.743959197629195,NA,NA,"not_significant"
25,"vCTB2","Endothelial",1,NA,NA,NA,NA,0.571428571102041,-0.603344337553786,NA,NA,"not_significant"
25,"vCTB2","Erythroblasts",1,NA,NA,NA,NA,0,-0.548465087743125,NA,NA,"not_significant"
25,"vCTB2","EVT",1,NA,NA,NA,NA,1.03806228337783,0.0731839306835763,NA,NA,"not_significant"
25,"vCTB2","EVT-progenitor",1,NA,NA,NA,NA,0.833333332638889,-0.183654059300027,NA,NA,"not_significant"
25,"vCTB2","EVT3",1,NA,NA,NA,NA,0,-0.566397426022049,NA,NA,"not_significant"
25,"vCTB2","FIB1",1,NA,NA,NA,NA,1.24999999921875,0.32578111234455,NA,NA,"not_significant"
25,"vCTB2","FIB2",1,NA,NA,NA,NA,1.46082337297997,1.41910777807084,NA,NA,"not_significant"
25,"vCTB2","Hofbauer cells",1,NA,NA,NA,NA,0.682593856499979,-0.683973611043374,NA,NA,"not_significant"
25,"vCTB2","STB",1,NA,NA,NA,NA,1.04098893942479,0.184645907694427,NA,NA,"not_significant"
25,"vCTB2","STB-progenitor",1,NA,NA,NA,NA,0.684931506380184,-0.379954020058848,NA,NA,"not_significant"
25,"vCTB2","vCTB",1,NA,NA,NA,NA,0.960384153584603,-0.159610455699072,NA,NA,"not_significant"
25,"vCTB2","vCTB1",1,NA,NA,NA,NA,0,-0.817937831685214,NA,NA,"not_significant"
25,"vCTB2","vCTB2",1,NA,NA,NA,NA,0,-0.310238747017029,NA,NA,"not_significant"
25,"vCTBp","Endothelial",1,NA,NA,NA,NA,1.92307692184418,1.02694031883592,NA,NA,"not_significant"
25,"vCTBp","Erythroblasts",1,NA,NA,NA,NA,0,-0.88122588644629,NA,NA,"not_significant"
25,"vCTBp","EVT",1,NA,NA,NA,NA,3.999999984,1.56849125750667,NA,NA,"not_significant"
25,"vCTBp","EVT-progenitor",1,NA,NA,NA,NA,0,-0.422495936832298,NA,NA,"not_significant"
25,"vCTBp","EVT3",1,NA,NA,NA,NA,0,-0.310238747017029,NA,NA,"not_significant"
25,"vCTBp","FIB1",1,NA,NA,NA,NA,0.558659217564995,-0.578444033053592,NA,NA,"not_significant"
25,"vCTBp","FIB2",1,NA,NA,NA,NA,0.979431929289044,-0.0506622939575334,NA,NA,"not_significant"
25,"vCTBp","Hofbauer cells",1,NA,NA,NA,NA,0.671140939146885,-0.419135197743257,NA,NA,"not_significant"
25,"vCTBp","STB",1,NA,NA,NA,NA,2.40480961827463,2.33083062714922,NA,NA,"not_significant"
25,"vCTBp","STB-progenitor",1,NA,NA,NA,NA,0,-1.07171616031476,NA,NA,"not_significant"
25,"vCTBp","vCTB",1,NA,NA,NA,NA,0.782396087943042,-0.81018517400587,NA,NA,"not_significant"
25,"vCTBp","vCTBp",1,NA,NA,NA,NA,0,-0.275993203318944,NA,NA,"not_significant"
40,"Endothelial","Endothelial",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.11281123936256,0.660856344855054,0.666666666666667,0.668730650154799,"not_significant"
40,"Endothelial","Erythroblasts",3,-1,0,-1,0,0.854262771199239,-0.76502794880291,0,0,"decreasing"
40,"Endothelial","EVT",2,NA,NA,NA,NA,0.913558147111939,-0.890021860884744,NA,NA,"not_significant"
40,"Endothelial","EVT-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.87639218547101,-0.635873159941132,0.666666666666667,0.668730650154799,"not_significant"
40,"Endothelial","EVT3",2,NA,NA,NA,NA,1.03574762730417,0.0605992205572813,NA,NA,"not_significant"
40,"Endothelial","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.03359173123647,0.196067262023093,0.666666666666667,0.668730650154799,"not_significant"
40,"Endothelial","FIB2",3,-1,0,-1,0,0.972400972396337,-0.414309374571325,0,0,"decreasing"
40,"Endothelial","Hofbauer cells",3,-1,0,-1,0,0.928998009274569,-0.55028460811636,0,0,"decreasing"
40,"Endothelial","STB",3,1,0,1,0,1.12940045655257,1.13230841491376,0,0,"increasing"
40,"Endothelial","STB-progenitor",3,0.5,0.666666666666667,-1,0,0.829875518648451,-0.869603799526034,0.666666666666667,0,"not_significant"
40,"Endothelial","vCTB",3,-0.5,0.666666666666667,0.5,0.666666666666667,1.10585927048567,1.06441424826065,0.666666666666667,0.668730650154799,"not_significant"
40,"Endothelial","vCTB1",1,NA,NA,NA,NA,0.947867298503328,-0.175236376859617,NA,NA,"not_significant"
40,"Endothelial","vCTB2",1,NA,NA,NA,NA,0.408163265139525,-0.962643899233726,NA,NA,"not_significant"
40,"Endothelial","vCTBp",1,NA,NA,NA,NA,0,-1.23976466713101,NA,NA,"not_significant"
40,"Erythroblasts","Endothelial",3,-1,0,-1,0,0.957919945228946,-0.216934795976565,0,0,"decreasing"
40,"Erythroblasts","Erythroblasts",3,0.5,0.666666666666667,0.5,0.666666666666667,1.23839009211245,0.283363748989195,0.666666666666667,0.668730650154799,"not_significant"
40,"Erythroblasts","EVT",2,NA,NA,NA,NA,1.03286174675637,0.114902580119579,NA,NA,"not_significant"
40,"Erythroblasts","EVT-progenitor",3,-1,0,-0.5,0.666666666666667,0.650456868494643,-0.866039716660257,0,0.668730650154799,"decreasing"
40,"Erythroblasts","EVT3",2,NA,NA,NA,NA,1.03020712474191,0.0290876470575891,NA,NA,"not_significant"
40,"Erythroblasts","FIB1",3,1,0,1,0,0.968332897122001,-0.183177659857974,0,0,"increasing"
40,"Erythroblasts","FIB2",3,-1,0,-1,0,1.02673039475105,0.329037723132887,0,0,"decreasing"
40,"Erythroblasts","Hofbauer cells",3,-1,0,-1,0,1.01180438445464,0.0588208141694098,0,0,"decreasing"
40,"Erythroblasts","STB",3,1,0,1,0,0.91334372909527,-0.574882770906111,0,0,"increasing"
40,"Erythroblasts","STB-progenitor",3,-1,0,-1,0,0.89610753285376,-0.427504298690366,0,0,"decreasing"
40,"Erythroblasts","vCTB",3,1,0,1,0,1.05736678569282,1.10842191930196,0,0,"increasing"
40,"Erythroblasts","vCTB1",1,NA,NA,NA,NA,0.350262696900083,-1.13581353656006,NA,NA,"not_significant"
40,"Erythroblasts","vCTB2",1,NA,NA,NA,NA,0,-0.758269136077063,NA,NA,"not_significant"
40,"Erythroblasts","vCTBp",1,NA,NA,NA,NA,2.28136881955789,1.29070600632548,NA,NA,"not_significant"
40,"EVT","Endothelial",2,NA,NA,NA,NA,1.01304288129827,0.394390497798359,NA,NA,"not_significant"
40,"EVT","Erythroblasts",2,NA,NA,NA,NA,1.25624435454544,0.517271868145094,NA,NA,"not_significant"
40,"EVT","EVT",2,NA,NA,NA,NA,0.361430231054073,-1.98475155854762,NA,NA,"not_significant"
40,"EVT","EVT-progenitor",2,NA,NA,NA,NA,0.510204081622241,-0.476673160907381,NA,NA,"not_significant"
40,"EVT","EVT3",2,NA,NA,NA,NA,1.19492210925961,0.254073273203059,NA,NA,"not_significant"
40,"EVT","FIB1",2,NA,NA,NA,NA,1.13335762108345,0.806725337441741,NA,NA,"not_significant"
40,"EVT","FIB2",2,NA,NA,NA,NA,0.943979597437747,-0.333032885818079,NA,NA,"not_significant"
40,"EVT","Hofbauer cells",2,NA,NA,NA,NA,0.980141930981155,0.259617842383649,NA,NA,"not_significant"
40,"EVT","STB",2,NA,NA,NA,NA,1.12305344783444,0.742108710163288,NA,NA,"not_significant"
40,"EVT","STB-progenitor",2,NA,NA,NA,NA,1.07263227152139,0.777561422281316,NA,NA,"not_significant"
40,"EVT","vCTB",2,NA,NA,NA,NA,0.997237241449025,-0.39616979900766,NA,NA,"not_significant"
40,"EVT","vCTB1",1,NA,NA,NA,NA,0.781249999966092,-1.00012251687247,NA,NA,"not_significant"
40,"EVT","vCTB2",1,NA,NA,NA,NA,0.22002200215181,-1.49455637854653,NA,NA,"not_significant"
40,"EVT","vCTBp",1,NA,NA,NA,NA,0,-0.603519505790547,NA,NA,"not_significant"
40,"EVT-progenitor","Endothelial",3,-1,0,-1,0,0.734214390494242,-0.668513547450061,0,0,"decreasing"
40,"EVT-progenitor","Erythroblasts",3,-1,0,0.5,0.666666666666667,0.689061154058732,-1.31429877257158,0,0.668730650154799,"decreasing"
40,"EVT-progenitor","EVT",2,NA,NA,NA,NA,1.67211391810644,0.241493992758559,NA,NA,"not_significant"
40,"EVT-progenitor","EVT-progenitor",3,-1,0,-0.5,0.666666666666667,0.900846064874297,-0.849228902059699,0,0.668730650154799,"decreasing"
40,"EVT-progenitor","EVT3",2,NA,NA,NA,NA,1.18415796232593,-0.173565639940622,NA,NA,"not_significant"
40,"EVT-progenitor","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.20345994730337,1.02567756861675,0.666666666666667,0.668730650154799,"not_significant"
40,"EVT-progenitor","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.976101018701041,-0.299488710626754,0.666666666666667,0.668730650154799,"not_significant"
40,"EVT-progenitor","Hofbauer cells",3,-1,0,-0.5,0.666666666666667,0.823143930310282,-0.869633100118096,0,0.668730650154799,"decreasing"
40,"EVT-progenitor","STB",3,0.5,0.666666666666667,1,0,1.04712041874849,0.286275231514107,0.666666666666667,0,"not_significant"
40,"EVT-progenitor","STB-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.01446552692037,0.0760702471578706,0.666666666666667,0.668730650154799,"not_significant"
40,"EVT-progenitor","vCTB",3,0.5,0.666666666666667,0.5,0.666666666666667,0.999476464704205,-0.00889084441534909,0.666666666666667,0.668730650154799,"not_significant"
40,"EVT-progenitor","vCTB1",1,NA,NA,NA,NA,0.844772967175842,-0.470344261448316,NA,NA,"not_significant"
40,"EVT-progenitor","vCTB2",1,NA,NA,NA,NA,1.60427807400841,0.858686711954582,NA,NA,"not_significant"
40,"EVT-progenitor","vCTBp",1,NA,NA,NA,NA,0,-0.471165625602795,NA,NA,"not_significant"
40,"EVT3","Endothelial",2,NA,NA,NA,NA,0.729104635849306,-0.642724596664188,NA,NA,"not_significant"
40,"EVT3","Erythroblasts",2,NA,NA,NA,NA,1.09860439379941,0.0399641830698418,NA,NA,"not_significant"
40,"EVT3","EVT",2,NA,NA,NA,NA,0.769794721351188,0.561317286664371,NA,NA,"not_significant"
40,"EVT3","EVT-progenitor",2,NA,NA,NA,NA,0.512382578904802,-0.376030188059677,NA,NA,"not_significant"
40,"EVT3","EVT3",2,NA,NA,NA,NA,0.578034681746801,-0.201106130992558,NA,NA,"not_significant"
40,"EVT3","FIB1",2,NA,NA,NA,NA,0.857736437727174,-0.349764988762531,NA,NA,"not_significant"
40,"EVT3","FIB2",2,NA,NA,NA,NA,0.819211252430717,-1.07958282622151,NA,NA,"not_significant"
40,"EVT3","Hofbauer cells",2,NA,NA,NA,NA,0.868753578011333,-0.3709014295392,NA,NA,"not_significant"
40,"EVT3","STB",2,NA,NA,NA,NA,1.3764127424977,0.819939146614207,NA,NA,"not_significant"
40,"EVT3","STB-progenitor",2,NA,NA,NA,NA,1.01554846158136,0.171995097148645,NA,NA,"not_significant"
40,"EVT3","vCTB",2,NA,NA,NA,NA,1.13975258071327,1.07584752192527,NA,NA,"not_significant"
40,"EVT3","vCTB1",1,NA,NA,NA,NA,0.701754385718683,-0.554567808427562,NA,NA,"not_significant"
40,"EVT3","vCTB2",1,NA,NA,NA,NA,0,-0.785700366589615,NA,NA,"not_significant"
40,"EVT3","vCTBp",1,NA,NA,NA,NA,0,-0.458512471675381,NA,NA,"not_significant"
40,"FIB1","Endothelial",3,-0.5,0.666666666666667,-1,0,0.944969427446568,-0.332594515054708,0.666666666666667,0,"not_significant"
40,"FIB1","Erythroblasts",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.566171266728072,-1.04309976309046,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","EVT",2,NA,NA,NA,NA,1.04050436839198,0.306910094723784,NA,NA,"not_significant"
40,"FIB1","EVT-progenitor",3,1,0,1,0,0.904465799784684,-0.264293788147251,0,0,"increasing"
40,"FIB1","EVT3",2,NA,NA,NA,NA,0.45113148212497,-1.27223063860279,NA,NA,"not_significant"
40,"FIB1","FIB1",3,0.5,0.666666666666667,-0.5,0.666666666666667,1.17963986955236,1.03748542043581,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.957211683705209,-0.956598656752175,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","Hofbauer cells",3,-1,0,-1,0,0.992779783380702,-0.0609348641928369,0,0,"decreasing"
40,"FIB1","STB",3,0.5,0.666666666666667,0.5,0.666666666666667,0.988795689704926,-0.247365633246014,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","STB-progenitor",3,-0.5,0.666666666666667,0.5,0.666666666666667,1.27995237382706,1.28059886672584,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","vCTB",3,0.5,0.666666666666667,0.5,0.666666666666667,1.00196035721668,0.0285740536467557,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB1","vCTB1",1,NA,NA,NA,NA,1.08333333324306,0.2721908575852,NA,NA,"not_significant"
40,"FIB1","vCTB2",1,NA,NA,NA,NA,1.16054158562455,0.257582497528626,NA,NA,"not_significant"
40,"FIB1","vCTBp",1,NA,NA,NA,NA,0.304878048687537,-1.13268113909809,NA,NA,"not_significant"
40,"FIB2","Endothelial",3,0.5,0.666666666666667,0.5,0.666666666666667,1.03994057481835,0.496757795147545,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB2","Erythroblasts",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.90373818976027,-0.51786389210399,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB2","EVT",2,NA,NA,NA,NA,0.956678864095845,-0.846823701534763,NA,NA,"not_significant"
40,"FIB2","EVT-progenitor",3,-1,0,-0.5,0.666666666666667,0.901296480319611,-0.437338501564054,0,0.668730650154799,"decreasing"
40,"FIB2","EVT3",2,NA,NA,NA,NA,0.873072131381012,-0.715901750019543,NA,NA,"not_significant"
40,"FIB2","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.10756636368442,1.39848793797694,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB2","FIB2",3,-1,0,-1,0,0.977744436107805,-0.543023113732056,0,0,"decreasing"
40,"FIB2","Hofbauer cells",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.904306574751624,-2.00173138450727,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB2","STB",3,1,0,1,0,1.0810298231439,1.202389345807,0,0,"increasing"
40,"FIB2","STB-progenitor",3,-0.5,0.666666666666667,0.5,0.666666666666667,1.17512353862134,0.912680862644388,0.666666666666667,0.668730650154799,"not_significant"
40,"FIB2","vCTB",3,1,0,1,0,1.01937899512505,0.728624422363606,0,0,"increasing"
40,"FIB2","vCTB1",1,NA,NA,NA,NA,0.773071348030712,-1.54120472531679,NA,NA,"not_significant"
40,"FIB2","vCTB2",1,NA,NA,NA,NA,1.46938775498209,1.54860943360776,NA,NA,"not_significant"
40,"FIB2","vCTBp",1,NA,NA,NA,NA,1.32743362817174,0.764181675941963,NA,NA,"not_significant"
40,"Hofbauer cells","Endothelial",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.02271375904334,0.0965870301528389,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","Erythroblasts",3,0.5,0.666666666666667,0.5,0.666666666666667,0.886373708786102,-0.872661165158412,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","EVT",2,NA,NA,NA,NA,1.01633968389609,-0.475099755161161,NA,NA,"not_significant"
40,"Hofbauer cells","EVT-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.892375324108895,-1.37931904449307,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","EVT3",2,NA,NA,NA,NA,0.684801333551133,-0.929892858678504,NA,NA,"not_significant"
40,"Hofbauer cells","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.0333247222833,0.302109689175984,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.97923349653685,-0.444692650718786,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","Hofbauer cells",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.00292825768301,0.0482908146844478,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","STB",3,0.5,0.666666666666667,0.5,0.666666666666667,1.03466281942815,1.19737657895046,0.666666666666667,0.668730650154799,"not_significant"
40,"Hofbauer cells","STB-progenitor",3,-1,0,-1,0,0.918918918894083,-0.437011311868009,0,0,"decreasing"
40,"Hofbauer cells","vCTB",3,1,0,1,0,1.01110089796834,0.270076362678924,0,0,"increasing"
40,"Hofbauer cells","vCTB1",1,NA,NA,NA,NA,1.01322825778178,0.0678392958123454,NA,NA,"not_significant"
40,"Hofbauer cells","vCTB2",1,NA,NA,NA,NA,1.37457044654645,0.962262605434737,NA,NA,"not_significant"
40,"Hofbauer cells","vCTBp",1,NA,NA,NA,NA,1.1385199236666,0.221503103318389,NA,NA,"not_significant"
40,"STB","Endothelial",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.973433380613529,-0.10277235542589,0.666666666666667,0.668730650154799,"not_significant"
40,"STB","Erythroblasts",3,-0.5,0.666666666666667,0.5,0.666666666666667,0.751836215363463,-1.63014280375851,0.666666666666667,0.668730650154799,"not_significant"
40,"STB","EVT",2,NA,NA,NA,NA,0.775362473664599,-1.56745841514652,NA,NA,"not_significant"
40,"STB","EVT-progenitor",3,-1,0,-0.5,0.666666666666667,0.845006778125418,-1.48951295908841,0,0.668730650154799,"decreasing"
40,"STB","EVT3",2,NA,NA,NA,NA,1.29152620817133,0.0164527457924769,NA,NA,"not_significant"
40,"STB","FIB1",3,0.5,0.666666666666667,1,0,1.05077180582992,0.521484207550994,0.666666666666667,0,"not_significant"
40,"STB","FIB2",3,-0.5,0.666666666666667,-1,0,0.932334629117498,-1.51234613094799,0.666666666666667,0,"not_significant"
40,"STB","Hofbauer cells",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.962054115542957,-0.999685756662389,0.666666666666667,0.668730650154799,"not_significant"
40,"STB","STB",3,0.5,0.666666666666667,0.5,0.666666666666667,1.00651403996933,0.349088296024051,0.666666666666667,0.668730650154799,"not_significant"
40,"STB","STB-progenitor",3,-1,0,-1,0,1.06017473248139,0.416200818457954,0,0,"decreasing"
40,"STB","vCTB",3,0.5,0.666666666666667,0.5,0.666666666666667,1.02492075844097,1.15105805219252,0.666666666666667,0.668730650154799,"not_significant"
40,"STB","vCTB1",1,NA,NA,NA,NA,0.965419666256374,-0.304543412247954,NA,NA,"not_significant"
40,"STB","vCTB2",1,NA,NA,NA,NA,1.35774531983716,1.36502664510494,NA,NA,"not_significant"
40,"STB","vCTBp",1,NA,NA,NA,NA,1.09289617456478,0.162155323422335,NA,NA,"not_significant"
40,"STB-progenitor","Endothelial",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.03851146686749,0.199887473940578,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","Erythroblasts",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.16959064190691,0.156515359704779,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","EVT",2,NA,NA,NA,NA,0.84132500121674,-0.436824074429559,NA,NA,"not_significant"
40,"STB-progenitor","EVT-progenitor",3,1,0,0.5,0.666666666666667,0.810341501029892,-1.06118441237311,0,0.668730650154799,"increasing"
40,"STB-progenitor","EVT3",2,NA,NA,NA,NA,1.00003668748224,-0.0414493820649501,NA,NA,"not_significant"
40,"STB-progenitor","FIB1",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.914634146062612,-0.172170853576099,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","FIB2",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.97496389022042,-0.356750803934586,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","Hofbauer cells",3,-0.5,0.666666666666667,0.5,0.666666666666667,1.05011933164199,0.417168237026847,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","STB",3,-0.5,0.666666666666667,-0.5,0.666666666666667,0.98522167471507,-0.0393995162997672,0.666666666666667,0.668730650154799,"not_significant"
40,"STB-progenitor","STB-progenitor",3,-0.5,0.666666666666667,-1,0,0.84014002329801,-0.263004035016366,0.666666666666667,0,"not_significant"
40,"STB-progenitor","vCTB",3,1,0,1,0,1.06634827181149,1.24496950135236,0,0,"increasing"
40,"STB-progenitor","vCTB1",1,NA,NA,NA,NA,0.728450020175763,-0.973039583381451,NA,NA,"not_significant"
40,"STB-progenitor","vCTB2",1,NA,NA,NA,NA,0.81632653027905,-0.27129824849652,NA,NA,"not_significant"
40,"STB-progenitor","vCTBp",1,NA,NA,NA,NA,0,-1.11240461153448,NA,NA,"not_significant"
40,"vCTB","Endothelial",3,-1,0,-1,0,0.993314713945599,-0.0941246980531646,0,0,"decreasing"
40,"vCTB","Erythroblasts",3,1,0,0.5,0.666666666666667,0.918586561953943,-0.720128211087563,0,0.668730650154799,"increasing"
40,"vCTB","EVT",2,NA,NA,NA,NA,0.912716821167082,-1.18817482980644,NA,NA,"not_significant"
40,"vCTB","EVT-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.00069412308537,0.0076577187550949,0.666666666666667,0.668730650154799,"not_significant"
40,"vCTB","EVT3",2,NA,NA,NA,NA,0.907572490035102,-0.488790944129054,NA,NA,"not_significant"
40,"vCTB","FIB1",3,0.5,0.666666666666667,0.5,0.666666666666667,1.02113904754533,0.303308792185968,0.666666666666667,0.668730650154799,"not_significant"
40,"vCTB","FIB2",3,-1,0,-1,0,0.999575937480396,-0.011850178377944,0,0,"decreasing"
40,"vCTB","Hofbauer cells",3,-1,0,-1,0,0.978264694495259,-0.335532711283328,0,0,"decreasing"
40,"vCTB","STB",3,0.5,0.666666666666667,0.5,0.666666666666667,0.99898925346944,-0.0521539584628053,0.666666666666667,0.668730650154799,"not_significant"
40,"vCTB","STB-progenitor",3,-0.5,0.666666666666667,-0.5,0.666666666666667,1.00005555863844,0.000714946085084638,0.666666666666667,0.668730650154799,"not_significant"
40,"vCTB","vCTB",3,1,0,1,0,1.02057185910952,0.985262167645695,0,0,"increasing"
40,"vCTB","vCTB1",1,NA,NA,NA,NA,0.949905009489552,-0.399209667121643,NA,NA,"not_significant"
40,"vCTB","vCTB2",1,NA,NA,NA,NA,0.845350571812762,-0.592238306952798,NA,NA,"not_significant"
40,"vCTB","vCTBp",1,NA,NA,NA,NA,0.951248513617643,-0.134710968729239,NA,NA,"not_significant"
