"k","from","to","n_weeks","rho_z","p_z","rho_l2fc","p_l2fc","median_obs_over_exp","median_z","p_adj_z","p_adj_l2fc","trend"
40,"EVT3","unknown3",2,NA,NA,NA,NA,0.852996512528888,-1.99689172534179,NA,NA,"not_significant"
40,"EVT3","vCTB2",2,NA,NA,NA,NA,0.99872250043978,0.331325131887724,NA,NA,"not_significant"
40,"EVT3","vCTBp",2,NA,NA,NA,NA,1.28764777363645,1.30834759133897,NA,NA,"not_significant"
40,"Fibroblast1","Endothelial_cells",2,NA,NA,NA,NA,0.92004948707082,-1.09388389587085,NA,NA,"not_significant"
40,"Fibroblast1","EVT2",2,NA,NA,NA,NA,1.00603609510785,0.314600613855628,NA,NA,"not_significant"
40,"Fibroblast1","EVT3",2,NA,NA,NA,NA,1.07858367768577,2.29518765073238,NA,NA,"not_significant"
40,"Fibroblast1","Fibroblast1",2,NA,NA,NA,NA,0.948758238264927,-1.34599219071996,NA,NA,"not_significant"
40,"Fibroblast1","Fibroblast2",2,NA,NA,NA,NA,1.00391769384299,0.155932472708292,NA,NA,"not_significant"
40,"Fibroblast1","Hofbauer cells",2,NA,NA,NA,NA,1.06291473674507,1.35230813642706,NA,NA,"not_significant"
40,"Fibroblast1","maternal macrophages",2,NA,NA,NA,NA,0.951695065247769,-0.497917016386149,NA,NA,"not_significant"
40,"Fibroblast1","STB",2,NA,NA,NA,NA,1.01342761237831,0.741331651514712,NA,NA,"not_significant"
40,"Fibroblast1","unknown2",2,NA,NA,NA,NA,0.520184210760947,-2.42535993199636,NA,NA,"not_significant"
40,"Fibroblast1","unknown3",2,NA,NA,NA,NA,0.953842420300107,-0.69764973628805,NA,NA,"not_significant"
40,"Fibroblast1","vCTB2",2,NA,NA,NA,NA,0.96573804761356,-1.74879978023298,NA,NA,"not_significant"
40,"Fibroblast1","vCTBp",2,NA,NA,NA,NA,0.98505796359222,-0.122464498442242,NA,NA,"not_significant"
40,"Fibroblast2","Endothelial_cells",2,NA,NA,NA,NA,1.04706092370071,0.920506775669859,NA,NA,"not_significant"
40,"Fibroblast2","EVT2",2,NA,NA,NA,NA,1.02029135107689,1.72152143821849,NA,NA,"not_significant"
40,"Fibroblast2","EVT3",2,NA,NA,NA,NA,1.03945591295791,1.64541284199704,NA,NA,"not_significant"
40,"Fibroblast2","Fibroblast1",2,NA,NA,NA,NA,1.04932168274517,1.87781740079502,NA,NA,"not_significant"
40,"Fibroblast2","Fibroblast2",2,NA,NA,NA,NA,1.01585144489114,1.54144336698112,NA,NA,"not_significant"
40,"Fibroblast2","Hofbauer cells",2,NA,NA,NA,NA,1.03960693846993,1.2263485647283,NA,NA,"not_significant"
40,"Fibroblast2","maternal macrophages",2,NA,NA,NA,NA,1.05952704105217,0.685416658076497,NA,NA,"not_significant"
40,"Fibroblast2","STB",2,NA,NA,NA,NA,0.951737183682656,-2.40895743180888,NA,NA,"not_significant"
40,"Fibroblast2","unknown2",2,NA,NA,NA,NA,0.845509601929619,-1.32685864419477,NA,NA,"not_significant"
40,"Fibroblast2","unknown3",2,NA,NA,NA,NA,0.928026323984875,-1.74881042476321,NA,NA,"not_significant"
40,"Fibroblast2","vCTB2",2,NA,NA,NA,NA,0.953583499884581,-3.62972422861386,NA,NA,"not_significant"
40,"Fibroblast2","vCTBp",2,NA,NA,NA,NA,1.02676391943821,0.227452947523192,NA,NA,"not_significant"
40,"Hofbauer cells","Endothelial_cells",2,NA,NA,NA,NA,1.0433891759627,0.482653751723255,NA,NA,"not_significant"
40,"Hofbauer cells","EVT2",2,NA,NA,NA,NA,0.938572494412641,-2.11662950644053,NA,NA,"not_significant"
40,"Hofbauer cells","EVT3",2,NA,NA,NA,NA,1.05097780975635,0.351268671774033,NA,NA,"not_significant"
40,"Hofbauer cells","Fibroblast1",2,NA,NA,NA,NA,1.02441043355487,0.549796453690186,NA,NA,"not_significant"
40,"Hofbauer cells","Fibroblast2",2,NA,NA,NA,NA,0.957103338730744,-1.68704780300533,NA,NA,"not_significant"
40,"Hofbauer cells","Hofbauer cells",2,NA,NA,NA,NA,0.953395665101704,-0.773613525973096,NA,NA,"not_significant"
40,"Hofbauer cells","maternal macrophages",2,NA,NA,NA,NA,0.977930173228135,-0.0645255781077158,NA,NA,"not_significant"
40,"Hofbauer cells","STB",2,NA,NA,NA,NA,1.10304814681994,2.80529408215374,NA,NA,"not_significant"
40,"Hofbauer cells","unknown2",2,NA,NA,NA,NA,0.862385469010151,-0.573168486225843,NA,NA,"not_significant"
40,"Hofbauer cells","unknown3",2,NA,NA,NA,NA,0.971875275071344,-0.324417024978137,NA,NA,"not_significant"
40,"Hofbauer cells","vCTB2",2,NA,NA,NA,NA,1.02435355192704,1.28518658360365,NA,NA,"not_significant"
40,"Hofbauer cells","vCTBp",2,NA,NA,NA,NA,1.17656716136719,1.03853405102945,NA,NA,"not_significant"
40,"maternal macrophages","Endothelial_cells",2,NA,NA,NA,NA,0.865817952726792,-0.66788003572169,NA,NA,"not_significant"
40,"maternal macrophages","EVT2",2,NA,NA,NA,NA,1.13135145205437,0.897395124925088,NA,NA,"not_significant"
40,"maternal macrophages","EVT3",2,NA,NA,NA,NA,1.05272112921581,0.213761011166848,NA,NA,"not_significant"
40,"maternal macrophages","Fibroblast1",2,NA,NA,NA,NA,0.881638741555145,-0.725334538916971,NA,NA,"not_significant"
40,"maternal macrophages","Fibroblast2",2,NA,NA,NA,NA,0.780913055808215,-2.3341013688501,NA,NA,"not_significant"
40,"maternal macrophages","Hofbauer cells",2,NA,NA,NA,NA,0.911635799612221,-0.281954390919347,NA,NA,"not_significant"
40,"maternal macrophages","maternal macrophages",2,NA,NA,NA,NA,0.770754582680355,-0.461356576741203,NA,NA,"not_significant"
40,"maternal macrophages","STB",2,NA,NA,NA,NA,1.27982765364643,2.51657902241643,NA,NA,"not_significant"
40,"maternal macrophages","unknown2",2,NA,NA,NA,NA,1.33371210419813,0.487281829746126,NA,NA,"not_significant"
40,"maternal macrophages","unknown3",2,NA,NA,NA,NA,0.959750819766417,-0.0135381364091302,NA,NA,"not_significant"
40,"maternal macrophages","vCTB2",2,NA,NA,NA,NA,1.05349910740529,0.922552077434946,NA,NA,"not_significant"
40,"maternal macrophages","vCTBp",2,NA,NA,NA,NA,1.07881205556297,0.193956794900474,NA,NA,"not_significant"
40,"STB","Endothelial_cells",2,NA,NA,NA,NA,0.983655756306975,-0.246697057907728,NA,NA,"not_significant"
40,"STB","EVT2",2,NA,NA,NA,NA,0.975425442428542,-1.4416139703172,NA,NA,"not_significant"
40,"STB","EVT3",2,NA,NA,NA,NA,0.978289932403624,-0.316979359858962,NA,NA,"not_significant"
40,"STB","Fibroblast1",2,NA,NA,NA,NA,1.00854412431194,0.458564573061902,NA,NA,"not_significant"
40,"STB","Fibroblast2",2,NA,NA,NA,NA,1.00603003219322,0.34479961199207,NA,NA,"not_significant"
40,"STB","Hofbauer cells",2,NA,NA,NA,NA,1.02155572598376,0.417813731311052,NA,NA,"not_significant"
40,"STB","maternal macrophages",2,NA,NA,NA,NA,1.08591027909306,0.701608669968898,NA,NA,"not_significant"
40,"STB","STB",2,NA,NA,NA,NA,1.02866827108435,1.22290436847957,NA,NA,"not_significant"
40,"STB","unknown2",2,NA,NA,NA,NA,0.816746330085078,-1.11475397165243,NA,NA,"not_significant"
40,"STB","unknown3",2,NA,NA,NA,NA,0.968710608045144,-0.640861693349296,NA,NA,"not_significant"
40,"STB","vCTB2",2,NA,NA,NA,NA,1.01047214108184,0.130646284981518,NA,NA,"not_significant"
40,"STB","vCTBp",2,NA,NA,NA,NA,1.12205542792485,0.500806198161133,NA,NA,"not_significant"
40,"unknown2","Endothelial_cells",2,NA,NA,NA,NA,0.822731485301228,-0.555068476833794,NA,NA,"not_significant"
40,"unknown2","EVT2",2,NA,NA,NA,NA,1.17343932195745,2.0839402054526,NA,NA,"not_significant"
40,"unknown2","EVT3",2,NA,NA,NA,NA,0.934488042648742,-0.109837554623891,NA,NA,"not_significant"
40,"unknown2","Fibroblast1",2,NA,NA,NA,NA,0.908923993845143,-0.406858045108507,NA,NA,"not_significant"
40,"unknown2","Fibroblast2",2,NA,NA,NA,NA,0.886194500324328,-1.09261962437136,NA,NA,"not_significant"
40,"unknown2","Hofbauer cells",2,NA,NA,NA,NA,0.972654391801144,-0.1785051010269,NA,NA,"not_significant"
40,"unknown2","maternal macrophages",2,NA,NA,NA,NA,1.10568511469764,0.175760868438108,NA,NA,"not_significant"
40,"unknown2","STB",2,NA,NA,NA,NA,1.34862359311991,1.92103906739831,NA,NA,"not_significant"
40,"unknown2","unknown2",2,NA,NA,NA,NA,0.45977011473114,-0.510956608407683,NA,NA,"not_significant"
40,"unknown2","unknown3",2,NA,NA,NA,NA,0.805705184365112,-0.584490859468986,NA,NA,"not_significant"
40,"unknown2","vCTB2",2,NA,NA,NA,NA,0.827919768365539,-1.55112021214672,NA,NA,"not_significant"
40,"unknown2","vCTBp",2,NA,NA,NA,NA,1.25706724360002,0.381512739461182,NA,NA,"not_significant"
40,"unknown3","Endothelial_cells",2,NA,NA,NA,NA,1.07520164945378,0.777418276276392,NA,NA,"not_significant"
40,"unknown3","EVT2",2,NA,NA,NA,NA,0.980427469956317,-0.724867537890056,NA,NA,"not_significant"
40,"unknown3","EVT3",2,NA,NA,NA,NA,1.07496118516983,1.30244340025943,NA,NA,"not_significant"
40,"unknown3","Fibroblast1",2,NA,NA,NA,NA,1.01518071500505,0.271982060295286,NA,NA,"not_significant"
40,"unknown3","Fibroblast2",2,NA,NA,NA,NA,0.908478032876871,-2.57697175077426,NA,NA,"not_significant"
40,"unknown3","Hofbauer cells",2,NA,NA,NA,NA,1.05126673402732,0.892800966061095,NA,NA,"not_significant"
40,"unknown3","maternal macrophages",2,NA,NA,NA,NA,1.05083431159647,0.308036286330092,NA,NA,"not_significant"
40,"unknown3","STB",2,NA,NA,NA,NA,1.15048623363146,2.97585384122898,NA,NA,"not_significant"
40,"unknown3","unknown2",2,NA,NA,NA,NA,1.15801044339361,0.37562086634079,NA,NA,"not_significant"
40,"unknown3","unknown3",2,NA,NA,NA,NA,0.920958911962772,-0.821376161265796,NA,NA,"not_significant"
40,"unknown3","vCTB2",2,NA,NA,NA,NA,0.995997861282707,-0.260988073951561,NA,NA,"not_significant"
40,"unknown3","vCTBp",2,NA,NA,NA,NA,0.806441200786213,-0.845287751461683,NA,NA,"not_significant"
40,"vCTB2","Endothelial_cells",2,NA,NA,NA,NA,1.0275912660431,0.802188994063265,NA,NA,"not_significant"
40,"vCTB2","EVT2",2,NA,NA,NA,NA,1.00619809146367,0.517174140512824,NA,NA,"not_significant"
40,"vCTB2","EVT3",2,NA,NA,NA,NA,1.01125274579136,0.811844442665737,NA,NA,"not_significant"
40,"vCTB2","Fibroblast1",2,NA,NA,NA,NA,1.00977428282137,0.406365415548139,NA,NA,"not_significant"
40,"vCTB2","Fibroblast2",2,NA,NA,NA,NA,1.00691988765575,0.672781897226644,NA,NA,"not_significant"
40,"vCTB2","Hofbauer cells",2,NA,NA,NA,NA,1.01580609696338,0.625483980240814,NA,NA,"not_significant"
40,"vCTB2","maternal macrophages",2,NA,NA,NA,NA,1.04217564846694,0.524201245100727,NA,NA,"not_significant"
40,"vCTB2","STB",2,NA,NA,NA,NA,1.04088266768961,2.22081070420396,NA,NA,"not_significant"
40,"vCTB2","unknown2",2,NA,NA,NA,NA,1.00927867287334,0.113721639060156,NA,NA,"not_significant"
40,"vCTB2","unknown3",2,NA,NA,NA,NA,0.933529117918306,-1.85798845229778,NA,NA,"not_significant"
40,"vCTB2","vCTB2",2,NA,NA,NA,NA,0.970855380595399,-3.16741644386656,NA,NA,"not_significant"
40,"vCTB2","vCTBp",2,NA,NA,NA,NA,0.918860783802854,-0.719083042156135,NA,NA,"not_significant"
40,"vCTBp","Endothelial_cells",2,NA,NA,NA,NA,0.692608945818498,-0.978028550344756,NA,NA,"not_significant"
40,"vCTBp","EVT2",2,NA,NA,NA,NA,1.28127329210601,4.38827583636309,NA,NA,"not_significant"
40,"vCTBp","EVT3",2,NA,NA,NA,NA,1.14382325424938,-0.476470559792713,NA,NA,"not_significant"
40,"vCTBp","Fibroblast1",2,NA,NA,NA,NA,0.925447762639565,-0.624607200555614,NA,NA,"not_significant"
40,"vCTBp","Fibroblast2",2,NA,NA,NA,NA,0.928215443710483,-0.805756687388931,NA,NA,"not_significant"
40,"vCTBp","Hofbauer cells",2,NA,NA,NA,NA,1.0133204125984,0.0743049958738666,NA,NA,"not_significant"
40,"vCTBp","maternal macrophages",2,NA,NA,NA,NA,0.93232301779972,-0.196222439924562,NA,NA,"not_significant"
40,"vCTBp","STB",2,NA,NA,NA,NA,0.811988819645289,-1.2162659213533,NA,NA,"not_significant"
40,"vCTBp","unknown2",2,NA,NA,NA,NA,1.49313082794093,0.716676160155686,NA,NA,"not_significant"
40,"vCTBp","unknown3",2,NA,NA,NA,NA,0.842915362826592,-0.825289536604283,NA,NA,"not_significant"
40,"vCTBp","vCTB2",2,NA,NA,NA,NA,0.918581510614749,-1.05975120235472,NA,NA,"not_significant"
40,"vCTBp","vCTBp",2,NA,NA,NA,NA,0.754416475741558,-0.427980036635821,NA,NA,"not_significant"
