"cell","week","label","permissiveness","z_mmp","z_tol","z_nk","z_ea","x","y"
"W8-2_W8-2_tile_41_cell_948",8,"EVT2",0,0,0,0,0,1385.15688,199.76586
"W8-2_W8-2_tile_41_cell_949",8,"EVT2",0,0,0,0,0,1467.3633,203.31536
"W8-2_W8-2_tile_41_cell_951",8,"EVT2",0,0,0,0,0,1361.5882,198.34606
"W8-2_W8-2_tile_41_cell_952",8,"EVT2",0,0,0,0,0,1520.74778,197.92012
"W8-2_W8-2_tile_41_cell_953",8,"EVT2",0,0,0,0,0,1427.25395,197.21022
"W8-2_W8-2_tile_41_cell_954",8,"EVT2",0,0,0,0,0,1477.58586,200.1918
"W8-2_W8-2_tile_41_cell_955",8,"EVT2",0,0,0,0,0,1468.64112,193.23478
"W8-2_W8-2_tile_41_cell_956",8,"EVT2",0,0,0,0,0,1452.88134,198.0621
"W8-2_W8-2_tile_41_cell_957",8,"EVT2",0,0,0,0,0,1479.4316,194.65458
"W8-2_W8-2_tile_41_cell_958",8,"EVT2",0,0,0,0,0,1501.15454,193.66072
"W8-2_W8-2_tile_41_cell_959",8,"EVT2",0,0,0,0,0,1339.01338,191.38904
"W8-2_W8-2_tile_41_cell_960",8,"EVT2",0,0,0,0,0,1349.80386,189.25934
"W8-2_W8-2_tile_41_cell_961",8,"EVT2",0,0,0,0,0,1412.701,191.10508
"W8-2_W8-2_tile_41_cell_962",8,"EVT2",0,0,0,0,0,1470.9128,184.99994
"W8-2_W8-2_tile_41_cell_964",8,"EVT2",0,0,0,0,0,1393.5337,188.1235
"W8-2_W8-2_tile_41_cell_966",8,"EVT2",0,0,0,0,0,1567.60118,183.29618
"W8-2_W8-2_tile_41_cell_967",8,"EVT2",0,0,0,0,0,1441.66492,186.98766
"W8-2_W8-2_tile_41_cell_970",8,"EVT2",0,0,0,0,0,1323.82152,184.14806
"W8-2_W8-2_tile_41_cell_971",8,"EVT2",0,0,0,0,0,1401.20062,182.87024
"W8-2_W8-2_tile_41_cell_972",8,"EVT3",0,0,0,0,0,1335.46388,182.30232
"W8-2_W8-2_tile_41_cell_974",8,"EVT2",0,0,0,0,0,1318.00034,177.90094
"W8-2_W8-2_tile_41_cell_975",8,"EVT2",0,0,0,0,0,1363.57592,178.8948
"W8-2_W8-2_tile_41_cell_977",8,"EVT2",0,0,0,0,0,1538.21132,174.91936
"W8-2_W8-2_tile_41_cell_978",8,"EVT2",0,0,0,0,0,1486.81456,174.35144
"W8-2_W8-2_tile_41_cell_979",8,"EVT2",0,0,0,0,0,1546.73012,174.06748
"W8-2_W8-2_tile_41_cell_980",8,"EVT2",0,0,0,0,0,1555.81684,173.35758
"W8-2_W8-2_tile_41_cell_981",8,"EVT2",0,0,0,0,0,1406.87982,172.86065
"W8-2_W8-2_tile_41_cell_982",8,"EVT2",0,0,0,0,0,1528.55668,169.95006
"W8-2_W8-2_tile_41_cell_985",8,"EVT2",0,0,0,0,0,1342.56288,173.2156
"W8-2_W8-2_tile_41_cell_986",8,"EVT2",0,0,0,0,0,1428.60276,172.64768
"W8-2_W8-2_tile_41_cell_987",8,"EVT2",0,0,0,0,0,1355.05712,166.8265
"W8-2_W8-2_tile_41_cell_988",8,"EVT2",0,0,0,0,0,1462.96192,178.04292
"W8-2_W8-2_tile_41_cell_989",8,"EVT2",0,0,0,0,0,1315.30272,166.25858
"W8-2_W8-2_tile_41_cell_990",8,"EVT2",0,0,0,0,0,1567.17524,166.96848
"W8-2_W8-2_tile_41_cell_991",8,"EVT2",0,0,0,0,0,1322.25974,169.95006
"W8-2_W8-2_tile_41_cell_992",8,"EVT2",0,0,0,0,0,1419.94198,166.8265
"W8-2_W8-2_tile_41_cell_993",8,"EVT3",0,0,0,0,0,1326.66112,162.70908
"W8-2_W8-2_tile_41_cell_994",8,"EVT2",0,0,0,0,0,1536.29459,166.25858
"W8-2_W8-2_tile_41_cell_996",8,"EVT2",0,0,0,0,0,1389.84222,162.63809
"W8-2_W8-2_tile_41_cell_997",8,"EVT2",0,0,0,0,0,1457.99262,162.99304
"W8-2_W8-2_tile_41_cell_998",8,"EVT2",0,0,0,0,0,1470.62884,161.71522
"W8-2_W8-2_tile_41_cell_999",8,"EVT2",0,0,0,0,0,1510.38324,164.6968
"W8-2_W8-2_tile_42_cell_12",8,"vCTB2",0,0,0,0,0,1711.00098,8.37682
"W8-2_W8-2_tile_42_cell_186",8,"EVT2",0,0,0,0,0,1609.48528,168.67224
"W8-2_W8-2_tile_42_cell_361",8,"EVT2",0,0,0,0,0,1639.72702,179.17876
"W8-2_W8-2_tile_42_cell_372",8,"EVT2",0,0,0,0,0,1579.10156,179.17876
"W8-2_W8-2_tile_42_cell_376",8,"EVT2",0,0,0,0,0,1680.19132,222.76662
"W8-2_W8-2_tile_42_cell_397",8,"EVT2",0,0,0,0,0,1575.55206,106.69797
"W8-2_W8-2_tile_42_cell_406",8,"EVT2",0,0,0,0,0,1600.46955,127.42705
"W8-2_W8-2_tile_42_cell_419",8,"EVT2",0,0,0,0,0,1636.88742,146.09742
"W8-2_W8-2_tile_42_cell_427",8,"EVT3",0,0,0,0,0,1690.55586,166.25858
"W8-2_W8-2_tile_42_cell_463",8,"EVT2",0,0,0,0,0,1585.9166,126.07824
"W8-2_W8-2_tile_42_cell_464",8,"EVT2",0,0,0,0,0,1658.46838,257.62271
"W8-2_W8-2_tile_42_cell_517",8,"EVT2",0,0,0,0,0,1680.75924,145.38752
"W8-2_W8-2_tile_42_cell_532",8,"EVT2",0,0,0,0,0,1654.20898,158.3077
"W8-2_W8-2_tile_42_cell_543",8,"EVT3",0,0,0,0,0,1661.73392,181.59242
"W8-2_W8-2_tile_42_cell_561",8,"EVT2",0,0,0,0,0,1597.9849,120.11508
"W8-2_W8-2_tile_42_cell_578",8,"EVT3",0,0,0,0,0,1651.51136,128.98883
"W8-2_W8-2_tile_42_cell_592",8,"EVT2",0,0,0,0,0,1645.97414,213.82188
"W8-2_W8-2_tile_42_cell_622",8,"EVT2",0,0,0,0,0,1694.24734,131.89942
"W8-2_W8-2_tile_42_cell_639",8,"EVT2",0,0,0,0,0,1650.65948,143.25782
"W8-2_W8-2_tile_42_cell_640",8,"EVT2",0,0,0,0,0,1577.82374,118.05637
"W8-2_W8-2_tile_42_cell_668",8,"vCTB2",0,0,0,0,0,1696.94496,17.60552
"W8-2_W8-2_tile_42_cell_676",8,"EVT2",0,0,0,0,0,1673.2343,155.32612
"W8-2_W8-2_tile_42_cell_690",8,"EVT2",0,0,0,0,0,1684.73468,180.3146
"W8-2_W8-2_tile_42_cell_711",8,"EVT2",0,0,0,0,0,1588.47224,256.84182
"W8-2_W8-2_tile_42_cell_713",8,"EVT2",0,0,0,0,0,1666.41926,252.15648
"W8-2_W8-2_tile_42_cell_717",8,"EVT2",0,0,0,0,0,1650.87245,246.76124
"W8-2_W8-2_tile_42_cell_718",8,"EVT2",0,0,0,0,0,1574.41622,247.32916
"W8-2_W8-2_tile_42_cell_719",8,"EVT2",0,0,0,0,0,1617.72012,244.9155
"W8-2_W8-2_tile_42_cell_720",8,"EVT2",0,0,0,0,0,1644.8383,239.66224
"W8-2_W8-2_tile_42_cell_721",8,"EVT2",0,0,0,0,0,1604.79994,235.6868
"W8-2_W8-2_tile_42_cell_722",8,"EVT3",0,0,0,0,0,1676.64182,240.51412
"W8-2_W8-2_tile_42_cell_723",8,"EVT2",0,0,0,0,0,1667.5551,236.3967
"W8-2_W8-2_tile_42_cell_724",8,"EVT2",0,0,0,0,0,1706.74158,234.9769
"W8-2_W8-2_tile_42_cell_725",8,"EVT2",0,0,0,0,0,1673.44727,230.14958
"W8-2_W8-2_tile_42_cell_726",8,"EVT2",0,0,0,0,0,1586.69749,231.14344
"W8-2_W8-2_tile_42_cell_727",8,"EVT2",0,0,0,0,0,1627.37476,232.98918
"W8-2_W8-2_tile_42_cell_728",8,"EVT2",0,0,0,0,0,1655.91274,228.30384
"W8-2_W8-2_tile_42_cell_731",8,"EVT3",0,0,0,0,0,1634.75772,223.12157
"W8-2_W8-2_tile_42_cell_732",8,"EVT2",0,0,0,0,0,1620.27576,219.85603
"W8-2_W8-2_tile_42_cell_733",8,"EVT2",0,0,0,0,0,1602.81222,219.92702
"W8-2_W8-2_tile_42_cell_734",8,"EVT2",0,0,0,0,0,1657.04858,219.3591
"W8-2_W8-2_tile_42_cell_735",8,"EVT2",0,0,0,0,0,1576.6879,217.51336
"W8-2_W8-2_tile_42_cell_736",8,"EVT3",0,0,0,0,0,1610.33716,211.05327
"W8-2_W8-2_tile_42_cell_737",8,"EVT2",0,0,0,0,0,1662.44382,206.86486
"W8-2_W8-2_tile_42_cell_738",8,"EVT2",0,0,0,0,0,1689.42002,211.40822
"W8-2_W8-2_tile_42_cell_740",8,"EVT2",0,0,0,0,0,1577.96572,202.17952
"W8-2_W8-2_tile_42_cell_742",8,"EVT2",0,0,0,0,0,1636.95841,210.69832
"W8-2_W8-2_tile_42_cell_743",8,"EVT2",0,0,0,0,0,1587.69135,208.85258
"W8-2_W8-2_tile_42_cell_746",8,"EVT2",0,0,0,0,0,1682.88894,202.96041
"W8-2_W8-2_tile_42_cell_747",8,"EVT2",0,0,0,0,0,1651.08542,204.16724
"W8-2_W8-2_tile_42_cell_748",8,"EVT3",0,0,0,0,0,1594.15144,204.02526
"W8-2_W8-2_tile_42_cell_749",8,"EVT3",0,0,0,0,0,1633.62188,197.06824
"W8-2_W8-2_tile_42_cell_750",8,"EVT2",0,0,0,0,0,1653.28611,196.6423
"W8-2_W8-2_tile_42_cell_751",8,"EVT2",0,0,0,0,0,1607.63954,194.65458
"W8-2_W8-2_tile_42_cell_752",8,"EVT2",0,0,0,0,0,1587.47838,195.50646
"W8-2_W8-2_tile_42_cell_753",8,"EVT2",0,0,0,0,0,1676.0739,193.87369
"W8-2_W8-2_tile_42_cell_755",8,"EVT2",0,0,0,0,0,1660.03016,188.69142
"W8-2_W8-2_tile_42_cell_756",8,"EVT3",0,0,0,0,0,1652.15027,183.79311
"W8-2_W8-2_tile_42_cell_757",8,"EVT2",0,0,0,0,0,1573.99028,186.13578
"W8-2_W8-2_tile_42_cell_758",8,"EVT2",0,0,0,0,0,1586.12957,177.04906
"W8-2_W8-2_tile_42_cell_759",8,"EVT2",0,0,0,0,0,1596.42312,176.33916
"W8-2_W8-2_tile_42_cell_760",8,"EVT3",0,0,0,0,0,1617.57814,177.26203
"W8-2_W8-2_tile_42_cell_761",8,"EVT2",0,0,0,0,0,1666.41926,171.0859
"W8-2_W8-2_tile_42_cell_762",8,"EVT2",0,0,0,0,0,1678.48756,174.06748
"W8-2_W8-2_tile_42_cell_764",8,"EVT2",0,0,0,0,0,1653.49908,170.80194
"W8-2_W8-2_tile_42_cell_767",8,"EVT3",0,0,0,0,0,1576.54592,165.97462
"W8-2_W8-2_tile_42_cell_768",8,"EVT2",0,0,0,0,0,1594.29342,165.83264
"W8-2_W8-2_tile_42_cell_770",8,"EVT3",0,0,0,0,0,1677.4937,165.97462
"W8-2_W8-2_tile_42_cell_771",8,"EVT2",0,0,0,0,0,1605.65182,158.02374
"W8-2_W8-2_tile_42_cell_772",8,"EVT2",0,0,0,0,0,1599.83064,148.93702
"W8-2_W8-2_tile_42_cell_773",8,"EVT2",0,0,0,0,0,1591.16986,149.14999
"W8-2_W8-2_tile_42_cell_774",8,"EVT2",0,0,0,0,0,1757.85438,154.90018
"W8-2_W8-2_tile_42_cell_775",8,"EVT2",0,0,0,0,0,1752.60112,147.80118
"W8-2_W8-2_tile_42_cell_776",8,"EVT2",0,0,0,0,0,1620.7017,149.22098
"W8-2_W8-2_tile_42_cell_779",8,"EVT2",0,0,0,0,0,1804.77877,150.85375
"W8-2_W8-2_tile_42_cell_781",8,"EVT2",0,0,0,0,0,1574.84216,146.66534
"W8-2_W8-2_tile_42_cell_782",8,"EVT2",0,0,0,0,0,1763.10764,140.84416
"W8-2_W8-2_tile_42_cell_783",8,"EVT2",0,0,0,0,0,1785.89543,156.31998
"W8-2_W8-2_tile_42_cell_784",8,"EVT2",0,0,0,0,0,1696.37704,142.6899
"W8-2_W8-2_tile_42_cell_786",8,"EVT2",0,0,0,0,0,1820.25459,139.63733
"W8-2_W8-2_tile_42_cell_787",8,"EVT2",0,0,0,0,0,1608.34944,137.57862
"W8-2_W8-2_tile_42_cell_789",8,"EVT2",0,0,0,0,0,1675.64796,137.57862
"W8-2_W8-2_tile_42_cell_790",8,"EVT2",0,0,0,0,0,1773.61416,132.7513
"W8-2_W8-2_tile_42_cell_792",8,"EVT2",0,0,0,0,0,1622.40546,131.97041
"W8-2_W8-2_tile_42_cell_795",8,"EVT2",0,0,0,0,0,1786.39236,126.64616
"W8-2_W8-2_tile_42_cell_797",8,"EVT2",0,0,0,0,0,1680.61726,126.07824
"W8-2_W8-2_tile_42_cell_800",8,"STB",0,0,0,0,0,1820.25459,123.23864
"W8-2_W8-2_tile_42_cell_801",8,"vCTB2",0,0,0,0,0,1828.13448,119.76013
"W8-2_W8-2_tile_42_cell_804",8,"EVT3",0,0,0,0,0,1651.65334,117.98538
"W8-2_W8-2_tile_42_cell_805",8,"EVT2",0,0,0,0,0,1631.06624,115.7137
"W8-2_W8-2_tile_42_cell_806",8,"EVT2",0,0,0,0,0,1606.64568,113.86796
"W8-2_W8-2_tile_42_cell_808",8,"EVT2",0,0,0,0,0,1591.73778,107.76282
"W8-2_W8-2_tile_42_cell_809",8,"EVT3",0,0,0,0,0,1639.65603,102.9355
"W8-2_W8-2_tile_42_cell_811",8,"EVT3",0,0,0,0,0,1649.66562,101.5157
"W8-2_W8-2_tile_42_cell_812",8,"EVT2",0,0,0,0,0,1643.63147,94.34571
"W8-2_W8-2_tile_42_cell_814",8,"EVT3",0,0,0,0,0,1606.36172,96.12046
"W8-2_W8-2_tile_42_cell_816",8,"EVT2",0,0,0,0,0,1586.76848,87.03374
"W8-2_W8-2_tile_42_cell_819",8,"EVT3",0,0,0,0,0,1576.6879,68.00842
"W8-2_W8-2_tile_42_cell_830",8,"EVT2",0,0,0,0,0,1701.27535,9.51266
"W8-2_W8-2_tile_4_cell_106",8,"EVT2",0,0,0,0,0,266.9224,2014.98016
"W8-2_W8-2_tile_4_cell_139",8,"EVT2",0,0,0,0,0,288.78732,1946.11986
"W8-2_W8-2_tile_4_cell_17",8,"EVT3",0,0,0,0,0,281.8303,1940.44066
"W8-2_W8-2_tile_4_cell_171",8,"EVT3",0,0,0,0,0,293.8986,2022.22114
"W8-2_W8-2_tile_4_cell_172",8,"EVT2",0,0,0,0,0,264.93468,1989.99168
"W8-2_W8-2_tile_4_cell_203",8,"Fibroblast2",0,0,0,0,0,424.23624,1864.41037
"W8-2_W8-2_tile_4_cell_222",8,"vCTB2",0,0,0,0,0,263.51488,1980.621
"W8-2_W8-2_tile_4_cell_257",8,"Fibroblast2",0,0,0,0,0,435.02672,1866.18512
"W8-2_W8-2_tile_4_cell_319",8,"Fibroblast1",0,0,0,0,0,380.15145,1906.64942
"W8-2_W8-2_tile_4_cell_368",8,"EVT2",0,0,0,0,0,319.73896,2082.70462
"W8-2_W8-2_tile_4_cell_369",8,"EVT3",0,0,0,0,0,345.86328,2079.72304
"W8-2_W8-2_tile_4_cell_467",8,"EVT2",0,0,0,0,0,322.01064,2091.01045
"W8-2_W8-2_tile_4_cell_471",8,"EVT2",0,0,0,0,0,266.35448,2088.24184
"W8-2_W8-2_tile_4_cell_472",8,"EVT3",0,0,0,0,0,364.32068,2084.9763
"W8-2_W8-2_tile_4_cell_473",8,"vCTB2",0,0,0,0,0,450.50254,2085.82818
"W8-2_W8-2_tile_4_cell_475",8,"EVT3",0,0,0,0,0,404.07508,2081.71076
"W8-2_W8-2_tile_4_cell_477",8,"EVT3",0,0,0,0,0,390.72896,2081.56878
"W8-2_W8-2_tile_4_cell_478",8,"maternal macrophages",0,0,0,0,0,410.74814,2081.85274
"W8-2_W8-2_tile_4_cell_479",8,"Fibroblast1",0,0,0,0,0,285.3798,2081.14284
"W8-2_W8-2_tile_4_cell_483",8,"EVT3",0,0,0,0,0,305.54096,2078.01928
"W8-2_W8-2_tile_4_cell_484",8,"EVT3",0,0,0,0,0,279.20367,2074.04384
"W8-2_W8-2_tile_4_cell_486",8,"EVT3",0,0,0,0,0,333.93696,2079.43908
"W8-2_W8-2_tile_4_cell_491",8,"EVT2",0,0,0,0,0,342.8817,2072.34008
"W8-2_W8-2_tile_4_cell_492",8,"EVT3",0,0,0,0,0,291.62692,2068.22266
"W8-2_W8-2_tile_4_cell_495",8,"EVT3",0,0,0,0,0,268.3422,2063.11138
"W8-2_W8-2_tile_4_cell_496",8,"EVT3",0,0,0,0,0,280.83644,2056.43832
"W8-2_W8-2_tile_4_cell_498",8,"vCTB2",0,0,0,0,0,372.12958,2051.54001
"W8-2_W8-2_tile_4_cell_499",8,"EVT3",0,0,0,0,0,281.1204,2043.0922
"W8-2_W8-2_tile_4_cell_500",8,"EVT2",0,0,0,0,0,267.77428,2040.67854
"W8-2_W8-2_tile_4_cell_501",8,"EVT2",0,0,0,0,0,300.71364,2034.14746
"W8-2_W8-2_tile_4_cell_503",8,"EVT2",0,0,0,0,0,366.02444,2036.41914
"W8-2_W8-2_tile_4_cell_505",8,"EVT2",0,0,0,0,0,287.5095,2030.73994
"W8-2_W8-2_tile_4_cell_506",8,"EVT2",0,0,0,0,0,339.90012,2029.46212
"W8-2_W8-2_tile_4_cell_508",8,"vCTB2",0,0,0,0,0,348.98684,2024.06688
"W8-2_W8-2_tile_4_cell_510",8,"vCTB2",0,0,0,0,0,360.27425,2019.16857
"W8-2_W8-2_tile_4_cell_511",8,"EVT3",0,0,0,0,0,280.69446,2020.3754
"W8-2_W8-2_tile_4_cell_512",8,"vCTB2",0,0,0,0,0,317.18332,2015.4061
"W8-2_W8-2_tile_4_cell_515",8,"vCTB2",0,0,0,0,0,305.82492,2011.57264
"W8-2_W8-2_tile_4_cell_516",8,"EVT3",0,0,0,0,0,278.42278,2007.17126
"W8-2_W8-2_tile_4_cell_517",8,"vCTB2",0,0,0,0,0,304.12116,2005.04156
"W8-2_W8-2_tile_4_cell_519",8,"EVT2",0,0,0,0,0,315.9055,1999.00741
"W8-2_W8-2_tile_4_cell_520",8,"vCTB2",0,0,0,0,0,330.52944,1994.96098
"W8-2_W8-2_tile_4_cell_522",8,"EVT3",0,0,0,0,0,270.4719,1999.36236
"W8-2_W8-2_tile_4_cell_526",8,"EVT3",0,0,0,0,0,302.13344,1994.25108
"W8-2_W8-2_tile_4_cell_528",8,"EVT2",0,0,0,0,0,295.17642,1987.86198
"W8-2_W8-2_tile_4_cell_529",8,"EVT3",0,0,0,0,0,305.68294,1985.73228
"W8-2_W8-2_tile_4_cell_532",8,"EVT2",0,0,0,0,0,300.92661,1979.69813
"W8-2_W8-2_tile_4_cell_534",8,"EVT3",0,0,0,0,0,268.76814,1973.09606
"W8-2_W8-2_tile_4_cell_535",8,"EVT2",0,0,0,0,0,286.7996,1974.9418
"W8-2_W8-2_tile_4_cell_536",8,"EVT3",0,0,0,0,0,305.9669,1973.94794
"W8-2_W8-2_tile_4_cell_537",8,"EVT3",0,0,0,0,0,275.4412,1967.70082
"W8-2_W8-2_tile_4_cell_540",8,"EVT3",0,0,0,0,0,311.78808,1960.60182
"W8-2_W8-2_tile_4_cell_544",8,"EVT2",0,0,0,0,0,321.01678,1951.44411
"W8-2_W8-2_tile_4_cell_545",8,"EVT3",0,0,0,0,0,267.06438,1952.9349
"W8-2_W8-2_tile_4_cell_546",8,"EVT2",0,0,0,0,0,311.93006,1949.10144
"W8-2_W8-2_tile_4_cell_547",8,"EVT3",0,0,0,0,0,318.17718,1948.32055
"W8-2_W8-2_tile_4_cell_550",8,"EVT2",0,0,0,0,0,303.69522,1949.66936
"W8-2_W8-2_tile_4_cell_551",8,"EVT3",0,0,0,0,0,299.5778,1941.71848
"W8-2_W8-2_tile_4_cell_556",8,"EVT3",0,0,0,0,0,276.71902,1944.20313
"W8-2_W8-2_tile_4_cell_558",8,"EVT3",0,0,0,0,0,263.65686,1931.77988
"W8-2_W8-2_tile_4_cell_559",8,"EVT3",0,0,0,0,0,288.43237,1934.61948
"W8-2_W8-2_tile_4_cell_561",8,"vCTBp",0,0,0,0,0,510.91503,1924.32593
"W8-2_W8-2_tile_4_cell_566",8,"unknown3",0,0,0,0,0,501.1894,1910.3409
"W8-2_W8-2_tile_4_cell_568",8,"vCTB2",0,0,0,0,0,371.2777,1906.7914
"W8-2_W8-2_tile_4_cell_569",8,"EVT2",0,0,0,0,0,363.18484,1908.63714
"W8-2_W8-2_tile_4_cell_572",8,"vCTB2",0,0,0,0,0,387.74738,1903.2419
"W8-2_W8-2_tile_4_cell_577",8,"Fibroblast1",0,0,0,0,0,486.21051,1901.75111
"W8-2_W8-2_tile_4_cell_579",8,"vCTB2",0,0,0,0,0,382.70709,1896.92379
"W8-2_W8-2_tile_4_cell_580",8,"Fibroblast2",0,0,0,0,0,496.36208,1896.07191
"W8-2_W8-2_tile_4_cell_584",8,"vCTB2",0,0,0,0,0,375.67908,1889.18588
"W8-2_W8-2_tile_4_cell_585",8,"Fibroblast2",0,0,0,0,0,462.99678,1889.0439
"W8-2_W8-2_tile_4_cell_588",8,"STB",0,0,0,0,0,366.73434,1882.22886
"W8-2_W8-2_tile_4_cell_593",8,"vCTB2",0,0,0,0,0,372.76849,1874.98788
"W8-2_W8-2_tile_4_cell_596",8,"Fibroblast2",0,0,0,0,0,462.28688,1871.72234
"W8-2_W8-2_tile_4_cell_599",8,"Fibroblast2",0,0,0,0,0,455.32986,1856.95642
"W8-2_W8-2_tile_4_cell_601",8,"Fibroblast2",0,0,0,0,0,488.12724,1848.43762
"W8-2_W8-2_tile_4_cell_602",8,"Fibroblast2",0,0,0,0,0,437.65335,1845.17208
"W8-2_W8-2_tile_4_cell_604",8,"Fibroblast2",0,0,0,0,0,424.66218,1840.48674
"W8-2_W8-2_tile_4_cell_605",8,"Fibroblast2",0,0,0,0,0,490.39892,1840.20278
"W8-2_W8-2_tile_4_cell_607",8,"STB",0,0,0,0,0,471.23162,1841.62258
"W8-2_W8-2_tile_4_cell_608",8,"Fibroblast1",0,0,0,0,0,451.21244,1840.20278
"W8-2_W8-2_tile_4_cell_611",8,"Hofbauer cells",0,0,0,0,0,482.44804,1836.79526
"W8-2_W8-2_tile_4_cell_612",8,"Fibroblast2",0,0,0,0,0,505.30682,1836.36932
"W8-2_W8-2_tile_4_cell_75",8,"EVT2",0,0,0,0,0,364.74662,2091.93332
"W8-2_W8-2_tile_4_cell_83",8,"EVT2",0,0,0,0,0,351.68446,2088.5258
"W8-2_W8-2_tile_4_cell_84",8,"EVT2",0,0,0,0,0,272.31764,1984.80941
"W8-2_W8-2_tile_5_cell_13",8,"vCTB2",0,0,0,0,0,110.7444,1984.95139
"W8-2_W8-2_tile_5_cell_150",8,"EVT2",0,0,0,0,0,30.09976,1988.4299
"W8-2_W8-2_tile_5_cell_182",8,"STB",0,0,0,0,0,128.06596,1993.25722
"W8-2_W8-2_tile_5_cell_193",8,"unknown2",0,0,0,0,0,52.24864,1981.47288
"W8-2_W8-2_tile_5_cell_199",8,"EVT3",0,0,0,0,0,153.76434,2057.00624
"W8-2_W8-2_tile_5_cell_213",8,"EVT3",0,0,0,0,0,118.12736,2051.18506
"W8-2_W8-2_tile_5_cell_214",8,"vCTB2",0,0,0,0,0,49.26706,2007.88116
"W8-2_W8-2_tile_5_cell_230",8,"EVT2",0,0,0,0,0,196.78428,2080.007
"W8-2_W8-2_tile_5_cell_264",8,"STB",0,0,0,0,0,122.8127,1987.86198
"W8-2_W8-2_tile_5_cell_267",8,"vCTB2",0,0,0,0,0,62.32922,1915.73614
"W8-2_W8-2_tile_5_cell_284",8,"EVT2",0,0,0,0,0,27.11818,2050.9011
"W8-2_W8-2_tile_5_cell_286",8,"vCTB2",0,0,0,0,0,4.82732,2044.22804
"W8-2_W8-2_tile_5_cell_288",8,"vCTB2",0,0,0,0,0,15.47582,2001.49206
"W8-2_W8-2_tile_5_cell_298",8,"EVT3",0,0,0,0,0,203.88328,2017.81976
"W8-2_W8-2_tile_5_cell_323",8,"EVT2",0,0,0,0,0,107.1949,2089.09372
"W8-2_W8-2_tile_5_cell_341",8,"STB",0,0,0,0,0,131.89942,1998.79444
"W8-2_W8-2_tile_5_cell_353",8,"EVT3",0,0,0,0,0,224.75434,2026.0546
"W8-2_W8-2_tile_5_cell_356",8,"vCTB2",0,0,0,0,0,130.76358,2007.31324
"W8-2_W8-2_tile_5_cell_358",8,"EVT3",0,0,0,0,0,157.02988,2037.27102
"W8-2_W8-2_tile_5_cell_362",8,"EVT3",0,0,0,0,0,160.01146,2067.2288
"W8-2_W8-2_tile_5_cell_384",8,"vCTB2",0,0,0,0,0,145.5295,1933.19968
"W8-2_W8-2_tile_5_cell_390",8,"vCTB2",0,0,0,0,0,32.79738,2072.05612
"W8-2_W8-2_tile_5_cell_401",8,"STB",0,0,0,0,0,168.81422,1923.68702
"W8-2_W8-2_tile_5_cell_409",8,"EVT3",0,0,0,0,0,173.2156,2047.91952
"W8-2_W8-2_tile_5_cell_412",8,"STB",0,0,0,0,0,151.63464,1946.75877
"W8-2_W8-2_tile_5_cell_415",8,"EVT3",0,0,0,0,0,232.42126,2012.42452
"W8-2_W8-2_tile_5_cell_424",8,"STB",0,0,0,0,0,163.70294,1900.54428
"W8-2_W8-2_tile_5_cell_425",8,"EVT3",0,0,0,0,0,208.0007,2055.1605
"W8-2_W8-2_tile_5_cell_444",8,"vCTB2",0,0,0,0,0,74.11356,2093.35312
"W8-2_W8-2_tile_5_cell_445",8,"EVT3",0,0,0,0,0,248.18104,2054.4506
"W8-2_W8-2_tile_5_cell_446",8,"EVT3",0,0,0,0,0,212.40208,2076.03156
"W8-2_W8-2_tile_5_cell_457",8,"EVT3",0,0,0,0,0,143.68376,2050.1912
"W8-2_W8-2_tile_5_cell_461",8,"EVT3",0,0,0,0,0,144.1097,2091.93332
"W8-2_W8-2_tile_5_cell_467",8,"EVT3",0,0,0,0,0,139.99228,2032.79865
"W8-2_W8-2_tile_5_cell_474",8,"EVT3",0,0,0,0,0,176.48114,1990.70158
"W8-2_W8-2_tile_5_cell_484",8,"EVT2",0,0,0,0,0,119.9731,2063.82128
"W8-2_W8-2_tile_5_cell_488",8,"EVT2",0,0,0,0,0,239.59125,2085.40224
"W8-2_W8-2_tile_5_cell_508",8,"EVT3",0,0,0,0,0,251.44658,2011.28868
"W8-2_W8-2_tile_5_cell_509",8,"EVT3",0,0,0,0,0,136.86872,2058.42604
"W8-2_W8-2_tile_5_cell_522",8,"vCTB2",0,0,0,0,0,106.20104,2029.03618
"W8-2_W8-2_tile_5_cell_528",8,"STB",0,0,0,0,0,170.09204,1873.92303
"W8-2_W8-2_tile_5_cell_530",8,"EVT3",0,0,0,0,0,257.55172,1979.76912
"W8-2_W8-2_tile_5_cell_547",8,"Hofbauer cells",0,0,0,0,0,128.77586,1906.7914
"W8-2_W8-2_tile_5_cell_55",8,"EVT2",0,0,0,0,0,93.56482,2019.52352
"W8-2_W8-2_tile_5_cell_550",8,"EVT3",0,0,0,0,0,151.63464,2087.8159
"W8-2_W8-2_tile_5_cell_576",8,"EVT2",0,0,0,0,0,59.84457,2032.72766
"W8-2_W8-2_tile_5_cell_580",8,"EVT2",0,0,0,0,0,231.71136,2084.9763
"W8-2_W8-2_tile_5_cell_596",8,"EVT2",0,0,0,0,0,248.89094,2087.106
"W8-2_W8-2_tile_5_cell_603",8,"EVT2",0,0,0,0,0,257.97766,1958.04618
"W8-2_W8-2_tile_5_cell_607",8,"EVT3",0,0,0,0,0,246.54827,1966.28102
