"dataset","week","celltype_use","PLD1_mean","PLD1_median","MMP2_mean","MMP2_median","MMP9_mean","MMP9_median","CDH1_mean","CDH1_median","GALNT1_mean","GALNT1_median","HLA-G_mean","HLA-G_median","FLT1_mean","FLT1_median","PGF_mean","PGF_median","VEGFA_mean","VEGFA_median","NKG7_mean","NKG7_median","GNLY_mean","GNLY_median","score_MMP_ECM_Remodeling_mean","score_MMP_ECM_Remodeling_median","score_Immune_Tolerance_mean","score_Immune_Tolerance_median","score_Cytotoxic_NK_mean","score_Cytotoxic_NK_median","score_Ethanolamine_Metabolism_mean","score_Ethanolamine_Metabolism_median","ratio_log_PLD1_MMP9_mean","ratio_log_PLD1_MMP9_median","n_cells"
"STARmap_raw",8,"vCTB2",NA,NA,0.275042106573805,0,0.0815010090343533,0,0.550457309299461,0,NA,NA,0.793772802952998,0,NA,NA,0.60911494920124,0,0.323605257336147,0,0.439191753474969,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891
"STARmap_raw",8,"Fibroblast2",NA,NA,1.62847508758484,0,0.0449636315915168,0,0.411393000025219,0,NA,NA,1.34915796952244,0,NA,NA,0.392710531951105,0,0.678022920925873,0,0.787601051333424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787
"STARmap_raw",8,"EVT3",NA,NA,1.98955572188975,0,0.55341869090382,0,0.322692130378255,0,NA,NA,2.52832508038043,3.39936553467965,NA,NA,1.98498433012508,2.66249305058585,0.416526052866411,0,0.525433322022489,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394
"STARmap_raw",8,"Fibroblast1",NA,NA,0.885981203742485,0,0.0557367047564569,0,0.365481900259804,0,NA,NA,1.29071070158463,0,NA,NA,0.510334002809967,0,0.459530722502442,0,0.634355063201838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281
"STARmap_raw",8,"STB",NA,NA,0.251031063382959,0,0.138728632621601,0,0.872328039376196,0,NA,NA,0.865800146748389,0,NA,NA,1.93245842132116,0,0.737689436316687,0,0.569479162857087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274
"STARmap_raw",8,"Hofbauer cells",NA,NA,0.792299139404364,0,0.266923974589501,0,0.25807530313813,0,NA,NA,2.23013826051179,3.29503949143403,NA,NA,0.349975205720603,0,0.486110840214234,0,0.499594972823041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
"STARmap_raw",8,"unknown3",NA,NA,0.387255449652804,0,0.175341789295143,0,1.20657407845286,0,NA,NA,1.59661189102735,0,NA,NA,1.11404716782384,0,0.523817907844037,0,0.746304569551595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124
"STARmap_raw",8,"Endothelial_cells",NA,NA,0.909586335798267,0,0.056824908607703,0,0.505110881570375,0,NA,NA,1.64894808585525,0,NA,NA,0.769022367275758,0,0.461125661741517,0,0.696238030003575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121
"STARmap_raw",8,"maternal macrophages",NA,NA,0.806259766211123,0,0.42767714347949,0,0.273708916845193,0,NA,NA,1.80617196271441,0,NA,NA,1.09301487433312,0,0.539459334601337,0,1.16598503086545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"STARmap_raw",8,"vCTBp",NA,NA,0.709471132591017,0,0.178108009943047,0,2.46706536982511,3.41767832420624,NA,NA,1.65799768307212,0,NA,NA,1.51757764992223,0,0.706012155698017,0,0.370105001208676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"STARmap_raw",8,"unknown2",NA,NA,0.722447128802593,0,0,0,0.343089362177385,0,NA,NA,1.72045800417545,0,NA,NA,1.81868614059011,0,2.11547436669116,2.48802906944303,0.579276768171297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"STARmap_raw",9,"vCTB2",NA,NA,0.144027996164455,0,0.298928738426686,0,0.59724672813736,0,NA,NA,0.516534829086791,0,NA,NA,0.858908582196178,0,0.741510104525727,0,0.242953996700506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357
"STARmap_raw",9,"EVT2",NA,NA,2.29698522078258,2.56402895740297,0.477495111506648,0,0.61478420758214,0,NA,NA,2.12330231760923,0,NA,NA,2.39875890433933,3.45999064027284,0.702874389854799,0,0.215035840045005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892
"STARmap_raw",9,"Fibroblast2",NA,NA,1.66059312518477,0,0.1396296126685,0,0.21633972384785,0,NA,NA,1.28015329903716,0,NA,NA,0.355024576117887,0,0.812898065579895,0,0.500290801320244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822
"STARmap_raw",9,"STB",NA,NA,0.112349673064235,0,0.542981886627544,0,0.479482948331632,0,NA,NA,0.534507246178216,0,NA,NA,2.24509056686197,3.12201129234711,1.63496421474519,0,0.339473986319935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579
"STARmap_raw",9,"Fibroblast1",NA,NA,0.967578941762746,0,0.250387594678993,0,0.264915094678455,0,NA,NA,1.10682928185303,0,NA,NA,0.595325337026762,0,0.989101953272708,0,0.5335335868199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345
"STARmap_raw",9,"Hofbauer cells",NA,NA,0.89282456737884,0,0.312388926657633,0,0.305391258051714,0,NA,NA,2.21286659766189,3.29487440202243,NA,NA,0.386334835395057,0,0.558878371149915,0,0.471597837226714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215
"STARmap_raw",9,"unknown3",NA,NA,0.241751505781062,0,0.590454187334349,0,1.55194345334873,0,NA,NA,1.04027918868035,0,NA,NA,1.38085339463212,0,1.0241218898738,0,0.635141963029901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
"STARmap_raw",9,"Endothelial_cells",NA,NA,0.885049395294285,0,0.140557914796117,0,0.412545062467251,0,NA,NA,1.50041940333265,0,NA,NA,0.85625814582528,0,0.612281459474624,0,0.484463583709659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
"STARmap_raw",9,"EVT3",NA,NA,2.15206945487086,0,0.729186692342937,0,0.326506650053561,0,NA,NA,2.7482257131431,3.30460471247331,NA,NA,2.43287501288012,3.27027444149553,1.59766073953374,0,0.31340450460513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
"STARmap_raw",9,"vCTBp",NA,NA,0.579557067393739,0,0.596247017553949,0,1.66909406119993,0,NA,NA,0.918351426567264,0,NA,NA,0.914414614186557,0,0.280638394015643,0,0.13212287128361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"STARmap_raw",9,"maternal macrophages",NA,NA,1.24806128077363,0,0.708305543410378,0,0.900086466266493,0,NA,NA,2.20571930506934,3.28492348945209,NA,NA,0.926441451596134,0,1.24646191272625,0,0.605575561976547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"STARmap_raw",9,"unknown2",NA,NA,0.533793842315971,0,0.684851484781633,0,0,0,NA,NA,0.797870445532301,0,NA,NA,1.84692510468653,1.49634868492942,2.73588443421619,3.3557517323887,0.273189305029021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
