"dataset","niche_cluster","gene","avg_diff","p_val","p_adj"
"STARmap","N4","LARP7",0.0498417242714573,0.171428571428571,0.619770684846607
"STARmap","N4","USP16",0.0496271462779012,0.171428571428571,0.619770684846607
"STARmap","N4","RRAGC",0.0478344655882998,0.171428571428571,0.619770684846607
"STARmap","N4","AP3D1",0.0453998904089662,0.171428571428571,0.619770684846607
"STARmap","N4","GXYLT1",0.0438408053471308,0.171428571428571,0.619770684846607
"STARmap","N4","MRPL42",0.0424188508578715,0.171428571428571,0.619770684846607
"STARmap","N4","PSMD6",0.0386889482077418,0.171428571428571,0.619770684846607
"STARmap","N4","COX16",0.0378996515044908,0.171428571428571,0.619770684846607
"STARmap","N4","MAP2K2",0.0359688955407955,0.171428571428571,0.619770684846607
"STARmap","N4","COPS2",0.0351101569595487,0.171428571428571,0.619770684846607
"STARmap","N4","ZNF160",0.0343687784942344,0.171428571428571,0.619770684846607
"STARmap","N4","NUDT5",0.0302159980334886,0.171428571428571,0.619770684846607
"STARmap","N4","BLOC1S1",-0.0185960682238109,0.171428571428571,0.619770684846607
"STARmap","N4","TMEM120B",-0.0266968452986524,0.171428571428571,0.619770684846607
"STARmap","N4","AF117829.1",-0.0328574627351481,0.171428571428571,0.619770684846607
"STARmap","N4","RBMX",-0.044147142272567,0.171428571428571,0.619770684846607
"STARmap","N4","RSL24D1",-0.0452794164441,0.171428571428571,0.619770684846607
"STARmap","N4","RAF1",-0.0542088811419208,0.171428571428571,0.619770684846607
"STARmap","N4","CBFB",-0.0543958520521431,0.171428571428571,0.619770684846607
"STARmap","N4","KIZ",-0.0593875201513069,0.171428571428571,0.619770684846607
"STARmap","N4","EXT2",-0.0595627835354193,0.171428571428571,0.619770684846607
"STARmap","N4","TRMT11",-0.0649690845632834,0.171428571428571,0.619770684846607
"STARmap","N4","MIGA1",-0.0697331950490768,0.171428571428571,0.619770684846607
"STARmap","N4","CAND1",-0.0697426443565424,0.171428571428571,0.619770684846607
"STARmap","N4","SCAF4",-0.0705758933835836,0.171428571428571,0.619770684846607
"STARmap","N4","MINDY3",-0.0788922126422981,0.171428571428571,0.619770684846607
"STARmap","N4","G2E3",-0.0789321458973393,0.171428571428571,0.619770684846607
"STARmap","N4","FAM193A",-0.0791656968244889,0.171428571428571,0.619770684846607
"STARmap","N4","TTC21B",-0.0802103725544535,0.171428571428571,0.619770684846607
"STARmap","N4","GPR107",-0.0811562467113905,0.171428571428571,0.619770684846607
"STARmap","N4","FAM91A1",-0.0816992222386901,0.171428571428571,0.619770684846607
"STARmap","N4","NAA50",-0.0828214177034543,0.171428571428571,0.619770684846607
"STARmap","N4","RAB28",-0.0844417947541483,0.171428571428571,0.619770684846607
"STARmap","N4","TMED5",-0.084756202533992,0.171428571428571,0.619770684846607
"STARmap","N4","ZNF800",-0.0847962262592723,0.171428571428571,0.619770684846607
"STARmap","N4","CEP350",-0.0862530360066207,0.171428571428571,0.619770684846607
"STARmap","N4","GATAD2B",-0.089489096422921,0.171428571428571,0.619770684846607
"STARmap","N4","ARL1",-0.0895914283781636,0.171428571428571,0.619770684846607
"STARmap","N4","PPIL4",-0.0929645577922562,0.171428571428571,0.619770684846607
"STARmap","N4","CCDC91",-0.0957539808885164,0.171428571428571,0.619770684846607
"STARmap","N4","SREK1IP1",-0.0996817449227606,0.171428571428571,0.619770684846607
"STARmap","N4","ADAM17",-0.100096793248402,0.171428571428571,0.619770684846607
"STARmap","N4","PIK3C3",-0.10073169976288,0.171428571428571,0.619770684846607
"STARmap","N4","TBC1D12",-0.100867979428132,0.171428571428571,0.619770684846607
"STARmap","N4","TIAM2",-0.101736452847368,0.171428571428571,0.619770684846607
"STARmap","N4","USP40",-0.103532943707675,0.171428571428571,0.619770684846607
"STARmap","N4","DNAJC13",-0.104303503795554,0.171428571428571,0.619770684846607
"STARmap","N4","SLX4IP",-0.107146986822329,0.171428571428571,0.619770684846607
"STARmap","N4","RGPD1",-0.110550753995041,0.171428571428571,0.619770684846607
"STARmap","N4","IMPAD1",-0.112271613437465,0.171428571428571,0.619770684846607
"STARmap","N4","NARS2",-0.11602373780282,0.171428571428571,0.619770684846607
"STARmap","N4","RNF111",-0.117208468293493,0.171428571428571,0.619770684846607
"STARmap","N4","KIAA0355",-0.117351702596724,0.171428571428571,0.619770684846607
"STARmap","N4","PRCP",-0.118414419734105,0.171428571428571,0.619770684846607
"STARmap","N4","PIGN",-0.118548584477156,0.171428571428571,0.619770684846607
"STARmap","N4","GNAI3",-0.11934005729934,0.171428571428571,0.619770684846607
"STARmap","N4","TMEM181",-0.122122975577737,0.171428571428571,0.619770684846607
"STARmap","N4","UBTD2",-0.123325225414667,0.171428571428571,0.619770684846607
"STARmap","N4","RSF1",-0.123491768903694,0.171428571428571,0.619770684846607
"STARmap","N4","DCAF5",-0.124724593499196,0.171428571428571,0.619770684846607
"STARmap","N4","GOLGA3",-0.126190223394614,0.171428571428571,0.619770684846607
"STARmap","N4","PFKFB3",-0.132381619239126,0.171428571428571,0.619770684846607
"STARmap","N4","FADS3",-0.132683728952291,0.171428571428571,0.619770684846607
"STARmap","N4","UBR2",-0.132953657020945,0.171428571428571,0.619770684846607
"STARmap","N4","CCNG2",-0.134785658643251,0.171428571428571,0.619770684846607
"STARmap","N4","RAB3GAP1",-0.138780439668156,0.171428571428571,0.619770684846607
"STARmap","N4","NCOR1",-0.141468956320164,0.171428571428571,0.619770684846607
"STARmap","N4","CSNK1G1",-0.143028084417877,0.171428571428571,0.619770684846607
"STARmap","N4","PTS",-0.146020729786255,0.171428571428571,0.619770684846607
"STARmap","N4","PIBF1",-0.147938643863378,0.171428571428571,0.619770684846607
"STARmap","N4","GPX8",-0.157237846908639,0.171428571428571,0.619770684846607
"STARmap","N4","BBS9",-0.162294201318845,0.171428571428571,0.619770684846607
"STARmap","N4","INVS",-0.16655054522528,0.171428571428571,0.619770684846607
"STARmap","N4","OSTF1",-0.166748127777754,0.171428571428571,0.619770684846607
"STARmap","N4","LINC01278",-0.168233811008223,0.171428571428571,0.619770684846607
"STARmap","N4","MICAL2",-0.171065852623266,0.171428571428571,0.619770684846607
"STARmap","N4","CAMKMT",-0.172041909638583,0.171428571428571,0.619770684846607
"STARmap","N4","PAFAH1B2",-0.173724854479258,0.171428571428571,0.619770684846607
"STARmap","N4","KIAA1109",-0.186835234422387,0.171428571428571,0.619770684846607
"STARmap","N4","TGFB2",-0.189092552372318,0.171428571428571,0.619770684846607
"STARmap","N4","SERPINB6",-0.192797850944172,0.171428571428571,0.619770684846607
"STARmap","N4","APPL2",-0.192892252573038,0.171428571428571,0.619770684846607
"STARmap","N4","CD9",-0.198827370239363,0.171428571428571,0.619770684846607
"STARmap","N4","LINC02327",-0.201059140210137,0.171428571428571,0.619770684846607
"STARmap","N4","RNF13",-0.206357147477872,0.171428571428571,0.619770684846607
"STARmap","N4","EFR3A",-0.208315149390996,0.171428571428571,0.619770684846607
"STARmap","N4","KANSL1",-0.211355276794858,0.171428571428571,0.619770684846607
"STARmap","N4","LINC00470",-0.2150409484288,0.171428571428571,0.619770684846607
"STARmap","N4","CDC73",-0.222837225691808,0.171428571428571,0.619770684846607
"STARmap","N4","CORO1C",-0.230482042065548,0.171428571428571,0.619770684846607
"STARmap","N4","TTC17",-0.243787868342479,0.171428571428571,0.619770684846607
"STARmap","N4","METTL15",-0.259881232583132,0.171428571428571,0.619770684846607
"STARmap","N4","ZFC3H1",-0.262069711316144,0.171428571428571,0.619770684846607
"STARmap","N4","IRF1",-0.274836410860683,0.171428571428571,0.619770684846607
"STARmap","N4","FAM172A",-0.275807920774106,0.171428571428571,0.619770684846607
"STARmap","N4","PARP14",-0.286336601152495,0.171428571428571,0.619770684846607
"STARmap","N4","CDKAL1",-0.289707434443042,0.171428571428571,0.619770684846607
"STARmap","N4","CKAP4",-0.300297409521458,0.171428571428571,0.619770684846607
"STARmap","N4","STK10",-0.305655467529741,0.171428571428571,0.619770684846607
"STARmap","N4","SNX25",-0.306433466940172,0.171428571428571,0.619770684846607
"STARmap","N4","ST3GAL1",-0.311332119136053,0.171428571428571,0.619770684846607
"STARmap","N4","STXBP5",-0.312869039436967,0.171428571428571,0.619770684846607
"STARmap","N4","PXDC1",-0.340684498729192,0.171428571428571,0.619770684846607
"STARmap","N4","PTPN12",-0.343681311106491,0.171428571428571,0.619770684846607
"STARmap","N4","DSEL",-0.345882917022214,0.171428571428571,0.619770684846607
"STARmap","N4","ITSN2",-0.346923539844973,0.171428571428571,0.619770684846607
"STARmap","N4","TTC37",-0.35024733625514,0.171428571428571,0.619770684846607
"STARmap","N4","TYMP",-0.355455425800196,0.171428571428571,0.619770684846607
"STARmap","N4","MYO9A",-0.35704709188714,0.171428571428571,0.619770684846607
"STARmap","N4","CRYBG3",-0.358728860798594,0.171428571428571,0.619770684846607
"STARmap","N4","LRCH1",-0.359357441561042,0.171428571428571,0.619770684846607
"STARmap","N4","MTHFD1L",-0.370664856034333,0.171428571428571,0.619770684846607
"STARmap","N4","MORF4L1",-0.393554365971541,0.171428571428571,0.619770684846607
"STARmap","N4","PPFIBP2",-0.413375537022401,0.171428571428571,0.619770684846607
"STARmap","N4","GRK5",-0.419779730297709,0.171428571428571,0.619770684846607
"STARmap","N4","RAPGEF2",-0.448046421452573,0.171428571428571,0.619770684846607
"STARmap","N4","ANO6",-0.450691405607824,0.171428571428571,0.619770684846607
"STARmap","N4","FTX",-0.519622078791789,0.171428571428571,0.619770684846607
"STARmap","N4","DAPK1",-0.532913873104274,0.171428571428571,0.619770684846607
"STARmap","N4","TLE5",-0.53319314313929,0.171428571428571,0.619770684846607
"STARmap","N4","GNAQ",-0.544876326102537,0.171428571428571,0.619770684846607
"STARmap","N4","CCDC144A",-0.565837019631126,0.171428571428571,0.619770684846607
"STARmap","N4","RBPMS",-0.581881647441671,0.171428571428571,0.619770684846607
"STARmap","N4","GALNT1",-0.590987921431015,0.171428571428571,0.619770684846607
"STARmap","N4","GRK3",-0.611215856661901,0.171428571428571,0.619770684846607
"STARmap","N4","HELZ",-0.666793174975764,0.171428571428571,0.619770684846607
"STARmap","N4","RABGAP1L",-0.673478653651947,0.171428571428571,0.619770684846607
"STARmap","N4","FERMT2",-0.679742427260837,0.171428571428571,0.619770684846607
"STARmap","N4","GBE1",-0.702655814135042,0.171428571428571,0.619770684846607
"STARmap","N4","TCF12",-0.705239960488568,0.171428571428571,0.619770684846607
"STARmap","N4","CSGALNACT1",-0.749538135850555,0.171428571428571,0.619770684846607
"STARmap","N4","LIMS1",-0.830425814606023,0.171428571428571,0.619770684846607
"STARmap","N4","KLF6",-1.19165626298749,0.171428571428571,0.619770684846607
"STARmap","N4","ELMO1",-1.33266952686083,0.171428571428571,0.619770684846607
"STARmap","N4","MACF1",-1.43477776200972,0.171428571428571,0.619770684846607
"STARmap","N4","ITGB1",-1.6685609035222,0.171428571428571,0.619770684846607
"STARmap","N4","HSPG2",-3.11366047118905,0.171428571428571,0.619770684846607
"STARmap","N4","TFPI",-3.45362532039011,0.171428571428571,0.619770684846607
"STARmap","N4","COL4A2",-3.836160677465,0.171428571428571,0.619770684846607
"STARmap","N4","FLT1",-7.51618650873189,0.171428571428571,0.619770684846607
"STARmap","N4","ADAM12",-10.2108499730901,0.171428571428571,0.619770684846607
"STARmap","N4","CGA",18.3033755288493,0.228571428571429,0.673457361730785
"STARmap","N4","AC105402.3",9.9611482199568,0.228571428571429,0.673457361730785
"STARmap","N4","CYP19A1",2.58087560845257,0.228571428571429,0.673457361730785
"STARmap","N4","RPL9",1.64371275664578,0.228571428571429,0.673457361730785
"STARmap","N4","RPS4X",1.61302794688268,0.228571428571429,0.673457361730785
"STARmap","N4","PTMA",1.47871868398691,0.228571428571429,0.673457361730785
"STARmap","N4","HBG2",1.29314095940369,0.228571428571429,0.673457361730785
"STARmap","N4","RHOBTB1",1.07498121597419,0.228571428571429,0.673457361730785
"STARmap","N4","KIAA1217",1.03331525816074,0.228571428571429,0.673457361730785
"STARmap","N4","CENPF",0.814401132912204,0.228571428571429,0.673457361730785
"STARmap","N4","HSD17B1",0.812711045755418,0.228571428571429,0.673457361730785
"STARmap","N4","LCMT1-AS2",0.809434713243783,0.228571428571429,0.673457361730785
"STARmap","N4","SEMA6A",0.686234565141258,0.228571428571429,0.673457361730785
"STARmap","N4","OPHN1",0.628471192686952,0.228571428571429,0.673457361730785
"STARmap","N4","PRKCZ",0.607017712701823,0.228571428571429,0.673457361730785
"STARmap","N4","ARGLU1",0.574335967497825,0.228571428571429,0.673457361730785
"STARmap","N4","PLAC4",0.539284648613677,0.228571428571429,0.673457361730785
"STARmap","N4","EIF1",0.534544285588215,0.228571428571429,0.673457361730785
"STARmap","N4","DYSF",0.533271651233115,0.228571428571429,0.673457361730785
"STARmap","N4","UVRAG",0.530181787545082,0.228571428571429,0.673457361730785
"STARmap","N4","SECISBP2L",0.516195402534752,0.228571428571429,0.673457361730785
"STARmap","N4","HSPB8",0.502081909971461,0.228571428571429,0.673457361730785
"STARmap","N4","TBX3",0.458618639509105,0.228571428571429,0.673457361730785
"STARmap","N4","PIK3C2A",0.454218736719259,0.228571428571429,0.673457361730785
"STARmap","N4","EIF4G2",0.449941595084892,0.228571428571429,0.673457361730785
"STARmap","N4","FAR2",0.432415131416111,0.228571428571429,0.673457361730785
"STARmap","N4","ATP10D",0.426370333910223,0.228571428571429,0.673457361730785
"STARmap","N4","PDZD2",0.423367517716161,0.228571428571429,0.673457361730785
"STARmap","N4","ATG9B",0.420390230888079,0.228571428571429,0.673457361730785
"STARmap","N4","TCAF1",0.419495799028314,0.228571428571429,0.673457361730785
"STARmap","N4","TPM4",0.408052648173037,0.228571428571429,0.673457361730785
"STARmap","N4","SRRM2",0.402724125429689,0.228571428571429,0.673457361730785
"STARmap","N4","OLR1",0.401262024497005,0.228571428571429,0.673457361730785
"STARmap","N4","SLC19A2",0.378679403738204,0.228571428571429,0.673457361730785
"STARmap","N4","LINC02484",0.356492104299198,0.228571428571429,0.673457361730785
"STARmap","N4","CALM1",0.355482057304232,0.228571428571429,0.673457361730785
"STARmap","N4","MIR100HG",0.348195306381283,0.228571428571429,0.673457361730785
"STARmap","N4","MSI2",0.336478533346984,0.228571428571429,0.673457361730785
"STARmap","N4","AL137009.1",0.335015977225324,0.228571428571429,0.673457361730785
"STARmap","N4","PDCD4",0.321945524344376,0.228571428571429,0.673457361730785
"STARmap","N4","DOCK9",0.304842358200862,0.228571428571429,0.673457361730785
"STARmap","N4","GABRE",0.302264552802568,0.228571428571429,0.673457361730785
"STARmap","N4","PLEKHA6",0.277001798757813,0.228571428571429,0.673457361730785
"STARmap","N4","PHLPP1",0.27043682968969,0.228571428571429,0.673457361730785
"STARmap","N4","PTPN14",0.264236253221505,0.228571428571429,0.673457361730785
"STARmap","N4","SLC38A9",0.258347165021301,0.228571428571429,0.673457361730785
"STARmap","N4","PCBD2",0.254947793558755,0.228571428571429,0.673457361730785
"STARmap","N4","CENPE",0.254794646431662,0.228571428571429,0.673457361730785
"STARmap","N4","INO80",0.242182934999286,0.228571428571429,0.673457361730785
"STARmap","N4","TUT7",0.23538009732143,0.228571428571429,0.673457361730785
"STARmap","N4","PSMA6",0.232397142472737,0.228571428571429,0.673457361730785
"STARmap","N4","WDR83OS",0.230280123733046,0.228571428571429,0.673457361730785
"STARmap","N4","SLC25A3",0.228130077193514,0.228571428571429,0.673457361730785
"STARmap","N4","GLDN",0.225540135790058,0.228571428571429,0.673457361730785
"STARmap","N4","SLC44A1",0.219071003323486,0.228571428571429,0.673457361730785
"STARmap","N4","ATAD2",0.218894664967961,0.228571428571429,0.673457361730785
"STARmap","N4","ABHD5",0.217894996965642,0.228571428571429,0.673457361730785
"STARmap","N4","GADD45G",0.217163242098527,0.228571428571429,0.673457361730785
"STARmap","N4","RBX1",0.210969396447733,0.228571428571429,0.673457361730785
"STARmap","N4","RIPOR2",0.206350051003952,0.228571428571429,0.673457361730785
"STARmap","N4","SFPQ",0.205986421144347,0.228571428571429,0.673457361730785
"STARmap","N4","CSF2RA",0.204693343661179,0.228571428571429,0.673457361730785
"STARmap","N4","CMYA5",0.194918642062089,0.228571428571429,0.673457361730785
"STARmap","N4","ATP6V0A1",0.188331345599261,0.228571428571429,0.673457361730785
"STARmap","N4","CYCS",0.187897881769764,0.228571428571429,0.673457361730785
"STARmap","N4","ST3GAL4",0.180693992546031,0.228571428571429,0.673457361730785
"STARmap","N4","DHX36",0.178767462257521,0.228571428571429,0.673457361730785
"STARmap","N4","LINC01619",0.16579105863045,0.228571428571429,0.673457361730785
"STARmap","N4","PCBP1",0.164906488802845,0.228571428571429,0.673457361730785
"STARmap","N4","KPNA6",0.164505187426745,0.228571428571429,0.673457361730785
"STARmap","N4","LINC01090",0.163508967206802,0.228571428571429,0.673457361730785
"STARmap","N4","HNRNPA3",0.162578626439082,0.228571428571429,0.673457361730785
"STARmap","N4","HMGCR",0.160042098549824,0.228571428571429,0.673457361730785
"STARmap","N4","HIST1H1B",0.154302633213472,0.228571428571429,0.673457361730785
"STARmap","N4","AURKAIP1",0.150533764658904,0.228571428571429,0.673457361730785
"STARmap","N4","RILPL1",0.149476686572692,0.228571428571429,0.673457361730785
"STARmap","N4","HIST2H2AC",0.149426792104166,0.228571428571429,0.673457361730785
"STARmap","N4","KIF23",0.146199928841161,0.228571428571429,0.673457361730785
"STARmap","N4","FANCI",0.145579832689306,0.228571428571429,0.673457361730785
"STARmap","N4","UBA2",0.141246542892456,0.228571428571429,0.673457361730785
"STARmap","N4","EEF1D",0.140977887646377,0.228571428571429,0.673457361730785
"STARmap","N4","FDPS",0.139597541131766,0.228571428571429,0.673457361730785
"STARmap","N4","SLAIN2",0.139473431349275,0.228571428571429,0.673457361730785
"STARmap","N4","PARD6B",0.138510674763442,0.228571428571429,0.673457361730785
"STARmap","N4","ODF2",0.136576163696307,0.228571428571429,0.673457361730785
"STARmap","N4","ATAD5",0.135470972727872,0.228571428571429,0.673457361730785
"STARmap","N4","PAIP2",0.135126866784521,0.228571428571429,0.673457361730785
"STARmap","N4","SLC7A5",0.134986135500501,0.228571428571429,0.673457361730785
"STARmap","N4","PARK7",0.134581785666714,0.228571428571429,0.673457361730785
"STARmap","N4","HIST1H1D",0.131319711567097,0.228571428571429,0.673457361730785
"STARmap","N4","OFD1",0.130418606554771,0.228571428571429,0.673457361730785
"STARmap","N4","BCL9L",0.124300881263765,0.228571428571429,0.673457361730785
"STARmap","N4","FBXO31",0.12066851536163,0.228571428571429,0.673457361730785
"STARmap","N4","HNRNPL",0.119915336629715,0.228571428571429,0.673457361730785
"STARmap","N4","SGK3",0.119085019795418,0.228571428571429,0.673457361730785
"STARmap","N4","HIST1H3D",0.118533153130074,0.228571428571429,0.673457361730785
"STARmap","N4","SRSF5",0.118029554161089,0.228571428571429,0.673457361730785
"STARmap","N4","DICER1",0.114948901374531,0.228571428571429,0.673457361730785
"STARmap","N4","SCAP",0.114596444505688,0.228571428571429,0.673457361730785
"STARmap","N4","KAT2B",0.112944818775426,0.228571428571429,0.673457361730785
"STARmap","N4","ERN1",0.112763594605211,0.228571428571429,0.673457361730785
"STARmap","N4","LRRC75A",0.105208794161526,0.228571428571429,0.673457361730785
"STARmap","N4","KDM3B",0.105155067620614,0.228571428571429,0.673457361730785
"STARmap","N4","NUP160",0.105038212170559,0.228571428571429,0.673457361730785
"STARmap","N4","ZFAND2A",0.104738244981838,0.228571428571429,0.673457361730785
"STARmap","N4","RNASEK",0.103538310897551,0.228571428571429,0.673457361730785
"STARmap","N4","DDHD1",0.0991817955975427,0.228571428571429,0.673457361730785
"STARmap","N4","GMNN",0.0981128449304087,0.228571428571429,0.673457361730785
"STARmap","N4","TMEM259",0.0920922594277021,0.228571428571429,0.673457361730785
"STARmap","N4","SAFB2",0.092031722504101,0.228571428571429,0.673457361730785
"STARmap","N4","TAFA2",0.0867709645607896,0.228571428571429,0.673457361730785
"STARmap","N4","ZCCHC8",0.086736938638364,0.228571428571429,0.673457361730785
"STARmap","N4","UFD1",0.0848074501165965,0.228571428571429,0.673457361730785
"STARmap","N4","NUP205",0.0843721260236986,0.228571428571429,0.673457361730785
"STARmap","N4","KMT2D",0.0830164096142553,0.228571428571429,0.673457361730785
"STARmap","N4","PPP1CB",0.0829530033749997,0.228571428571429,0.673457361730785
"STARmap","N4","RAB8A",0.0829208376730156,0.228571428571429,0.673457361730785
"STARmap","N4","INPP5F",0.082667184085319,0.228571428571429,0.673457361730785
"STARmap","N4","HNMT",0.0807638503066967,0.228571428571429,0.673457361730785
"STARmap","N4","GAPVD1",0.0749884598566136,0.228571428571429,0.673457361730785
"STARmap","N4","DDX24",0.0729817015469864,0.228571428571429,0.673457361730785
"STARmap","N4","DAP3",0.0696642491795478,0.228571428571429,0.673457361730785
"STARmap","N4","ZC3H18",0.0689537226170297,0.228571428571429,0.673457361730785
"STARmap","N4","N4BP1",0.0684265451759947,0.228571428571429,0.673457361730785
"STARmap","N4","COX17",0.0684160433065687,0.228571428571429,0.673457361730785
"STARmap","N4","NME1",0.0674628957382268,0.228571428571429,0.673457361730785
"STARmap","N4","ARL2",0.0663320673332239,0.228571428571429,0.673457361730785
"STARmap","N4","TXNL1",0.0662716433506149,0.228571428571429,0.673457361730785
"STARmap","N4","RAD54L2",0.066000370109235,0.228571428571429,0.673457361730785
"STARmap","N4","HECA",0.0634587504026439,0.228571428571429,0.673457361730785
"STARmap","N4","SERTAD1",0.0604699315339452,0.228571428571429,0.673457361730785
"STARmap","N4","POLR1D",0.0604144616289338,0.228571428571429,0.673457361730785
"STARmap","N4","POLR2K",0.0602106525753653,0.228571428571429,0.673457361730785
"STARmap","N4","NEK9",0.0592139735364383,0.228571428571429,0.673457361730785
"STARmap","N4","CCDC12",0.0567385492538799,0.228571428571429,0.673457361730785
"STARmap","N4","CYB5B",0.0566165709888065,0.228571428571429,0.673457361730785
"STARmap","N4","WDR82",0.0565911310071619,0.228571428571429,0.673457361730785
"STARmap","N4","EIF6",0.055741145128556,0.228571428571429,0.673457361730785
"STARmap","N4","UBN1",0.0548114095287595,0.228571428571429,0.673457361730785
"STARmap","N4","EXOC2",0.052723741410987,0.228571428571429,0.673457361730785
"STARmap","N4","NOSIP",0.0524417105592984,0.228571428571429,0.673457361730785
"STARmap","N4","DYNLL2",0.050467269363258,0.228571428571429,0.673457361730785
"STARmap","N4","NMT1",0.0499469245634887,0.228571428571429,0.673457361730785
"STARmap","N4","KLHDC2",0.0492417410051225,0.228571428571429,0.673457361730785
"STARmap","N4","CBX3",0.0484796072409418,0.228571428571429,0.673457361730785
"STARmap","N4","LAMTOR2",0.0474547484949986,0.228571428571429,0.673457361730785
"STARmap","N4","UTP20",0.0456770261149459,0.228571428571429,0.673457361730785
"STARmap","N4","NCBP1",0.0447306986106758,0.228571428571429,0.673457361730785
"STARmap","N4","MRPS31",0.0437130862049837,0.228571428571429,0.673457361730785
"STARmap","N4","POM121",0.038712590327621,0.228571428571429,0.673457361730785
"STARmap","N4","REV1",0.0343027863402574,0.228571428571429,0.673457361730785
"STARmap","N4","MOSMO",0.0318129349878581,0.228571428571429,0.673457361730785
"STARmap","N4","BNIP2",0.024310014825173,0.228571428571429,0.673457361730785
"STARmap","N4","CPT1A",0.0242861842294889,0.228571428571429,0.673457361730785
"STARmap","N4","MMADHC",0.023655600493655,0.228571428571429,0.673457361730785
"STARmap","N4","ERP44",-0.0348853140547751,0.228571428571429,0.673457361730785
"STARmap","N4","MTPN",-0.0350027095211981,0.228571428571429,0.673457361730785
"STARmap","N4","HLCS",-0.0416318553133139,0.228571428571429,0.673457361730785
"STARmap","N4","SAR1A",-0.0429240889970028,0.228571428571429,0.673457361730785
"STARmap","N4","VPS36",-0.0436493223992607,0.228571428571429,0.673457361730785
"STARmap","N4","ANKRD27",-0.0442011312122593,0.228571428571429,0.673457361730785
"STARmap","N4","PHACTR4",-0.0442191891987613,0.228571428571429,0.673457361730785
"STARmap","N4","ANKRD13C",-0.0449938314253617,0.228571428571429,0.673457361730785
"STARmap","N4","PTAR1",-0.0456241188927644,0.228571428571429,0.673457361730785
"STARmap","N4","MYSM1",-0.0473052871646444,0.228571428571429,0.673457361730785
"STARmap","N4","COPB1",-0.048155193331026,0.228571428571429,0.673457361730785
"STARmap","N4","ANKFY1",-0.04900860064708,0.228571428571429,0.673457361730785
"STARmap","N4","TGOLN2",-0.0510061837063327,0.228571428571429,0.673457361730785
"STARmap","N4","CELF1",-0.0510670156899822,0.228571428571429,0.673457361730785
"STARmap","N4","R3HDM1",-0.0518259221619168,0.228571428571429,0.673457361730785
"STARmap","N4","ADAMTSL4-AS1",-0.0525713170537058,0.228571428571429,0.673457361730785
"STARmap","N4","VPS35L",-0.0526450248843803,0.228571428571429,0.673457361730785
"STARmap","N4","ILK",-0.0553619897461713,0.228571428571429,0.673457361730785
"STARmap","N4","WDR27",-0.0557310592096001,0.228571428571429,0.673457361730785
"STARmap","N4","RRAS2",-0.0572720578072163,0.228571428571429,0.673457361730785
"STARmap","N4","STX16",-0.0572733095706668,0.228571428571429,0.673457361730785
"STARmap","N4","CALM3",-0.0598936695800821,0.228571428571429,0.673457361730785
"STARmap","N4","DDX1",-0.0622591799085407,0.228571428571429,0.673457361730785
"STARmap","N4","FBXW4",-0.0628725391886726,0.228571428571429,0.673457361730785
"STARmap","N4","SEC22B",-0.0635365492802544,0.228571428571429,0.673457361730785
"STARmap","N4","VPS37B",-0.063973333864854,0.228571428571429,0.673457361730785
"STARmap","N4","UFM1",-0.0642356369228999,0.228571428571429,0.673457361730785
"STARmap","N4","DNAJB14",-0.0689435741558551,0.228571428571429,0.673457361730785
"STARmap","N4","PCGF3",-0.069402063998637,0.228571428571429,0.673457361730785
"STARmap","N4","SLC25A26",-0.0703673315130561,0.228571428571429,0.673457361730785
"STARmap","N4","STX18",-0.0714120072919076,0.228571428571429,0.673457361730785
"STARmap","N4","MORC3",-0.0719370427715808,0.228571428571429,0.673457361730785
"STARmap","N4","ZDHHC17",-0.0737291368495333,0.228571428571429,0.673457361730785
"STARmap","N4","IST1",-0.0747349715562566,0.228571428571429,0.673457361730785
"STARmap","N4","NUTM2A-AS1",-0.0761964793851153,0.228571428571429,0.673457361730785
"STARmap","N4","CABIN1",-0.0773360880580397,0.228571428571429,0.673457361730785
"STARmap","N4","SFSWAP",-0.0789870419096711,0.228571428571429,0.673457361730785
"STARmap","N4","C11orf49",-0.0790271890266524,0.228571428571429,0.673457361730785
"STARmap","N4","PABPC4",-0.0796661269916783,0.228571428571429,0.673457361730785
"STARmap","N4","ALMS1",-0.081180873855629,0.228571428571429,0.673457361730785
"STARmap","N4","ICA1L",-0.0822450672477222,0.228571428571429,0.673457361730785
"STARmap","N4","LONP2",-0.0831707739225848,0.228571428571429,0.673457361730785
"STARmap","N4","MIDN",-0.0833222663598944,0.228571428571429,0.673457361730785
"STARmap","N4","SRSF7",-0.0872418364822514,0.228571428571429,0.673457361730785
"STARmap","N4","ARMC8",-0.0874878870323166,0.228571428571429,0.673457361730785
"STARmap","N4","AL135878.1",-0.0896765088316132,0.228571428571429,0.673457361730785
"STARmap","N4","GGA2",-0.0906046500510592,0.228571428571429,0.673457361730785
"STARmap","N4","GTF2E2",-0.0909542900850147,0.228571428571429,0.673457361730785
"STARmap","N4","PHC3",-0.0920075403590072,0.228571428571429,0.673457361730785
"STARmap","N4","TASP1",-0.0932766065847652,0.228571428571429,0.673457361730785
"STARmap","N4","TAF1B",-0.096581326269257,0.228571428571429,0.673457361730785
"STARmap","N4","ANO10",-0.0970021176673667,0.228571428571429,0.673457361730785
"STARmap","N4","IGF2R",-0.0985956266748977,0.228571428571429,0.673457361730785
"STARmap","N4","SUSD1",-0.100611003974316,0.228571428571429,0.673457361730785
